Customer_ID,Product,Latent_Group
C00633,Debit Card,Digital
C00633,Mobile Banking,Digital
C00633,Credit Card,Digital
C00633,E-Wallet,Digital
C00634,Savings Account,Credit
C00634,Debit Card,Credit
C00634,Mobile Banking,Credit
C00634,Credit Card,Credit
C00634,E-Wallet,Credit
C00635,Savings Account,Credit
C00635,Debit Card,Credit
C00635,Mobile Banking,Credit
C00636,Savings Account,Credit
C00636,Debit Card,Credit
C00636,Mobile Banking,Credit
C00636,Credit Card,Credit
C00636,Personal Loan,Credit
C00637,Savings Account,Wealth
C00637,Investment,Wealth
C00638,Savings Account,Digital
C00638,Debit Card,Digital
C00638,Mobile Banking,Digital
C00638,Personal Loan,Digital
C00638,E-Wallet,Digital
C00638,Time Deposit,Digital
C00639,Savings Account,Digital
C00639,Credit Card,Digital
C00639,E-Wallet,Digital
C00640,Savings Account,Basic
C00640,Debit Card,Basic
C00640,Mobile Banking,Basic
C00640,Credit Card,Basic
C00641,Savings Account,Wealth
C00641,Debit Card,Wealth
C00641,Mobile Banking,Wealth
C00641,Investment,Wealth
C00642,Savings Account,Digital
C00642,Debit Card,Digital
C00642,Mobile Banking,Digital
C00642,E-Wallet,Digital
C00642,Time Deposit,Digital
C00643,Savings Account,Digital
C00643,Debit Card,Digital
C00643,Mobile Banking,Digital
C00643,E-Wallet,Digital
C00644,Savings Account,Credit
C00644,Debit Card,Credit
C00644,Mobile Banking,Credit
C00644,Personal Loan,Credit
C00645,Savings Account,Credit
C00645,Debit Card,Credit
C00645,Mobile Banking,Credit
C00645,Credit Card,Credit
C00645,Personal Loan,Credit
C00646,Savings Account,Digital
C00646,Debit Card,Digital
C00646,Mobile Banking,Digital
C00646,Credit Card,Digital
C00646,Insurance,Digital
C00646,E-Wallet,Digital
C00646,Time Deposit,Digital
C00647,Savings Account,Credit
C00647,Debit Card,Credit
C00647,Mobile Banking,Credit
C00648,Savings Account,Wealth
C00648,Debit Card,Wealth
C00648,Mobile Banking,Wealth
C00648,Credit Card,Wealth
C00648,Investment,Wealth
C00648,Time Deposit,Wealth
C00649,Savings Account,Basic
C00649,Debit Card,Basic
C00649,Credit Card,Basic
C00650,Savings Account,Digital
C00650,Debit Card,Digital
C00650,Mobile Banking,Digital
C00650,Credit Card,Digital
C00651,Savings Account,Credit
C00651,Mobile Banking,Credit
C00651,Insurance,Credit
C00651,E-Wallet,Credit
C00652,Savings Account,Credit
C00652,Debit Card,Credit
C00652,Credit Card,Credit
C00652,Mortgage,Credit
C00652,Insurance,Credit
C00653,Savings Account,Wealth
C00653,Debit Card,Wealth
C00653,Mobile Banking,Wealth
C00653,Credit Card,Wealth
C00653,Investment,Wealth
C00653,Insurance,Wealth
C00654,Savings Account,Credit
C00654,Debit Card,Credit
C00654,Mobile Banking,Credit
C00654,Credit Card,Credit
C00654,Personal Loan,Credit
C00655,Debit Card,Wealth
C00655,Investment,Wealth
C00655,Insurance,Wealth
C00655,Time Deposit,Wealth
C00655,Savings Account,Wealth
C00656,Savings Account,Credit
C00656,Debit Card,Credit
C00656,Mobile Banking,Credit
C00656,Credit Card,Credit
C00656,Personal Loan,Credit
C00656,Time Deposit,Credit
C00657,Savings Account,Wealth
C00657,Debit Card,Wealth
C00657,Mobile Banking,Wealth
C00657,Credit Card,Wealth
C00657,Investment,Wealth
C00657,E-Wallet,Wealth
C00657,Time Deposit,Wealth
C00658,Savings Account,Digital
C00658,Mobile Banking,Digital
C00658,Credit Card,Digital
C00658,E-Wallet,Digital
C00659,Debit Card,Credit
C00659,Mobile Banking,Credit
C00659,Credit Card,Credit
C00659,E-Wallet,Credit
C00659,Savings Account,Credit
C00660,Savings Account,Credit
C00660,Debit Card,Credit
C00660,Credit Card,Credit
C00660,Personal Loan,Credit
C00660,Mortgage,Credit
C00660,Time Deposit,Credit
C00661,Savings Account,Basic
C00661,Debit Card,Basic
C00661,Mobile Banking,Basic
C00661,Personal Loan,Basic
C00662,Savings Account,Basic
C00662,Debit Card,Basic
C00663,Savings Account,Digital
C00663,Personal Loan,Digital
C00663,E-Wallet,Digital
C00664,Savings Account,Digital
C00664,Mobile Banking,Digital
C00664,Credit Card,Digital
C00665,Savings Account,Credit
C00665,Debit Card,Credit
C00665,Credit Card,Credit
C00665,Personal Loan,Credit
C00666,Mobile Banking,Digital
C00666,Credit Card,Digital
C00666,Personal Loan,Digital
C00666,Mortgage,Digital
C00666,Savings Account,Digital
C00667,Savings Account,Basic
C00667,Debit Card,Basic
C00667,Mobile Banking,Basic
C00668,Savings Account,Credit
C00668,Mobile Banking,Credit
C00668,Credit Card,Credit
C00668,Mortgage,Credit
C00669,Savings Account,Digital
C00669,Debit Card,Digital
C00669,Mobile Banking,Digital
C00669,E-Wallet,Digital
C00670,Savings Account,Wealth
C00670,Mortgage,Wealth
C00670,Investment,Wealth
C00671,Debit Card,Digital
C00671,Mobile Banking,Digital
C00671,Mortgage,Digital
C00671,E-Wallet,Digital
C00671,Savings Account,Digital
C00672,Debit Card,Credit
C00672,Mobile Banking,Credit
C00672,Personal Loan,Credit
C00672,Mortgage,Credit
C00672,Investment,Credit
C00672,E-Wallet,Credit
C00672,Time Deposit,Credit
C00672,Savings Account,Credit
C00673,Mobile Banking,Digital
C00673,E-Wallet,Digital
C00673,Savings Account,Digital
C00674,Savings Account,Credit
C00674,Debit Card,Credit
C00674,Credit Card,Credit
C00674,E-Wallet,Credit
C00675,Debit Card,Wealth
C00675,Credit Card,Wealth
C00675,Personal Loan,Wealth
C00675,Mortgage,Wealth
C00675,Investment,Wealth
C00675,Insurance,Wealth
C00675,Savings Account,Wealth
C00676,Debit Card,Digital
C00676,Mobile Banking,Digital
C00676,Insurance,Digital
C00676,E-Wallet,Digital
C00676,Savings Account,Digital
C00677,Savings Account,Digital
C00677,Debit Card,Digital
C00677,Insurance,Digital
C00678,Savings Account,Credit
C00678,Debit Card,Credit
C00678,Mobile Banking,Credit
C00678,Credit Card,Credit
C00678,Personal Loan,Credit
C00679,Savings Account,Digital
C00679,Debit Card,Digital
C00679,Mobile Banking,Digital
C00679,Credit Card,Digital
C00679,Investment,Digital
C00679,E-Wallet,Digital
C00680,Savings Account,Credit
C00680,Debit Card,Credit
C00680,Mobile Banking,Credit
C00680,Credit Card,Credit
C00680,Personal Loan,Credit
C00681,Debit Card,Credit
C00681,Credit Card,Credit
C00681,Investment,Credit
C00681,Insurance,Credit
C00681,E-Wallet,Credit
C00681,Savings Account,Credit
C00682,Savings Account,Basic
C00682,Debit Card,Basic
C00682,Insurance,Basic
C00683,Savings Account,Digital
C00683,Debit Card,Digital
C00683,Mobile Banking,Digital
C00683,E-Wallet,Digital
C00683,Time Deposit,Digital
C00684,Savings Account,Wealth
C00684,Debit Card,Wealth
C00684,Mortgage,Wealth
C00684,Investment,Wealth
C00684,Insurance,Wealth
C00684,Time Deposit,Wealth
C00685,Savings Account,Digital
C00685,Mobile Banking,Digital
C00685,Investment,Digital
C00685,E-Wallet,Digital
C00686,Savings Account,Basic
C00686,Mobile Banking,Basic
C00687,Savings Account,Credit
C00687,Debit Card,Credit
C00687,Mobile Banking,Credit
C00688,Credit Card,Digital
C00688,E-Wallet,Digital
C00688,Savings Account,Digital
C00689,Debit Card,Basic
C00689,Credit Card,Basic
C00689,Mortgage,Basic
C00689,E-Wallet,Basic
C00689,Time Deposit,Basic
C00689,Savings Account,Basic
C00690,Savings Account,Credit
C00690,Debit Card,Credit
C00690,Mobile Banking,Credit
C00691,Debit Card,Credit
C00691,Credit Card,Credit
C00691,Savings Account,Credit
C00692,Savings Account,Basic
C00692,Debit Card,Basic
C00693,Savings Account,Wealth
C00693,Debit Card,Wealth
C00693,Credit Card,Wealth
C00693,Insurance,Wealth
C00693,Time Deposit,Wealth
C00694,Savings Account,Digital
C00694,Debit Card,Digital
C00694,Personal Loan,Digital
C00695,Savings Account,Digital
C00695,Debit Card,Digital
C00695,Mortgage,Digital
C00696,Savings Account,Digital
C00696,Debit Card,Digital
C00696,Mobile Banking,Digital
C00696,Insurance,Digital
C00696,E-Wallet,Digital
C00697,Debit Card,Wealth
C00697,Mobile Banking,Wealth
C00697,Credit Card,Wealth
C00697,Insurance,Wealth
C00697,Savings Account,Wealth
C00698,Savings Account,Credit
C00698,Debit Card,Credit
C00698,Credit Card,Credit
C00698,E-Wallet,Credit
C00699,Mortgage,Basic
C00699,Savings Account,Basic
C00700,Savings Account,Credit
C00700,Debit Card,Credit
C00700,Mobile Banking,Credit
C00700,Credit Card,Credit
C00700,Personal Loan,Credit
C00700,E-Wallet,Credit
C00701,Savings Account,Digital
C00701,Debit Card,Digital
C00701,Mobile Banking,Digital
C00702,Savings Account,Wealth
C00702,Debit Card,Wealth
C00702,Mobile Banking,Wealth
C00702,Credit Card,Wealth
C00702,Insurance,Wealth
C00702,E-Wallet,Wealth
C00703,Savings Account,Digital
C00703,Mobile Banking,Digital
C00703,Credit Card,Digital
C00703,E-Wallet,Digital
C00704,Debit Card,Digital
C00704,Mobile Banking,Digital
C00704,Personal Loan,Digital
C00704,Savings Account,Digital
C00705,Savings Account,Wealth
C00705,Debit Card,Wealth
C00705,Mobile Banking,Wealth
C00705,Credit Card,Wealth
C00705,Investment,Wealth
C00705,Time Deposit,Wealth
C00706,Savings Account,Basic
C00706,Debit Card,Basic
C00706,Mobile Banking,Basic
C00706,Time Deposit,Basic
C00707,Savings Account,Wealth
C00707,Credit Card,Wealth
C00707,Personal Loan,Wealth
C00707,Mortgage,Wealth
C00707,Time Deposit,Wealth
C00708,Savings Account,Basic
C00708,Debit Card,Basic
C00709,Savings Account,Credit
C00709,Debit Card,Credit
C00709,Mobile Banking,Credit
C00709,Credit Card,Credit
C00709,Personal Loan,Credit
C00710,Savings Account,Digital
C00710,Mobile Banking,Digital
C00710,Time Deposit,Digital
C00711,Savings Account,Digital
C00711,Debit Card,Digital
C00711,Mobile Banking,Digital
C00711,E-Wallet,Digital
C00712,Savings Account,Credit
C00712,Debit Card,Credit
C00712,Credit Card,Credit
C00712,Mortgage,Credit
C00712,Insurance,Credit
C00713,Savings Account,Digital
C00713,Debit Card,Digital
C00713,Mobile Banking,Digital
C00713,Credit Card,Digital
C00713,E-Wallet,Digital
C00713,Time Deposit,Digital
C00714,Savings Account,Credit
C00714,Debit Card,Credit
C00714,Mobile Banking,Credit
C00714,Credit Card,Credit
C00714,Personal Loan,Credit
C00715,Debit Card,Digital
C00715,Mobile Banking,Digital
C00715,Investment,Digital
C00715,Insurance,Digital
C00715,E-Wallet,Digital
C00715,Savings Account,Digital
C00716,Savings Account,Credit
C00716,Debit Card,Credit
C00716,Mobile Banking,Credit
C00716,Credit Card,Credit
C00716,Personal Loan,Credit
C00716,Mortgage,Credit
C00716,Insurance,Credit
C00717,Savings Account,Credit
C00717,Credit Card,Credit
C00717,Personal Loan,Credit
C00717,Insurance,Credit
C00718,Debit Card,Digital
C00718,Mobile Banking,Digital
C00718,Personal Loan,Digital
C00718,E-Wallet,Digital
C00718,Time Deposit,Digital
C00718,Savings Account,Digital
C00719,Savings Account,Basic
C00719,Debit Card,Basic
C00720,Debit Card,Credit
C00720,Mobile Banking,Credit
C00720,Insurance,Credit
C00720,Savings Account,Credit
C00721,Savings Account,Wealth
C00721,Mobile Banking,Wealth
C00721,Mortgage,Wealth
C00721,Investment,Wealth
C00721,Insurance,Wealth
C00721,Time Deposit,Wealth
C00722,Savings Account,Credit
C00722,Debit Card,Credit
C00722,Mobile Banking,Credit
C00722,Credit Card,Credit
C00722,Personal Loan,Credit
C00722,E-Wallet,Credit
C00723,Savings Account,Wealth
C00723,Debit Card,Wealth
C00723,Mobile Banking,Wealth
C00723,Mortgage,Wealth
C00724,Debit Card,Digital
C00724,Mobile Banking,Digital
C00724,Credit Card,Digital
C00724,Personal Loan,Digital
C00724,Savings Account,Digital
C00725,Debit Card,Digital
C00725,Mobile Banking,Digital
C00725,Credit Card,Digital
C00725,Personal Loan,Digital
C00725,E-Wallet,Digital
C00725,Savings Account,Digital
C00726,Savings Account,Basic
C00726,Debit Card,Basic
C00727,Debit Card,Basic
C00727,Insurance,Basic
C00727,Savings Account,Basic
C00728,Savings Account,Credit
C00728,Mobile Banking,Credit
C00728,Personal Loan,Credit
C00728,Mortgage,Credit
C00729,Savings Account,Basic
C00729,Mortgage,Basic
C00730,Savings Account,Credit
C00730,Debit Card,Credit
C00730,Credit Card,Credit
C00730,Personal Loan,Credit
C00731,Savings Account,Credit
C00731,Debit Card,Credit
C00731,Mobile Banking,Credit
C00731,Credit Card,Credit
C00731,Insurance,Credit
C00732,Debit Card,Credit
C00732,Credit Card,Credit
C00732,Savings Account,Credit
C00733,Savings Account,Basic
C00733,Debit Card,Basic
C00734,Debit Card,Wealth
C00734,Mobile Banking,Wealth
C00734,Credit Card,Wealth
C00734,Personal Loan,Wealth
C00734,Investment,Wealth
C00734,Time Deposit,Wealth
C00734,Savings Account,Wealth
C00735,Savings Account,Basic
C00735,Debit Card,Basic
C00735,Mobile Banking,Basic
C00735,Insurance,Basic
C00736,Debit Card,Basic
C00736,Credit Card,Basic
C00736,E-Wallet,Basic
C00736,Savings Account,Basic
C00737,Savings Account,Digital
C00737,Debit Card,Digital
C00737,Credit Card,Digital
C00737,E-Wallet,Digital
C00738,Savings Account,Basic
C00738,Debit Card,Basic
C00738,Mobile Banking,Basic
C00739,Savings Account,Credit
C00739,Debit Card,Credit
C00739,Mobile Banking,Credit
C00739,Credit Card,Credit
C00739,Personal Loan,Credit
C00740,Savings Account,Credit
C00740,Personal Loan,Credit
C00740,Insurance,Credit
C00741,Savings Account,Digital
C00741,Debit Card,Digital
C00741,Mobile Banking,Digital
C00741,E-Wallet,Digital
C00742,Savings Account,Credit
C00742,Mobile Banking,Credit
C00743,Savings Account,Digital
C00743,Debit Card,Digital
C00743,Mobile Banking,Digital
C00744,Savings Account,Credit
C00744,Mobile Banking,Credit
C00744,Credit Card,Credit
C00744,Personal Loan,Credit
C00744,Time Deposit,Credit
C00745,Debit Card,Credit
C00745,Mobile Banking,Credit
C00745,Credit Card,Credit
C00745,Insurance,Credit
C00745,Savings Account,Credit
C00746,Savings Account,Credit
C00746,Debit Card,Credit
C00746,Mobile Banking,Credit
C00746,Credit Card,Credit
C00746,Personal Loan,Credit
C00747,Savings Account,Credit
C00747,Debit Card,Credit
C00747,Credit Card,Credit
C00747,E-Wallet,Credit
C00748,Savings Account,Credit
C00748,Debit Card,Credit
C00748,Mobile Banking,Credit
C00748,Personal Loan,Credit
C00748,Insurance,Credit
C00749,Savings Account,Basic
C00749,Debit Card,Basic
C00749,Mobile Banking,Basic
C00750,Savings Account,Credit
C00750,Credit Card,Credit
C00750,Mortgage,Credit
C00750,Insurance,Credit
C00750,Time Deposit,Credit
C00751,Savings Account,Credit
C00751,Debit Card,Credit
C00751,Credit Card,Credit
C00751,Personal Loan,Credit
C00752,Mobile Banking,Digital
C00752,E-Wallet,Digital
C00752,Savings Account,Digital
C00753,Savings Account,Basic
C00753,Debit Card,Basic
C00753,Mobile Banking,Basic
C00754,Savings Account,Credit
C00754,Debit Card,Credit
C00754,Mobile Banking,Credit
C00754,Personal Loan,Credit
C00754,Time Deposit,Credit
C00755,Savings Account,Wealth
C00755,Debit Card,Wealth
C00755,Mobile Banking,Wealth
C00755,Credit Card,Wealth
C00755,Investment,Wealth
C00755,Insurance,Wealth
C00756,Savings Account,Digital
C00756,Debit Card,Digital
C00756,Mobile Banking,Digital
C00756,Investment,Digital
C00756,E-Wallet,Digital
C00757,Debit Card,Basic
C00757,Mobile Banking,Basic
C00757,Credit Card,Basic
C00757,Savings Account,Basic
C00758,Debit Card,Credit
C00758,Mobile Banking,Credit
C00758,Credit Card,Credit
C00758,Personal Loan,Credit
C00758,Time Deposit,Credit
C00758,Savings Account,Credit
C00759,Savings Account,Credit
C00759,Debit Card,Credit
C00759,Mobile Banking,Credit
C00759,Credit Card,Credit
C00759,Personal Loan,Credit
C00759,E-Wallet,Credit
C00759,Time Deposit,Credit
C00760,Mobile Banking,Digital
C00760,Credit Card,Digital
C00760,Insurance,Digital
C00760,Savings Account,Digital
C00761,Debit Card,Digital
C00761,Mobile Banking,Digital
C00761,E-Wallet,Digital
C00761,Savings Account,Digital
C00762,Savings Account,Credit
C00762,Debit Card,Credit
C00762,Mobile Banking,Credit
C00762,Credit Card,Credit
C00763,Savings Account,Digital
C00763,Debit Card,Digital
C00763,Mobile Banking,Digital
C00763,E-Wallet,Digital
C00764,Savings Account,Wealth
C00764,Debit Card,Wealth
C00764,Mobile Banking,Wealth
C00764,Investment,Wealth
C00764,Insurance,Wealth
C00765,Savings Account,Basic
C00765,Debit Card,Basic
C00766,Mobile Banking,Basic
C00766,Credit Card,Basic
C00766,Savings Account,Basic
C00767,Savings Account,Wealth
C00767,Mobile Banking,Wealth
C00767,Credit Card,Wealth
C00767,Personal Loan,Wealth
C00767,Investment,Wealth
C00767,Time Deposit,Wealth
C00768,Debit Card,Wealth
C00768,Credit Card,Wealth
C00768,Insurance,Wealth
C00768,Savings Account,Wealth
C00769,Mobile Banking,Digital
C00769,Credit Card,Digital
C00769,Investment,Digital
C00769,Savings Account,Digital
C00770,Debit Card,Credit
C00770,Savings Account,Credit
C00771,Debit Card,Credit
C00771,Mobile Banking,Credit
C00771,Credit Card,Credit
C00771,Personal Loan,Credit
C00771,Time Deposit,Credit
C00771,Savings Account,Credit
C00772,Debit Card,Digital
C00772,Mobile Banking,Digital
C00772,Mortgage,Digital
C00772,E-Wallet,Digital
C00772,Savings Account,Digital
C00773,Debit Card,Credit
C00773,Mobile Banking,Credit
C00773,Credit Card,Credit
C00773,Investment,Credit
C00773,Insurance,Credit
C00773,Savings Account,Credit
C00774,Savings Account,Credit
C00774,Debit Card,Credit
C00774,Mobile Banking,Credit
C00774,Credit Card,Credit
C00775,Savings Account,Credit
C00775,Mobile Banking,Credit
C00775,Credit Card,Credit
C00775,Personal Loan,Credit
C00776,Savings Account,Basic
C00776,Debit Card,Basic
C00776,Mortgage,Basic
C00777,Debit Card,Digital
C00777,Mobile Banking,Digital
C00777,Credit Card,Digital
C00777,Personal Loan,Digital
C00777,E-Wallet,Digital
C00777,Savings Account,Digital
C00778,Savings Account,Credit
C00778,Debit Card,Credit
C00778,Mobile Banking,Credit
C00778,Credit Card,Credit
C00778,Insurance,Credit
C00779,Debit Card,Digital
C00779,Mobile Banking,Digital
C00779,E-Wallet,Digital
C00779,Savings Account,Digital
C00780,Savings Account,Wealth
C00780,Credit Card,Wealth
C00780,Investment,Wealth
C00780,Insurance,Wealth
C00780,Time Deposit,Wealth
C00781,Savings Account,Credit
C00781,Debit Card,Credit
C00781,Mobile Banking,Credit
C00781,Personal Loan,Credit
C00781,Mortgage,Credit
C00782,Debit Card,Digital
C00782,Mobile Banking,Digital
C00782,E-Wallet,Digital
C00782,Time Deposit,Digital
C00782,Savings Account,Digital
C00783,Debit Card,Digital
C00783,Mobile Banking,Digital
C00783,Credit Card,Digital
C00783,Insurance,Digital
C00783,Savings Account,Digital
C00784,Savings Account,Digital
C00784,Debit Card,Digital
C00784,Mobile Banking,Digital
C00784,E-Wallet,Digital
C00785,Savings Account,Digital
C00785,Debit Card,Digital
C00785,Insurance,Digital
C00785,E-Wallet,Digital
C00786,Savings Account,Credit
C00786,Debit Card,Credit
C00786,Mobile Banking,Credit
C00786,Credit Card,Credit
C00786,Personal Loan,Credit
C00786,Investment,Credit
C00787,Savings Account,Wealth
C00787,Debit Card,Wealth
C00787,Mobile Banking,Wealth
C00787,Credit Card,Wealth
C00787,Investment,Wealth
C00787,Insurance,Wealth
C00787,Time Deposit,Wealth
C00788,Savings Account,Credit
C00788,Debit Card,Credit
C00788,Mobile Banking,Credit
C00788,Credit Card,Credit
C00788,Investment,Credit
C00789,Debit Card,Credit
C00789,Mobile Banking,Credit
C00789,Personal Loan,Credit
C00789,Mortgage,Credit
C00789,Savings Account,Credit
C00790,Savings Account,Wealth
C00790,Debit Card,Wealth
C00790,Mortgage,Wealth
C00790,Insurance,Wealth
C00790,E-Wallet,Wealth
C00791,Savings Account,Credit
C00791,Debit Card,Credit
C00791,Mobile Banking,Credit
C00791,Personal Loan,Credit
C00791,Mortgage,Credit
C00791,Insurance,Credit
C00791,E-Wallet,Credit
C00792,Savings Account,Credit
C00792,Debit Card,Credit
C00792,Mobile Banking,Credit
C00792,Credit Card,Credit
C00792,Personal Loan,Credit
