Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Annual_Income,Coapplicant_Income,Credit_History,Loan_Amount,Loan_Term_Months,Property_Area,Existing_Loans,Monthly_Debt_Payment,Employment_Years,Loan_Status
LN01506,31,Male,No,2,Not Graduate,No,69900000.0,33600000.0,1.0,117000000.0,36.0,Semiurban,0,6750000.0,14.4,1
LN01507,62,Male,Yes,2,Not Graduate,Yes,517000000.0,68000000.0,1.0,148000000.0,36.0,Urban,0,2790000.0,11.5,1
LN01508,42,Male,Yes,3+,Graduate,,100800000.0,246200000.0,0.0,633000000.0,24.0,Urban,1,3730000.0,20.3,0
LN01509,59,Male,No,3+,Graduate,,63000000.0,23200000.0,0.0,338000000.0,48.0,Urban,1,4590000.0,12.7,0
LN01510,51,Female,Yes,1,Graduate,No,100900000.0,3900000.0,1.0,148000000.0,36.0,Urban,0,4800000.0,18.5,1
LN01511,36,Male,Yes,3+,Graduate,No,76900000.0,58800000.0,1.0,508000000.0,60.0,Semiurban,0,2890000.0,24.7,1
LN01512,31,Male,No,0,Graduate,No,151100000.0,22500000.0,1.0,219000000.0,60.0,Urban,1,680000.0,16.4,1
LN01513,54,Female,No,2,Graduate,No,48400000.0,149900000.0,1.0,875000000.0,60.0,Urban,0,2450000.0,15.5,0
LN01514,35,Male,Yes,3+,Graduate,No,129700000.0,34000000.0,1.0,,60.0,Semiurban,2,2060000.0,19.1,1
LN01515,32,Female,No,2,Graduate,No,172900000.0,19100000.0,1.0,341000000.0,24.0,Semiurban,1,2920000.0,12.6,1
LN01516,62,Female,No,0,Graduate,No,271300000.0,15600000.0,1.0,,36.0,Semiurban,1,1850000.0,22.9,1
LN01517,42,Male,No,0,Graduate,No,174500000.0,57600000.0,1.0,566000000.0,60.0,Semiurban,2,4780000.0,15.8,1
LN01518,23,Male,Yes,0,Graduate,No,262200000.0,28100000.0,1.0,196000000.0,60.0,Rural,1,12930000.0,22.5,1
LN01519,43,Male,No,0,Graduate,No,86000000.0,113200000.0,1.0,540000000.0,60.0,Urban,1,6190000.0,12.2,1
LN01520,41,Female,No,2,Graduate,,149100000.0,29600000.0,1.0,177000000.0,24.0,Rural,2,2980000.0,5.8,0
LN01521,59,Male,Yes,2,Not Graduate,No,35200000.0,108500000.0,1.0,205000000.0,60.0,Semiurban,0,9020000.0,21.0,0
LN01522,53,Male,No,0,Graduate,,112700000.0,11600000.0,1.0,251000000.0,60.0,Rural,0,6050000.0,4.5,0
LN01523,29,Male,No,2,Graduate,No,148400000.0,8700000.0,1.0,415000000.0,60.0,Urban,1,5210000.0,24.1,0
LN01524,27,Female,Yes,0,Graduate,No,156000000.0,67900000.0,1.0,208000000.0,72.0,Rural,2,2090000.0,22.9,1
LN01525,48,Female,No,1,Not Graduate,No,50500000.0,24100000.0,0.0,620000000.0,,Rural,0,2820000.0,9.5,0
LN01526,23,Female,Yes,0,Graduate,No,96800000.0,28300000.0,1.0,519000000.0,60.0,Urban,1,4700000.0,21.6,0
LN01527,35,Female,No,1,Graduate,No,104500000.0,15600000.0,1.0,256000000.0,60.0,Semiurban,0,14130000.0,22.7,0
LN01528,27,Female,No,2,Graduate,No,94800000.0,14700000.0,0.0,147000000.0,72.0,Urban,0,8540000.0,9.4,0
LN01529,21,Male,Yes,2,Graduate,No,178800000.0,58200000.0,1.0,434000000.0,72.0,Urban,1,4730000.0,22.2,0
LN01530,62,Female,Yes,2,Not Graduate,No,106500000.0,34500000.0,1.0,79000000.0,36.0,Semiurban,2,3500000.0,16.7,1
LN01531,25,Male,Yes,0,Graduate,No,126700000.0,15000000.0,1.0,376000000.0,36.0,Semiurban,2,5330000.0,7.9,0
LN01532,21,Male,No,2,Not Graduate,No,91700000.0,65900000.0,1.0,159000000.0,,Semiurban,0,4540000.0,11.6,1
LN01533,62,Female,Yes,0,Graduate,No,215500000.0,89600000.0,1.0,499000000.0,60.0,Urban,3,9130000.0,23.0,1
LN01534,29,Female,No,0,Not Graduate,No,224500000.0,32100000.0,1.0,117000000.0,60.0,Urban,0,1450000.0,16.0,1
LN01535,57,Male,Yes,1,Not Graduate,No,101300000.0,78100000.0,1.0,174000000.0,60.0,Urban,1,3200000.0,16.2,1
LN01536,22,Male,Yes,2,Graduate,No,575500000.0,15700000.0,0.0,318000000.0,48.0,Urban,1,5310000.0,18.2,1
LN01537,27,Male,No,3+,Graduate,Yes,78700000.0,55500000.0,1.0,348000000.0,60.0,Semiurban,1,8480000.0,18.7,1
LN01538,25,Female,Yes,0,Graduate,No,208800000.0,39800000.0,1.0,177000000.0,60.0,Urban,3,12260000.0,8.4,1
LN01539,52,Male,Yes,2,Graduate,No,71100000.0,18600000.0,1.0,208000000.0,72.0,Rural,0,1130000.0,21.2,1
LN01540,48,Female,Yes,0,Not Graduate,No,183600000.0,180900000.0,1.0,422000000.0,60.0,Semiurban,0,1890000.0,14.7,1
LN01541,42,Male,Yes,1,Graduate,No,175900000.0,42200000.0,1.0,435000000.0,36.0,Rural,1,2980000.0,24.4,0
LN01542,31,Female,Yes,2,Graduate,No,68800000.0,21800000.0,1.0,206000000.0,84.0,Urban,1,1310000.0,13.9,1
LN01543,24,Male,Yes,2,Graduate,No,111700000.0,35600000.0,1.0,179000000.0,60.0,Urban,1,10050000.0,4.9,1
LN01544,46,Female,Yes,2,Graduate,No,335200000.0,17500000.0,0.0,118000000.0,60.0,Urban,1,3420000.0,1.7,1
LN01545,31,Male,Yes,2,Graduate,No,76700000.0,13900000.0,0.0,287000000.0,36.0,Urban,2,7120000.0,17.2,0
LN01546,47,Male,Yes,0,Not Graduate,Yes,149700000.0,24400000.0,1.0,391000000.0,60.0,Rural,1,2770000.0,14.1,0
LN01547,51,Male,Yes,3+,Graduate,No,144300000.0,25800000.0,1.0,272000000.0,60.0,Semiurban,1,4170000.0,21.7,0
LN01548,59,Male,Yes,3+,Graduate,Yes,117200000.0,18400000.0,1.0,150000000.0,60.0,Rural,1,1210000.0,21.3,1
LN01549,43,Male,No,0,Graduate,No,46300000.0,95200000.0,1.0,668000000.0,,Rural,0,1490000.0,9.5,0
LN01550,21,Female,Yes,0,Graduate,No,189300000.0,19000000.0,1.0,79000000.0,60.0,Urban,1,1510000.0,24.8,1
LN01551,33,Female,Yes,0,Graduate,No,120800000.0,16600000.0,0.0,405000000.0,48.0,Semiurban,2,940000.0,21.2,1
LN01552,59,Female,Yes,2,Graduate,No,220200000.0,13600000.0,1.0,282000000.0,72.0,Urban,0,6430000.0,1.8,0
LN01553,44,Female,No,3+,Graduate,No,136300000.0,12600000.0,1.0,324000000.0,72.0,Semiurban,0,3100000.0,8.4,1
LN01554,48,Male,No,2,Graduate,Yes,124300000.0,79600000.0,1.0,162000000.0,84.0,Semiurban,3,6570000.0,16.3,1
LN01555,41,Female,No,0,Graduate,No,147300000.0,43000000.0,1.0,230000000.0,72.0,Urban,3,2890000.0,1.1,0
LN01556,28,Female,No,0,Graduate,No,69700000.0,60800000.0,,294000000.0,60.0,Rural,0,6890000.0,7.2,1
LN01557,61,Male,No,1,Graduate,Yes,282700000.0,79000000.0,1.0,238000000.0,60.0,Rural,1,,13.8,1
LN01558,55,Female,No,0,Graduate,Yes,97600000.0,26800000.0,1.0,93000000.0,60.0,Rural,1,2880000.0,24.0,0
LN01559,65,Male,Yes,0,Graduate,No,98300000.0,113700000.0,1.0,641000000.0,48.0,Urban,1,3600000.0,21.7,0
LN01560,59,Female,No,0,Graduate,No,244300000.0,21200000.0,1.0,357000000.0,72.0,Semiurban,0,4010000.0,0.9,1
LN01561,34,Female,No,0,Graduate,Yes,137500000.0,14600000.0,0.0,255000000.0,36.0,Semiurban,2,6840000.0,19.8,0
LN01562,32,Female,No,0,Not Graduate,No,105400000.0,47200000.0,0.0,264000000.0,60.0,Urban,2,3060000.0,3.7,0
LN01563,32,Male,Yes,2,Graduate,No,150700000.0,39300000.0,0.0,631000000.0,60.0,Urban,0,4020000.0,23.0,0
LN01564,62,Female,No,0,Not Graduate,No,169300000.0,39200000.0,,166000000.0,36.0,Urban,0,1110000.0,16.6,1
LN01565,46,Male,Yes,0,Graduate,No,112400000.0,78900000.0,1.0,147000000.0,60.0,Urban,1,1690000.0,3.6,1
LN01566,41,Female,Yes,1,Graduate,No,199300000.0,38100000.0,1.0,399000000.0,60.0,Semiurban,2,1870000.0,24.6,1
LN01567,64,Male,Yes,3+,Graduate,No,59700000.0,45000000.0,1.0,322000000.0,60.0,Rural,0,4490000.0,2.7,1
LN01568,48,Female,Yes,2,Not Graduate,,138600000.0,103900000.0,0.0,143000000.0,60.0,Rural,1,1910000.0,4.9,0
LN01569,61,Female,No,1,Not Graduate,Yes,186400000.0,43300000.0,1.0,455000000.0,60.0,Urban,0,3390000.0,1.9,1
LN01570,65,Male,Yes,2,Graduate,No,168900000.0,52000000.0,1.0,294000000.0,36.0,Semiurban,2,2790000.0,9.3,1
LN01571,24,Male,Yes,2,Graduate,No,35000000.0,11300000.0,1.0,153000000.0,60.0,Urban,0,3140000.0,4.4,0
LN01572,37,Female,Yes,2,Not Graduate,No,111900000.0,685900000.0,0.0,327000000.0,36.0,Urban,2,5740000.0,24.8,1
LN01573,54,,No,1,Not Graduate,No,61500000.0,9800000.0,1.0,302000000.0,84.0,Rural,0,3510000.0,13.4,0
LN01574,57,Male,No,1,Not Graduate,No,243400000.0,22700000.0,1.0,238000000.0,24.0,Rural,3,2630000.0,19.4,0
LN01575,27,Male,No,0,Graduate,Yes,96800000.0,22200000.0,1.0,309000000.0,72.0,Rural,2,4150000.0,7.4,0
LN01576,35,Male,Yes,0,Graduate,No,229000000.0,189000000.0,0.0,353000000.0,24.0,Semiurban,1,9690000.0,6.6,0
LN01577,45,Female,No,0,Graduate,No,61400000.0,21600000.0,1.0,413000000.0,24.0,Semiurban,1,3240000.0,12.3,0
LN01578,56,Female,No,0,Not Graduate,,148800000.0,49800000.0,1.0,265000000.0,72.0,Urban,1,1270000.0,19.4,1
LN01579,26,Male,Yes,0,Graduate,No,120500000.0,22300000.0,1.0,215000000.0,60.0,Semiurban,0,1190000.0,15.7,0
LN01580,48,Male,Yes,1,Graduate,No,548800000.0,15200000.0,1.0,285000000.0,48.0,Urban,0,2470000.0,12.0,1
LN01581,34,Male,Yes,1,Graduate,No,229400000.0,55200000.0,0.0,481000000.0,60.0,Urban,1,1350000.0,3.6,0
LN01582,30,Male,Yes,0,Graduate,No,221400000.0,19700000.0,1.0,354000000.0,36.0,Rural,0,560000.0,12.4,0
LN01583,44,Female,Yes,0,Not Graduate,No,366100000.0,41300000.0,1.0,209000000.0,24.0,Urban,3,2440000.0,16.0,0
LN01584,39,Male,Yes,0,Graduate,Yes,140300000.0,57800000.0,1.0,258000000.0,24.0,Rural,1,3920000.0,1.6,1
LN01585,49,Female,Yes,2,Not Graduate,No,113600000.0,160900000.0,1.0,625000000.0,48.0,Urban,0,7900000.0,15.6,0
LN01586,35,Female,Yes,0,Graduate,No,106700000.0,12800000.0,1.0,378000000.0,36.0,Rural,1,2960000.0,24.0,0
LN01587,58,Female,Yes,0,Graduate,,143700000.0,31000000.0,1.0,272000000.0,60.0,Rural,1,3730000.0,5.1,0
LN01588,24,Female,No,0,Graduate,No,26200000.0,32000000.0,1.0,468000000.0,72.0,Urban,0,4300000.0,5.8,1
LN01589,59,Male,Yes,1,Graduate,No,120200000.0,35000000.0,1.0,185000000.0,60.0,Semiurban,1,3180000.0,11.1,1
LN01590,22,Male,Yes,0,Graduate,No,135900000.0,273300000.0,1.0,300000000.0,60.0,Rural,1,1880000.0,18.0,1
LN01591,54,Male,No,1,Not Graduate,No,110100000.0,30500000.0,1.0,701000000.0,36.0,Urban,2,13710000.0,12.1,0
LN01592,36,Female,Yes,1,Graduate,No,51700000.0,4700000.0,1.0,358000000.0,84.0,Urban,1,1500000.0,3.7,0
LN01593,38,Female,Yes,3+,Graduate,No,110500000.0,29900000.0,1.0,610000000.0,36.0,Urban,1,4020000.0,18.2,0
LN01594,21,Male,Yes,1,Graduate,No,51600000.0,31800000.0,1.0,239000000.0,60.0,Urban,1,1740000.0,13.3,1
LN01595,52,Male,Yes,0,Graduate,No,318300000.0,28900000.0,1.0,192000000.0,84.0,Urban,0,3250000.0,19.2,1
LN01596,28,Male,Yes,0,Graduate,No,104200000.0,19700000.0,0.0,473000000.0,60.0,Urban,1,4000000.0,6.5,0
LN01597,50,Female,Yes,2,Graduate,No,38600000.0,12200000.0,1.0,91000000.0,60.0,Urban,1,2600000.0,24.6,1
LN01598,53,Female,Yes,0,Graduate,No,107100000.0,196900000.0,0.0,276000000.0,60.0,Rural,0,1280000.0,4.0,0
LN01599,59,Female,Yes,3+,Graduate,No,196400000.0,45100000.0,,441000000.0,24.0,Urban,3,2350000.0,24.1,0
LN01600,52,Female,No,1,Graduate,No,132200000.0,30000000.0,1.0,341000000.0,48.0,Urban,0,6590000.0,2.2,1
LN01601,34,Male,Yes,0,Graduate,No,72600000.0,192000000.0,0.0,79000000.0,60.0,Rural,1,1050000.0,6.6,0
LN01602,54,Female,Yes,0,Graduate,No,82600000.0,17500000.0,1.0,119000000.0,84.0,Semiurban,0,9400000.0,3.5,1
LN01603,58,Female,Yes,3+,Graduate,No,102500000.0,56700000.0,0.0,235000000.0,84.0,Semiurban,1,3210000.0,20.6,0
LN01604,35,Male,No,3+,Graduate,No,94200000.0,12900000.0,1.0,325000000.0,60.0,Semiurban,2,4950000.0,17.4,1
LN01605,26,Female,No,2,Graduate,No,60000000.0,63800000.0,1.0,332000000.0,60.0,Urban,1,1430000.0,12.7,1
LN01606,61,Male,No,0,Graduate,No,115600000.0,14100000.0,1.0,249000000.0,60.0,Rural,0,2700000.0,23.5,1
LN01607,27,Female,Yes,2,Graduate,No,57600000.0,51000000.0,1.0,374000000.0,84.0,Rural,2,,4.5,0
LN01608,47,Female,Yes,0,Graduate,No,202200000.0,167000000.0,1.0,318000000.0,60.0,Urban,2,3690000.0,9.1,1
LN01609,31,Female,No,0,Not Graduate,No,216300000.0,37700000.0,1.0,233000000.0,36.0,Semiurban,1,1400000.0,0.2,1
LN01610,26,Male,Yes,2,Graduate,Yes,69100000.0,6100000.0,1.0,336000000.0,84.0,Semiurban,0,1940000.0,10.5,0
LN01611,55,Male,No,3+,Graduate,No,80900000.0,36000000.0,1.0,175000000.0,72.0,Rural,1,12750000.0,1.3,0
LN01612,27,Female,Yes,0,Graduate,Yes,95100000.0,51400000.0,0.0,355000000.0,36.0,Urban,0,4720000.0,5.4,0
LN01613,51,Female,Yes,1,Graduate,No,117900000.0,72000000.0,1.0,157000000.0,60.0,Rural,0,3910000.0,4.9,0
LN01614,52,Male,Yes,0,Graduate,Yes,138200000.0,113800000.0,,327000000.0,72.0,Rural,1,3870000.0,14.1,1
LN01615,23,Female,Yes,0,Graduate,Yes,154800000.0,118500000.0,0.0,322000000.0,36.0,Semiurban,3,8330000.0,7.2,0
LN01616,28,Male,No,0,Graduate,No,152800000.0,31500000.0,1.0,212000000.0,72.0,Semiurban,1,2750000.0,2.1,0
LN01617,56,Female,Yes,2,Graduate,Yes,282100000.0,20700000.0,1.0,354000000.0,36.0,Semiurban,1,5780000.0,16.8,0
LN01618,43,Female,Yes,0,Graduate,No,124100000.0,14300000.0,1.0,584000000.0,60.0,Rural,2,570000.0,4.2,0
LN01619,26,Male,Yes,2,Graduate,No,58600000.0,22700000.0,1.0,,84.0,Semiurban,3,2760000.0,5.7,0
LN01620,65,Male,No,0,Graduate,No,49500000.0,51200000.0,1.0,423000000.0,84.0,Rural,2,2420000.0,13.9,0
LN01621,32,Female,Yes,0,Graduate,No,295100000.0,11900000.0,1.0,454000000.0,12.0,Rural,0,2080000.0,24.4,0
LN01622,21,Female,No,0,Graduate,Yes,158800000.0,16700000.0,1.0,223000000.0,72.0,Semiurban,0,5030000.0,20.6,0
LN01623,62,Female,No,0,Not Graduate,No,134400000.0,54900000.0,1.0,388000000.0,60.0,Urban,2,2730000.0,20.4,0
LN01624,21,Male,Yes,1,Graduate,No,153600000.0,20900000.0,1.0,217000000.0,72.0,Semiurban,3,2680000.0,16.3,1
LN01625,45,Female,No,1,Graduate,No,131100000.0,47100000.0,0.0,499000000.0,60.0,Urban,1,1730000.0,7.4,0
LN01626,65,Male,No,3+,Not Graduate,No,152300000.0,18200000.0,1.0,55000000.0,84.0,Urban,2,2280000.0,14.7,1
LN01627,47,Male,Yes,0,Graduate,No,97800000.0,44100000.0,1.0,553000000.0,60.0,Semiurban,0,740000.0,19.9,1
LN01628,47,Male,Yes,1,Graduate,No,214400000.0,18900000.0,1.0,136000000.0,60.0,Semiurban,0,2410000.0,4.5,1
LN01629,38,Female,Yes,3+,Graduate,No,89900000.0,7600000.0,1.0,263000000.0,60.0,Urban,5,1110000.0,23.9,1
LN01630,26,Female,No,0,Graduate,No,73000000.0,75200000.0,1.0,160000000.0,60.0,Semiurban,0,8850000.0,20.3,1
LN01631,46,Female,Yes,2,Graduate,No,47300000.0,20100000.0,1.0,,36.0,Urban,2,5010000.0,14.4,0
LN01632,61,Female,No,3+,Not Graduate,Yes,105300000.0,28700000.0,1.0,220000000.0,24.0,Rural,2,5680000.0,12.2,0
LN01633,25,Male,Yes,2,Not Graduate,No,241000000.0,20100000.0,1.0,186000000.0,72.0,Semiurban,1,1190000.0,18.7,0
LN01634,60,Male,Yes,1,Graduate,Yes,93300000.0,54100000.0,1.0,463000000.0,60.0,Urban,1,5390000.0,24.0,1
LN01635,39,Male,Yes,2,Graduate,No,56200000.0,45700000.0,0.0,374000000.0,60.0,Rural,1,1880000.0,6.3,0
LN01636,45,Male,No,1,Not Graduate,No,140400000.0,54000000.0,1.0,208000000.0,60.0,Urban,3,3640000.0,2.3,1
LN01637,28,Male,Yes,1,Not Graduate,Yes,83900000.0,22500000.0,1.0,145000000.0,60.0,Urban,0,2630000.0,15.9,1
LN01638,48,Female,No,3+,Not Graduate,No,281200000.0,33600000.0,1.0,135000000.0,60.0,Semiurban,0,1140000.0,8.7,1
LN01639,29,Female,Yes,0,Graduate,No,216700000.0,48900000.0,1.0,504000000.0,60.0,Urban,2,1450000.0,7.2,1
LN01640,33,Female,Yes,2,Graduate,No,59700000.0,120500000.0,1.0,315000000.0,24.0,Rural,2,4760000.0,10.9,0
LN01641,53,Male,Yes,1,Graduate,No,109100000.0,44700000.0,0.0,275000000.0,36.0,Rural,0,,15.5,0
LN01642,23,Female,No,0,Not Graduate,No,79200000.0,15700000.0,,328000000.0,48.0,Rural,2,1150000.0,4.8,0
LN01643,41,Male,Yes,1,Graduate,No,63400000.0,43400000.0,1.0,86000000.0,12.0,Urban,1,6650000.0,11.7,1
LN01644,47,Male,No,2,Not Graduate,No,116400000.0,30700000.0,1.0,209000000.0,60.0,Urban,2,2300000.0,11.7,0
LN01645,26,Male,Yes,1,Graduate,,188200000.0,7100000.0,1.0,212000000.0,60.0,Urban,2,1220000.0,5.6,1
LN01646,34,Male,No,2,Not Graduate,No,114700000.0,8000000.0,1.0,429000000.0,60.0,Urban,0,2040000.0,0.0,0
LN01647,36,Male,Yes,0,Graduate,No,90300000.0,33200000.0,1.0,111000000.0,60.0,Rural,3,1160000.0,5.1,1
LN01648,50,Female,Yes,3+,Not Graduate,No,35700000.0,35500000.0,1.0,446000000.0,84.0,Urban,1,1810000.0,0.6,1
LN01649,64,Male,Yes,1,Graduate,No,83200000.0,27600000.0,,671000000.0,60.0,Urban,0,2150000.0,0.9,0
LN01650,58,Male,Yes,2,Graduate,No,162500000.0,71000000.0,1.0,97000000.0,60.0,Semiurban,2,4300000.0,14.4,1
LN01651,29,Male,Yes,0,Graduate,No,57400000.0,16600000.0,1.0,252000000.0,60.0,Semiurban,0,5300000.0,24.8,0
LN01652,21,Female,Yes,0,Not Graduate,Yes,243000000.0,11500000.0,1.0,329000000.0,60.0,Rural,0,,8.2,1
LN01653,23,Male,Yes,3+,Graduate,No,87100000.0,18100000.0,,404000000.0,48.0,Rural,1,5200000.0,20.9,1
LN01654,47,Male,No,0,Graduate,No,133500000.0,21500000.0,1.0,76000000.0,36.0,Semiurban,1,790000.0,9.9,1
LN01655,28,Female,Yes,0,Not Graduate,No,96300000.0,33400000.0,1.0,301000000.0,12.0,Rural,0,1090000.0,16.5,0
LN01656,31,Male,No,2,Not Graduate,Yes,62800000.0,18500000.0,0.0,222000000.0,60.0,Rural,1,6470000.0,11.9,0
LN01657,59,Female,Yes,2,Graduate,No,152900000.0,6300000.0,0.0,214000000.0,36.0,Rural,0,2160000.0,24.6,0
LN01658,60,Male,Yes,2,Not Graduate,No,86400000.0,4500000.0,1.0,780000000.0,60.0,Rural,1,2720000.0,15.9,0
LN01659,58,Male,Yes,2,Graduate,No,75900000.0,38600000.0,1.0,222000000.0,72.0,Semiurban,1,4670000.0,14.0,0
LN01660,32,Male,Yes,3+,Graduate,No,32500000.0,14200000.0,,320000000.0,60.0,Urban,0,7400000.0,8.7,0
LN01661,48,Female,Yes,1,Graduate,No,245700000.0,7000000.0,1.0,234000000.0,48.0,Rural,3,4170000.0,20.4,0
LN01662,48,Male,No,1,Not Graduate,No,120400000.0,57700000.0,1.0,285000000.0,60.0,Urban,2,1640000.0,24.9,1
LN01663,29,Female,No,2,Graduate,Yes,220500000.0,120500000.0,1.0,339000000.0,60.0,Rural,2,1280000.0,6.9,1
LN01664,45,Male,Yes,2,Graduate,No,168800000.0,32500000.0,0.0,409000000.0,48.0,Semiurban,0,1420000.0,3.3,0
LN01665,44,Female,Yes,0,Graduate,No,220500000.0,43400000.0,1.0,163000000.0,60.0,Semiurban,1,7070000.0,24.3,0
LN01666,38,Male,Yes,0,Graduate,No,88000000.0,43700000.0,0.0,272000000.0,12.0,Rural,0,5480000.0,17.7,0
LN01667,54,Male,Yes,1,Not Graduate,No,56400000.0,5500000.0,1.0,277000000.0,60.0,Semiurban,2,3100000.0,1.5,0
LN01668,51,Male,Yes,2,Graduate,No,182500000.0,71300000.0,1.0,101000000.0,60.0,Urban,0,1110000.0,5.1,1
LN01669,44,Female,Yes,1,Not Graduate,No,128900000.0,94400000.0,1.0,148000000.0,60.0,Rural,1,5600000.0,19.0,0
LN01670,53,Male,Yes,2,Graduate,No,92900000.0,152100000.0,1.0,408000000.0,84.0,Urban,2,3430000.0,22.9,1
LN01671,55,Female,Yes,2,Not Graduate,No,180500000.0,24700000.0,1.0,194000000.0,36.0,Rural,0,1750000.0,1.6,1
LN01672,46,Female,No,0,Not Graduate,No,142200000.0,14100000.0,1.0,1052000000.0,60.0,Rural,2,2890000.0,2.9,0
LN01673,33,Female,Yes,1,Graduate,No,170500000.0,103800000.0,1.0,425000000.0,48.0,Semiurban,0,4280000.0,3.3,1
LN01674,55,Male,Yes,1,Graduate,Yes,68400000.0,52200000.0,1.0,321000000.0,72.0,Semiurban,1,2200000.0,23.3,0
LN01675,53,Female,No,0,Not Graduate,No,205400000.0,70500000.0,1.0,574000000.0,36.0,Urban,1,1450000.0,23.3,0
LN01676,65,Female,No,1,Graduate,No,119700000.0,20900000.0,0.0,382000000.0,60.0,Rural,0,3420000.0,15.6,0
LN01677,27,Female,Yes,1,Graduate,No,217900000.0,43500000.0,1.0,277000000.0,60.0,Semiurban,0,3580000.0,10.3,1
LN01678,39,Female,Yes,2,Graduate,No,204400000.0,15100000.0,1.0,115000000.0,72.0,Urban,1,,14.0,1
LN01679,62,Female,No,0,Not Graduate,No,175000000.0,34900000.0,1.0,360000000.0,60.0,Rural,2,2850000.0,16.1,0
LN01680,44,Female,Yes,0,Graduate,No,112900000.0,26500000.0,1.0,539000000.0,60.0,Semiurban,2,1660000.0,21.2,0
LN01681,63,Female,Yes,1,Graduate,No,177300000.0,228200000.0,0.0,180000000.0,60.0,Rural,2,4190000.0,16.8,0
LN01682,21,Male,Yes,2,Graduate,No,221100000.0,54300000.0,0.0,92000000.0,60.0,Semiurban,3,910000.0,17.0,1
LN01683,22,Female,Yes,1,Graduate,No,167500000.0,6300000.0,1.0,139000000.0,24.0,Rural,3,1230000.0,24.3,1
LN01684,56,Male,No,0,Graduate,No,134100000.0,35000000.0,1.0,658000000.0,36.0,Semiurban,4,580000.0,4.1,0
LN01685,37,Female,No,3+,Not Graduate,Yes,177500000.0,47000000.0,1.0,261000000.0,36.0,Semiurban,1,4010000.0,18.8,1
LN01686,44,Female,No,0,Graduate,Yes,89900000.0,24000000.0,1.0,558000000.0,60.0,Urban,2,1050000.0,23.6,0
LN01687,40,Male,No,0,Not Graduate,No,275900000.0,14500000.0,1.0,253000000.0,60.0,Semiurban,1,1190000.0,4.6,1
LN01688,39,Male,Yes,0,Not Graduate,No,47600000.0,59400000.0,1.0,190000000.0,72.0,Semiurban,1,2810000.0,9.4,1
LN01689,63,Male,No,2,Graduate,No,122300000.0,16200000.0,0.0,809000000.0,60.0,Semiurban,2,2680000.0,9.3,0
LN01690,25,Male,No,2,Graduate,Yes,96000000.0,55500000.0,1.0,204000000.0,36.0,Rural,0,4690000.0,21.5,1
LN01691,55,Male,Yes,0,Not Graduate,No,84400000.0,15200000.0,1.0,218000000.0,60.0,Semiurban,2,5030000.0,14.9,0
LN01692,61,Female,Yes,2,Graduate,No,141900000.0,22800000.0,1.0,322000000.0,60.0,Semiurban,1,6620000.0,15.7,1
LN01693,50,Female,Yes,2,Graduate,No,64600000.0,75200000.0,1.0,213000000.0,60.0,Rural,2,9290000.0,15.0,0
LN01694,38,Female,Yes,3+,Not Graduate,No,391900000.0,51800000.0,1.0,384000000.0,60.0,Semiurban,3,6220000.0,11.0,1
LN01695,28,Male,Yes,3+,Not Graduate,No,57000000.0,35900000.0,0.0,319000000.0,60.0,Semiurban,1,3790000.0,4.5,0
LN01696,51,Male,Yes,2,Graduate,No,71100000.0,34200000.0,1.0,327000000.0,84.0,Rural,1,3490000.0,1.1,0
LN01697,42,Male,Yes,0,Graduate,,67500000.0,37600000.0,0.0,178000000.0,12.0,Urban,2,4620000.0,7.0,0
LN01698,27,Female,Yes,0,Graduate,No,133800000.0,18600000.0,1.0,100000000.0,60.0,Semiurban,2,730000.0,24.5,0
LN01699,37,Male,Yes,3+,Not Graduate,Yes,209700000.0,10400000.0,1.0,158000000.0,72.0,Urban,1,2690000.0,20.4,1
LN01700,64,Male,Yes,1,Graduate,No,160300000.0,55200000.0,0.0,166000000.0,36.0,Semiurban,0,830000.0,5.2,0
LN01701,32,Male,Yes,1,Not Graduate,No,269700000.0,119000000.0,1.0,294000000.0,60.0,Semiurban,1,1790000.0,7.1,0
LN01702,29,Female,No,3+,Graduate,No,76100000.0,56800000.0,0.0,160000000.0,24.0,Semiurban,0,1070000.0,13.1,0
LN01703,51,Male,Yes,2,Graduate,No,172400000.0,42900000.0,1.0,112000000.0,60.0,Urban,2,3940000.0,16.6,1
LN01704,29,Female,Yes,2,Graduate,Yes,101500000.0,13300000.0,1.0,133000000.0,48.0,Semiurban,1,4570000.0,1.8,0
LN01705,62,Female,Yes,3+,Graduate,Yes,136000000.0,70600000.0,0.0,309000000.0,36.0,Urban,1,,1.6,0
LN01706,59,Female,No,0,Not Graduate,No,220800000.0,51400000.0,1.0,365000000.0,60.0,Urban,1,1520000.0,16.1,1
LN01707,65,Male,No,2,Graduate,No,47300000.0,64300000.0,1.0,189000000.0,60.0,Semiurban,0,1890000.0,15.1,1
LN01708,62,Male,Yes,3+,Not Graduate,No,358700000.0,80000000.0,1.0,201000000.0,36.0,Semiurban,0,6400000.0,13.7,1
LN01709,31,Male,Yes,0,Graduate,No,110800000.0,124500000.0,1.0,350000000.0,60.0,Semiurban,0,2100000.0,8.0,1
LN01710,30,Male,No,0,Not Graduate,No,49600000.0,14300000.0,1.0,274000000.0,60.0,Semiurban,1,1810000.0,12.2,0
