Customer_ID,Age,Annual_Income,Average_Monthly_Balance,Monthly_Transactions,Digital_Transactions_Pct,Credit_Card_Count,Existing_Loan_Count,Investment_Balance,Tenure_Years,Monthly_Income
C01447,63,38700000.0,15700000.0,30,44.4,1,3,55700000.0,19.5,3200000.0
C01448,64,78300000.0,82400000.0,27,55.4,3,1,14500000.0,2.1,6500000.0
C01449,54,197700000.0,73900000.0,42,87.9,1,2,56300000.0,14.0,16500000.0
C01450,25,58100000.0,132400000.0,26,54.3,2,2,40100000.0,19.2,4800000.0
C01451,34,66000000.0,95900000.0,31,12.1,1,2,28800000.0,11.6,5500000.0
C01452,22,374900000.0,135900000.0,27,62.0,1,0,220000000.0,0.4,31200000.0
C01453,23,98600000.0,41000000.0,32,100.0,1,0,42000000.0,1.5,8200000.0
C01454,32,167000000.0,21600000.0,42,82.0,0,0,15000000.0,14.3,13900000.0
C01455,46,199300000.0,270500000.0,29,53.3,3,4,135500000.0,8.1,16600000.0
C01456,23,201500000.0,12300000.0,25,64.0,1,1,43800000.0,10.2,16800000.0
C01457,65,60600000.0,13400000.0,30,78.6,4,0,176900000.0,1.1,5000000.0
C01458,41,123300000.0,72700000.0,30,29.9,4,2,3200000.0,18.0,10300000.0
C01459,32,57500000.0,179100000.0,28,47.9,2,0,18000000.0,18.1,4800000.0
C01460,44,537600000.0,52900000.0,30,73.0,3,3,18000000.0,12.1,44800000.0
C01461,56,58200000.0,105200000.0,20,96.9,0,1,,9.6,4800000.0
C01462,35,78700000.0,8300000.0,33,56.2,0,1,30000000.0,8.0,6600000.0
C01463,23,79000000.0,,25,96.3,0,1,16600000.0,4.1,6600000.0
C01464,23,61500000.0,9200000.0,36,49.9,4,2,,18.8,5100000.0
C01465,59,294600000.0,87400000.0,20,5.0,2,1,10800000.0,9.9,24600000.0
C01466,26,530600000.0,12100000.0,31,79.9,1,0,114900000.0,2.3,44200000.0
C01467,49,107800000.0,15200000.0,15,75.8,0,0,67900000.0,15.9,9000000.0
C01468,38,67700000.0,69700000.0,26,79.7,1,0,11400000.0,19.4,5600000.0
C01469,55,40900000.0,111000000.0,28,78.9,1,1,11100000.0,5.8,3400000.0
C01470,23,122400000.0,39300000.0,36,68.8,1,1,64400000.0,13.8,10200000.0
C01471,61,117600000.0,73100000.0,26,59.8,3,0,2900000.0,19.9,9800000.0
C01472,52,97800000.0,71100000.0,25,60.6,0,1,48000000.0,2.5,8200000.0
C01473,41,158100000.0,37500000.0,37,55.8,1,2,3300000.0,16.3,13200000.0
C01474,30,174000000.0,17700000.0,25,57.0,1,0,152200000.0,10.1,14500000.0
C01475,64,167200000.0,72700000.0,27,28.8,2,0,51600000.0,13.5,13900000.0
C01476,34,117700000.0,75800000.0,28,40.7,2,3,3300000.0,3.8,9800000.0
C01477,43,76400000.0,96200000.0,24,61.7,2,1,16500000.0,4.5,6400000.0
C01478,38,201900000.0,58700000.0,30,20.2,3,0,35400000.0,11.2,16800000.0
C01479,31,141000000.0,16700000.0,30,24.8,1,2,2800000.0,5.2,11800000.0
C01480,39,228200000.0,80900000.0,33,58.3,2,0,23800000.0,12.0,19000000.0
C01481,27,216200000.0,44900000.0,25,62.4,3,1,42500000.0,1.9,18000000.0
C01482,21,64100000.0,29900000.0,25,,0,1,2600000.0,15.7,5300000.0
C01483,34,63600000.0,35000000.0,19,17.4,2,1,56800000.0,5.6,5300000.0
C01484,26,92400000.0,25000000.0,26,96.0,2,0,21800000.0,14.8,7700000.0
C01485,39,78300000.0,95800000.0,26,36.3,0,1,68500000.0,3.4,6500000.0
C01486,59,212100000.0,13500000.0,28,48.6,1,1,19300000.0,16.0,17700000.0
C01487,28,169800000.0,19300000.0,36,39.8,2,1,7800000.0,0.5,14200000.0
C01488,21,256300000.0,34000000.0,24,91.0,1,1,7000000.0,3.6,21400000.0
C01489,25,174100000.0,177400000.0,29,,2,1,17700000.0,6.9,14500000.0
C01490,43,157000000.0,110300000.0,29,55.5,1,1,20300000.0,15.6,13100000.0
C01491,33,270800000.0,11200000.0,24,54.1,1,1,80600000.0,0.8,22600000.0
C01492,43,181300000.0,141900000.0,29,68.6,1,1,18400000.0,14.9,15100000.0
C01493,22,145300000.0,141700000.0,25,40.1,2,0,4500000.0,4.9,12100000.0
C01494,35,316000000.0,16600000.0,26,72.6,2,1,15100000.0,19.9,26300000.0
C01495,39,149200000.0,5300000.0,28,54.0,3,0,4700000.0,5.9,12400000.0
C01496,40,118400000.0,42300000.0,32,75.4,1,0,36700000.0,3.1,9900000.0
C01497,45,88300000.0,116800000.0,40,74.7,0,3,47300000.0,13.7,7400000.0
C01498,56,206100000.0,174000000.0,30,53.1,1,1,57100000.0,5.7,17200000.0
C01499,42,276400000.0,21500000.0,31,23.9,0,1,17900000.0,10.9,23000000.0
C01500,58,136200000.0,199500000.0,32,60.1,0,1,11600000.0,15.5,11400000.0
C01501,44,287400000.0,6800000.0,28,36.0,2,5,14300000.0,16.0,24000000.0
C01502,32,47400000.0,32900000.0,21,66.6,1,1,22600000.0,4.6,4000000.0
C01503,31,135800000.0,31600000.0,21,59.9,0,0,,4.4,11300000.0
C01504,35,136900000.0,119800000.0,23,53.2,0,1,146900000.0,5.6,11400000.0
C01505,47,93900000.0,135700000.0,36,39.1,1,2,16700000.0,8.0,7800000.0
C01506,31,519400000.0,101300000.0,31,88.7,3,3,,15.0,43300000.0
C01507,62,135000000.0,14300000.0,37,55.9,1,1,10900000.0,10.9,11200000.0
C01508,42,111900000.0,93700000.0,26,100.0,1,2,11200000.0,17.6,9300000.0
C01509,59,142000000.0,69400000.0,36,65.7,2,0,6200000.0,14.0,11800000.0
C01510,51,46500000.0,10900000.0,34,72.0,3,0,8100000.0,12.3,3900000.0
C01511,36,92200000.0,7800000.0,30,65.8,1,1,196000000.0,10.5,7700000.0
C01512,31,240400000.0,108700000.0,20,71.8,0,2,,8.4,20000000.0
C01513,54,99100000.0,38600000.0,24,86.9,4,2,17200000.0,7.0,8300000.0
C01514,35,88700000.0,15100000.0,32,87.1,1,2,12100000.0,3.7,7400000.0
C01515,32,287700000.0,37700000.0,28,29.7,2,0,97300000.0,5.5,24000000.0
C01516,62,292600000.0,61300000.0,31,82.1,1,1,10000000.0,18.0,24400000.0
C01517,42,186000000.0,41900000.0,25,74.9,1,0,3800000.0,16.6,15500000.0
C01518,23,109000000.0,12000000.0,36,65.7,3,2,42200000.0,0.3,9100000.0
C01519,43,122700000.0,223500000.0,17,99.3,2,1,9000000.0,4.6,10200000.0
C01520,41,90000000.0,105700000.0,32,100.0,1,3,6100000.0,16.2,7500000.0
C01521,59,81000000.0,33800000.0,24,83.1,0,3,7500000.0,11.8,6800000.0
C01522,53,78800000.0,35000000.0,33,54.1,1,0,39500000.0,1.6,6600000.0
C01523,29,99700000.0,61100000.0,39,41.2,2,1,22300000.0,16.2,8300000.0
C01524,27,79200000.0,17200000.0,28,80.1,5,0,8500000.0,15.1,6600000.0
C01525,48,59200000.0,59200000.0,26,92.2,1,0,41900000.0,5.8,4900000.0
C01526,23,158000000.0,14500000.0,34,24.4,1,1,10100000.0,14.9,13200000.0
C01527,35,159300000.0,42400000.0,39,86.7,1,0,4100000.0,17.8,13300000.0
C01528,27,356800000.0,16700000.0,26,59.9,3,1,5900000.0,13.0,29700000.0
C01529,21,96900000.0,17400000.0,16,28.8,0,1,25600000.0,14.9,8100000.0
C01530,62,164800000.0,182300000.0,31,74.4,2,3,10600000.0,1.2,13700000.0
C01531,25,166300000.0,47300000.0,24,83.2,1,0,28100000.0,11.4,13900000.0
C01532,21,121800000.0,53700000.0,24,58.0,2,1,85000000.0,15.1,10200000.0
C01533,62,210800000.0,8100000.0,22,43.9,1,2,12500000.0,9.4,17600000.0
C01534,29,214400000.0,27100000.0,32,99.2,0,2,469600000.0,8.2,17900000.0
C01535,57,167600000.0,66600000.0,33,51.6,2,1,33900000.0,11.3,14000000.0
C01536,22,121600000.0,53100000.0,23,88.2,2,1,20600000.0,13.6,10100000.0
C01537,27,115000000.0,7200000.0,20,34.7,3,1,5800000.0,16.4,9600000.0
C01538,25,66000000.0,53700000.0,22,73.3,5,0,17000000.0,16.4,5500000.0
C01539,52,89900000.0,61500000.0,32,72.8,1,1,19000000.0,14.1,7500000.0
C01540,48,99400000.0,134000000.0,30,82.5,0,2,57700000.0,19.7,8300000.0
C01541,42,75400000.0,25800000.0,29,94.9,2,1,13000000.0,10.9,6300000.0
C01542,31,178300000.0,6700000.0,22,48.7,2,1,40200000.0,9.0,14900000.0
C01543,24,270400000.0,19300000.0,17,75.4,1,2,26200000.0,6.7,22500000.0
C01544,46,85000000.0,17700000.0,28,37.7,0,0,73000000.0,2.7,7100000.0
C01545,31,163600000.0,84200000.0,19,37.4,4,1,79700000.0,4.6,13600000.0
C01546,47,79300000.0,4500000.0,22,53.4,1,3,36100000.0,6.3,6600000.0
C01547,51,118400000.0,30700000.0,36,73.2,3,0,58000000.0,10.2,9900000.0
C01548,59,95800000.0,151200000.0,22,98.5,1,0,86000000.0,20.0,8000000.0
C01549,43,194900000.0,45300000.0,35,100.0,1,2,45100000.0,15.6,16200000.0
C01550,21,96400000.0,96400000.0,28,57.9,2,2,33900000.0,17.8,8000000.0
C01551,33,244200000.0,11100000.0,28,71.1,2,1,39200000.0,3.8,20400000.0
C01552,59,122300000.0,11500000.0,28,83.9,2,0,147200000.0,0.7,10200000.0
C01553,44,97900000.0,152700000.0,28,80.3,1,0,28300000.0,0.3,8200000.0
C01554,48,70300000.0,49000000.0,30,61.6,2,1,55700000.0,10.2,5900000.0
C01555,41,160900000.0,49100000.0,19,66.5,2,3,11900000.0,2.5,13400000.0
C01556,28,229100000.0,17400000.0,28,62.8,1,0,130300000.0,3.9,19100000.0
C01557,61,162700000.0,49000000.0,26,60.8,0,1,41000000.0,3.7,13600000.0
C01558,55,479600000.0,17000000.0,31,58.2,0,1,17100000.0,14.3,40000000.0
C01559,65,307400000.0,123400000.0,28,62.6,1,1,23100000.0,19.1,25600000.0
C01560,59,118200000.0,,17,56.9,0,2,19700000.0,2.6,9800000.0
C01561,34,117500000.0,67900000.0,32,42.3,0,0,25100000.0,2.3,9800000.0
C01562,32,181300000.0,26200000.0,22,82.3,1,1,31500000.0,6.7,15100000.0
C01563,32,88300000.0,5200000.0,25,75.3,1,0,20100000.0,12.8,7400000.0
C01564,62,265900000.0,10700000.0,19,100.0,4,1,4400000.0,7.5,22200000.0
C01565,46,170800000.0,168700000.0,35,72.4,4,0,176000000.0,5.7,14200000.0
C01566,41,161200000.0,18800000.0,28,56.7,2,1,33500000.0,2.5,13400000.0
C01567,64,204300000.0,32800000.0,31,52.5,2,1,33700000.0,9.3,17000000.0
C01568,48,361100000.0,78500000.0,23,65.9,2,1,23700000.0,0.9,30100000.0
C01569,61,153800000.0,158600000.0,26,76.1,0,0,67900000.0,12.6,12800000.0
C01570,65,131600000.0,38000000.0,31,60.1,0,1,,16.5,11000000.0
C01571,24,321000000.0,31900000.0,24,35.6,1,1,17800000.0,19.4,26800000.0
C01572,37,238400000.0,47800000.0,20,50.2,0,1,19100000.0,6.6,19900000.0
C01573,54,117300000.0,26400000.0,24,65.4,0,3,99000000.0,16.5,9800000.0
C01574,57,140400000.0,27600000.0,34,79.8,0,2,31200000.0,10.2,11700000.0
C01575,27,155900000.0,63900000.0,25,35.3,2,2,24100000.0,5.5,13000000.0
C01576,35,170800000.0,52700000.0,31,70.3,2,2,15500000.0,2.1,14200000.0
C01577,45,66400000.0,275500000.0,34,69.4,1,1,17600000.0,9.1,5500000.0
C01578,56,59900000.0,65300000.0,35,56.0,0,1,82100000.0,17.4,5000000.0
C01579,26,85900000.0,119700000.0,33,53.3,0,0,9100000.0,19.0,7200000.0
C01580,48,82400000.0,18100000.0,27,50.3,2,0,52200000.0,9.3,6900000.0
C01581,34,98300000.0,70300000.0,31,67.8,0,0,54400000.0,15.5,8200000.0
C01582,30,198500000.0,24300000.0,31,87.5,1,0,31700000.0,4.4,16500000.0
C01583,44,127600000.0,63000000.0,29,89.0,1,1,20300000.0,14.9,10600000.0
C01584,39,156000000.0,80800000.0,22,42.5,0,4,4900000.0,0.6,13000000.0
C01585,49,71400000.0,46900000.0,21,61.3,1,2,51900000.0,8.5,6000000.0
C01586,35,108600000.0,348200000.0,33,21.1,1,3,4300000.0,15.4,9000000.0
C01587,58,193400000.0,151500000.0,27,67.2,2,3,30000000.0,7.5,16100000.0
C01588,24,194200000.0,122400000.0,26,77.0,0,1,26500000.0,2.2,16200000.0
C01589,59,94000000.0,86200000.0,31,96.4,2,1,58200000.0,19.4,7800000.0
C01590,22,153000000.0,201400000.0,26,29.3,0,2,9300000.0,6.1,12800000.0
C01591,54,469200000.0,13300000.0,24,43.2,1,0,8800000.0,1.0,39100000.0
C01592,36,138700000.0,144200000.0,42,67.9,0,1,45000000.0,8.3,11600000.0
C01593,38,95600000.0,19400000.0,28,32.6,2,2,20700000.0,14.0,8000000.0
C01594,21,127200000.0,27900000.0,33,68.4,0,0,2700000.0,7.8,10600000.0
C01595,52,147300000.0,72500000.0,23,77.5,0,0,24800000.0,18.0,12300000.0
C01596,28,128800000.0,128400000.0,27,39.4,2,0,182600000.0,4.4,10700000.0
C01597,50,137600000.0,16900000.0,28,67.7,2,1,45700000.0,11.7,11500000.0
C01598,53,63300000.0,29100000.0,20,40.8,3,0,6800000.0,2.3,5300000.0
C01599,59,82500000.0,48900000.0,30,92.5,0,1,41900000.0,2.5,6900000.0
C01600,52,129000000.0,38400000.0,28,69.1,0,0,73700000.0,4.1,10800000.0
C01601,34,127800000.0,93000000.0,37,52.2,1,0,3700000.0,4.5,10600000.0
C01602,54,102500000.0,834800000.0,26,40.2,3,1,18200000.0,13.3,8500000.0
C01603,58,127000000.0,64300000.0,37,72.8,1,1,104400000.0,17.0,10600000.0
C01604,35,144800000.0,24100000.0,26,92.2,1,2,4700000.0,17.3,12100000.0
C01605,26,228300000.0,14900000.0,26,49.6,0,2,18400000.0,12.6,19000000.0
C01606,61,132600000.0,34100000.0,30,56.2,1,0,19700000.0,8.3,11000000.0
C01607,27,174400000.0,20200000.0,30,50.0,0,1,15800000.0,5.4,14500000.0
C01608,47,103900000.0,67000000.0,24,96.1,2,0,113600000.0,6.0,8700000.0
C01609,31,191800000.0,66100000.0,32,26.8,2,1,95900000.0,9.2,16000000.0
C01610,26,172100000.0,30400000.0,33,90.7,3,3,17900000.0,12.7,14300000.0
C01611,55,225400000.0,243200000.0,22,57.5,3,3,8200000.0,11.2,18800000.0
C01612,27,207300000.0,24100000.0,27,63.6,1,1,101400000.0,15.3,17300000.0
C01613,51,193500000.0,40700000.0,23,58.2,3,2,58600000.0,2.7,16100000.0
C01614,52,132600000.0,77500000.0,38,69.8,0,0,24500000.0,2.4,11000000.0
C01615,23,160200000.0,96100000.0,19,50.4,2,1,51400000.0,19.8,13400000.0
C01616,28,251300000.0,133300000.0,30,86.2,0,2,51000000.0,6.5,20900000.0
C01617,56,97800000.0,64800000.0,27,87.0,2,0,9600000.0,19.4,8200000.0
C01618,43,99100000.0,109900000.0,27,45.3,0,1,13000000.0,5.9,8300000.0
C01619,26,154700000.0,25600000.0,29,78.3,1,2,25200000.0,1.5,12900000.0
C01620,65,175900000.0,98200000.0,28,57.9,2,0,3000000.0,10.2,14700000.0
C01621,32,89000000.0,97100000.0,29,66.0,2,1,17100000.0,4.1,7400000.0
C01622,21,134400000.0,162800000.0,22,95.5,4,0,10500000.0,18.0,11200000.0
C01623,62,132900000.0,10900000.0,24,51.5,0,1,30200000.0,8.8,11100000.0
C01624,21,41400000.0,20800000.0,26,83.5,0,0,7200000.0,8.9,3400000.0
C01625,45,124100000.0,90600000.0,30,74.1,1,1,40100000.0,7.9,10300000.0
C01626,65,128400000.0,4700000.0,22,61.1,3,1,31900000.0,2.4,10700000.0
C01627,47,128200000.0,68400000.0,27,72.3,3,0,22400000.0,12.5,10700000.0
C01628,47,305000000.0,110800000.0,23,70.0,1,1,41900000.0,3.3,25400000.0
C01629,38,71700000.0,27600000.0,33,41.8,1,1,,12.9,6000000.0
C01630,26,89000000.0,31200000.0,28,52.9,3,0,19200000.0,8.1,7400000.0
C01631,46,33300000.0,18100000.0,28,44.1,1,1,26000000.0,17.1,2800000.0
C01632,61,107500000.0,28900000.0,39,59.5,2,1,11900000.0,10.5,9000000.0
C01633,25,112600000.0,29600000.0,33,91.9,0,1,11700000.0,17.8,9400000.0
C01634,60,105800000.0,25200000.0,30,76.6,4,1,142200000.0,0.7,8800000.0
C01635,39,257500000.0,,30,36.3,2,1,20000000.0,14.6,21500000.0
C01636,45,224700000.0,35700000.0,29,59.5,3,1,24700000.0,11.3,18700000.0
C01637,28,146100000.0,35400000.0,40,69.7,2,3,23000000.0,3.5,12200000.0
C01638,48,114200000.0,221300000.0,29,79.9,0,1,37600000.0,2.3,9500000.0
C01639,29,246200000.0,32200000.0,28,52.0,2,1,13700000.0,14.8,20500000.0
C01640,33,138500000.0,60300000.0,31,40.3,2,0,15300000.0,7.6,11500000.0
C01641,53,89300000.0,27600000.0,28,63.9,1,0,70100000.0,1.7,7400000.0
C01642,23,54500000.0,27300000.0,28,76.4,2,0,4900000.0,14.0,4500000.0
C01643,41,109800000.0,10600000.0,32,69.7,2,2,30700000.0,6.0,9200000.0
C01644,47,212000000.0,11800000.0,31,47.3,2,1,10100000.0,6.1,17700000.0
C01645,26,489700000.0,16100000.0,21,100.0,0,2,2700000.0,1.8,40800000.0
C01646,34,144800000.0,52600000.0,36,63.0,1,3,22900000.0,8.6,12100000.0
C01647,36,91900000.0,112300000.0,27,68.9,1,3,7000000.0,18.3,7700000.0
C01648,50,73000000.0,9900000.0,35,51.8,1,0,5800000.0,17.2,6100000.0
C01649,64,189700000.0,28200000.0,22,87.1,0,0,434500000.0,6.8,15800000.0
C01650,58,53000000.0,14100000.0,29,76.4,1,2,45400000.0,6.3,4400000.0
C01651,29,189500000.0,35900000.0,24,71.3,1,0,46600000.0,17.4,15800000.0
C01652,21,219500000.0,112300000.0,29,42.0,2,2,23600000.0,14.8,18300000.0
C01653,23,178000000.0,30800000.0,29,86.9,3,0,6700000.0,4.2,14800000.0
C01654,47,124100000.0,43200000.0,29,80.1,1,4,20800000.0,18.0,10300000.0
C01655,28,191000000.0,155000000.0,27,85.3,2,3,16900000.0,18.3,15900000.0
C01656,31,153800000.0,66400000.0,28,65.7,1,0,3000000.0,6.9,12800000.0
C01657,59,91300000.0,23600000.0,27,63.5,1,1,179300000.0,17.9,7600000.0
C01658,60,387400000.0,51500000.0,32,61.4,2,2,22700000.0,13.3,32300000.0
C01659,58,115400000.0,22300000.0,36,100.0,0,1,10000000.0,17.5,9600000.0
C01660,32,214500000.0,64300000.0,26,54.2,1,0,28600000.0,7.8,17900000.0
C01661,48,37000000.0,69700000.0,38,41.3,0,2,5500000.0,8.1,3100000.0
C01662,48,282500000.0,14100000.0,29,57.5,3,2,8900000.0,10.2,23500000.0
C01663,29,314000000.0,52200000.0,30,54.3,0,0,135500000.0,5.4,26200000.0
C01664,45,142300000.0,40700000.0,31,90.2,0,0,14100000.0,10.8,11900000.0
C01665,44,190400000.0,71500000.0,36,37.9,1,0,24500000.0,10.3,15900000.0
C01666,38,190300000.0,91200000.0,29,53.8,0,1,28000000.0,3.9,15900000.0
C01667,54,98300000.0,67500000.0,30,,2,2,20600000.0,17.9,8200000.0
C01668,51,189200000.0,34800000.0,31,90.4,1,1,13800000.0,2.3,15800000.0
C01669,44,89700000.0,99500000.0,28,79.3,2,0,303300000.0,17.7,7500000.0
C01670,53,100200000.0,,26,97.4,1,0,11100000.0,10.9,8400000.0
C01671,55,260200000.0,14600000.0,35,71.9,1,2,9400000.0,9.7,21700000.0
C01672,46,239300000.0,3000000.0,26,60.9,1,1,42900000.0,17.2,19900000.0
C01673,33,94900000.0,42400000.0,30,82.1,0,1,6100000.0,9.2,7900000.0
C01674,55,93500000.0,22400000.0,22,37.7,0,0,76900000.0,6.2,7800000.0
C01675,53,98200000.0,63100000.0,20,30.8,1,2,20000000.0,3.3,8200000.0
C01676,65,209500000.0,8400000.0,26,84.5,3,1,28800000.0,13.8,17500000.0
C01677,27,80800000.0,26000000.0,29,69.2,1,1,34600000.0,16.7,6700000.0
C01678,39,170300000.0,67100000.0,30,84.3,2,1,17200000.0,10.3,14200000.0
C01679,62,211100000.0,18800000.0,26,48.0,1,1,68500000.0,5.8,17600000.0
C01680,44,133400000.0,63700000.0,32,90.7,1,1,51100000.0,18.8,11100000.0
C01681,63,244000000.0,28000000.0,33,78.4,1,0,44100000.0,13.0,20300000.0
C01682,21,118400000.0,43800000.0,36,64.4,0,1,4700000.0,11.0,9900000.0
C01683,22,124500000.0,74600000.0,28,69.1,0,0,17000000.0,15.9,10400000.0
C01684,56,81800000.0,101100000.0,29,71.9,3,1,22100000.0,6.8,6800000.0
C01685,37,245000000.0,48700000.0,31,47.9,0,1,169100000.0,14.8,20400000.0
C01686,44,91800000.0,22500000.0,17,57.3,3,0,5300000.0,7.1,7600000.0
C01687,40,169700000.0,,30,71.6,1,2,12400000.0,5.3,14100000.0
C01688,39,134600000.0,77300000.0,24,56.5,1,1,82200000.0,4.8,11200000.0
C01689,63,78500000.0,18900000.0,24,35.6,0,5,8900000.0,17.7,6500000.0
C01690,25,100100000.0,38700000.0,36,70.9,1,2,12100000.0,16.1,8300000.0
C01691,55,299500000.0,32400000.0,33,81.7,0,3,157600000.0,4.3,25000000.0
C01692,61,156400000.0,41200000.0,25,86.4,1,0,37400000.0,1.6,13000000.0
C01693,50,80400000.0,19100000.0,23,75.6,2,0,64200000.0,3.3,6700000.0
C01694,38,165600000.0,9300000.0,32,81.4,0,0,55300000.0,6.3,13800000.0
C01695,28,129200000.0,70100000.0,27,84.8,1,1,28400000.0,12.3,10800000.0
C01696,51,935800000.0,102100000.0,35,66.6,0,0,27600000.0,13.4,78000000.0
C01697,42,163800000.0,9800000.0,23,22.6,1,0,66300000.0,2.5,13600000.0
C01698,27,113600000.0,61600000.0,36,88.2,2,0,9800000.0,9.2,9500000.0
C01699,37,305700000.0,113000000.0,32,,0,1,168400000.0,10.5,25500000.0
C01700,64,50900000.0,74700000.0,26,42.4,0,0,13900000.0,5.3,4200000.0
C01701,32,147500000.0,31600000.0,32,42.9,0,1,77000000.0,14.7,12300000.0
C01702,29,419300000.0,20200000.0,27,100.0,1,2,43600000.0,12.0,34900000.0
C01703,51,131300000.0,48200000.0,21,73.8,0,2,13700000.0,14.7,10900000.0
C01704,29,54000000.0,55500000.0,20,44.2,1,0,42600000.0,14.0,4500000.0
C01705,62,112600000.0,48800000.0,31,51.3,2,0,28800000.0,18.0,9400000.0
C01706,59,311600000.0,38600000.0,32,65.0,1,0,3600000.0,13.5,26000000.0
C01707,65,172200000.0,17900000.0,24,75.8,1,1,22700000.0,16.0,14400000.0
C01708,62,88300000.0,64500000.0,22,70.6,2,0,6300000.0,10.3,7400000.0
C01709,31,96000000.0,67100000.0,20,46.4,2,2,43700000.0,4.9,8000000.0
C01710,30,102900000.0,53400000.0,28,71.3,0,3,21400000.0,2.0,8600000.0
C01711,36,170800000.0,49500000.0,29,52.8,1,1,65600000.0,9.9,14200000.0
C01712,42,292300000.0,187500000.0,29,85.9,0,0,11600000.0,16.0,24400000.0
C01713,60,249800000.0,26500000.0,29,66.1,0,0,6000000.0,11.8,20800000.0
C01714,54,179900000.0,133700000.0,26,49.8,3,1,7700000.0,0.7,15000000.0
C01715,49,67300000.0,24100000.0,34,78.8,2,2,230700000.0,4.9,5600000.0
C01716,60,67400000.0,115500000.0,21,72.7,1,1,699800000.0,8.9,5600000.0
C01717,50,187700000.0,128400000.0,28,55.5,2,0,226000000.0,8.2,15600000.0
C01718,38,66800000.0,35100000.0,31,79.6,4,1,4600000.0,14.0,5600000.0
C01719,39,123700000.0,184700000.0,35,77.6,1,0,5500000.0,3.7,10300000.0
C01720,44,165500000.0,67000000.0,32,89.0,2,1,7700000.0,7.5,13800000.0
C01721,24,74900000.0,21300000.0,26,79.2,3,1,58600000.0,10.8,6200000.0
C01722,54,79700000.0,32700000.0,29,60.7,0,1,254000000.0,19.7,6600000.0
C01723,50,132900000.0,117900000.0,22,31.2,2,0,67600000.0,18.5,11100000.0
C01724,53,184700000.0,98600000.0,23,68.7,0,0,30800000.0,7.8,15400000.0
C01725,45,251000000.0,18300000.0,17,71.8,0,1,9000000.0,6.8,20900000.0
C01726,56,195500000.0,40000000.0,28,66.0,2,1,18300000.0,19.0,16300000.0
C01727,63,145800000.0,53500000.0,27,5.0,0,1,27600000.0,17.3,12200000.0
C01728,46,92900000.0,29200000.0,32,78.6,3,1,66000000.0,14.3,7700000.0
C01729,40,77700000.0,333900000.0,25,46.8,4,2,14400000.0,12.5,6500000.0
C01730,25,105700000.0,54900000.0,31,78.7,0,2,38900000.0,14.6,8800000.0
C01731,56,175400000.0,42700000.0,32,99.0,3,0,33800000.0,14.3,14600000.0
C01732,61,168500000.0,123800000.0,29,59.9,2,2,27900000.0,16.8,14000000.0
C01733,52,44100000.0,33000000.0,21,73.8,1,0,16200000.0,14.5,3700000.0
C01734,59,90900000.0,106000000.0,41,65.7,0,3,28600000.0,13.1,7600000.0
C01735,59,271500000.0,10900000.0,23,,1,0,22500000.0,18.7,22600000.0
C01736,56,146200000.0,30600000.0,27,67.1,0,2,10600000.0,18.8,12200000.0
C01737,43,64200000.0,109800000.0,25,54.7,1,0,66100000.0,8.5,5400000.0
C01738,25,511500000.0,170900000.0,30,46.9,1,2,141300000.0,20.0,42600000.0
C01739,21,137800000.0,23300000.0,28,96.8,1,1,,8.0,11500000.0
C01740,30,173000000.0,21100000.0,26,73.8,1,0,23800000.0,5.1,14400000.0
C01741,40,174400000.0,72900000.0,14,81.6,1,0,57600000.0,4.3,14500000.0
C01742,54,114400000.0,26500000.0,33,73.0,0,3,30700000.0,2.6,9500000.0
C01743,41,93800000.0,35800000.0,24,84.5,2,0,87600000.0,7.4,7800000.0
C01744,22,449700000.0,94800000.0,34,47.1,0,1,28100000.0,19.4,37500000.0
C01745,30,243100000.0,28300000.0,16,66.7,1,1,47600000.0,6.6,20300000.0
C01746,65,220000000.0,8500000.0,29,75.1,1,1,168300000.0,18.4,18300000.0
C01747,65,192200000.0,14900000.0,21,90.9,2,4,100800000.0,2.3,16000000.0
C01748,37,80600000.0,45400000.0,32,100.0,2,1,21000000.0,3.1,6700000.0
C01749,57,282700000.0,9200000.0,33,73.2,1,1,82100000.0,3.4,23600000.0
C01750,53,88100000.0,35000000.0,35,51.8,2,3,7700000.0,11.1,7300000.0
C01751,62,163600000.0,13800000.0,24,41.1,3,0,20000000.0,19.8,13600000.0
C01752,60,56800000.0,181400000.0,24,46.9,2,1,62500000.0,4.2,4700000.0
C01753,49,45600000.0,283400000.0,23,49.5,1,2,134500000.0,6.8,3800000.0
C01754,38,166800000.0,,37,7.0,3,0,10900000.0,17.1,13900000.0
C01755,49,89700000.0,56000000.0,29,51.5,1,3,24300000.0,10.7,7500000.0
C01756,35,46900000.0,19900000.0,25,79.3,1,1,25100000.0,7.0,3900000.0
C01757,36,188500000.0,34600000.0,25,66.5,1,2,22600000.0,8.6,15700000.0
C01758,48,449300000.0,208400000.0,24,59.8,1,1,6600000.0,14.8,37400000.0
C01759,46,300600000.0,30300000.0,24,32.6,0,1,43400000.0,7.4,25000000.0
C01760,47,121500000.0,35300000.0,29,86.0,1,1,6100000.0,13.3,10100000.0
C01761,38,140700000.0,20200000.0,23,75.2,1,0,,16.1,11700000.0
C01762,39,228100000.0,119200000.0,26,64.7,0,2,110300000.0,1.3,19000000.0
C01763,21,259500000.0,2800000.0,38,20.9,5,1,12400000.0,15.0,21600000.0
C01764,48,115900000.0,30900000.0,26,55.2,0,4,6200000.0,18.9,9700000.0
