Customer_ID,Age,Gender,Married,Education,Employment_Years,Annual_Income,Coapplicant_Income,Credit_Score,Existing_Loans,Property_Area,Loan_Term_Months,Approved_Loan_Amount
C01537,27,Male,Yes,Graduate,10.2,109200000.0,81600000.0,748.0,0,Rural,60.0,194000000.0
C01538,25,Female,Yes,Graduate,22.0,146200000.0,84300000.0,627.0,1,Semiurban,60.0,202000000.0
C01539,52,Male,Yes,Not Graduate,10.0,217200000.0,15900000.0,639.0,2,Rural,60.0,210000000.0
C01540,48,Male,No,Not Graduate,2.7,279300000.0,59700000.0,697.0,0,Rural,60.0,263000000.0
C01541,42,Female,No,Not Graduate,24.6,122200000.0,26300000.0,620.0,3,Urban,48.0,227000000.0
C01542,31,Female,Yes,Graduate,12.5,76600000.0,36500000.0,773.0,0,Rural,60.0,132000000.0
C01543,24,Male,No,Graduate,,279100000.0,118600000.0,596.0,2,Rural,,197000000.0
C01544,46,Female,Yes,Not Graduate,22.3,66300000.0,20400000.0,690.0,2,Urban,60.0,98000000.0
C01545,31,Male,Yes,Graduate,23.2,321300000.0,73400000.0,634.0,2,Semiurban,60.0,382000000.0
C01546,47,Female,No,Graduate,12.4,251300000.0,50500000.0,702.0,0,Urban,60.0,165000000.0
C01547,51,Female,Yes,Graduate,7.7,272200000.0,30000000.0,653.0,1,Semiurban,60.0,174000000.0
C01548,59,Female,Yes,Graduate,12.1,174900000.0,47000000.0,688.0,0,Semiurban,,149000000.0
C01549,43,Female,No,Graduate,5.5,37500000.0,42700000.0,782.0,1,Urban,60.0,136000000.0
C01550,21,Female,Yes,Graduate,12.0,67800000.0,13900000.0,638.0,2,Semiurban,84.0,185000000.0
C01551,33,Female,No,Graduate,5.7,142100000.0,21500000.0,638.0,1,Semiurban,84.0,201000000.0
C01552,59,Female,Yes,Not Graduate,15.6,82800000.0,15200000.0,666.0,0,Urban,60.0,108000000.0
C01553,44,Male,No,Graduate,19.0,100900000.0,28100000.0,801.0,0,Semiurban,72.0,239000000.0
C01554,48,Male,Yes,Graduate,24.2,168100000.0,102700000.0,683.0,1,Rural,60.0,281000000.0
C01555,41,Male,Yes,Graduate,21.1,109300000.0,55700000.0,783.0,0,Urban,84.0,176000000.0
C01556,28,Female,Yes,Graduate,2.2,61400000.0,11100000.0,677.0,0,Semiurban,72.0,125000000.0
C01557,61,Male,No,Graduate,5.3,195300000.0,28100000.0,779.0,1,Urban,60.0,326000000.0
C01558,55,Male,Yes,Not Graduate,13.3,159300000.0,42200000.0,721.0,0,,60.0,195000000.0
C01559,65,Female,No,Graduate,6.4,104600000.0,63500000.0,732.0,4,Semiurban,60.0,157000000.0
C01560,59,Male,Yes,Graduate,0.4,177400000.0,20800000.0,582.0,0,Urban,60.0,50000000.0
C01561,34,Female,Yes,Not Graduate,18.9,126400000.0,13000000.0,571.0,0,Semiurban,60.0,97000000.0
C01562,32,Female,Yes,Graduate,8.9,249600000.0,33500000.0,770.0,3,Urban,60.0,170000000.0
C01563,32,Male,Yes,Graduate,1.7,130400000.0,55200000.0,769.0,1,Semiurban,60.0,217000000.0
C01564,62,Male,No,Graduate,12.7,248600000.0,42200000.0,850.0,0,Urban,60.0,220000000.0
C01565,46,Male,Yes,Graduate,24.4,42800000.0,17200000.0,,1,Rural,60.0,138000000.0
C01566,41,Male,No,Graduate,17.0,154500000.0,142500000.0,726.0,0,,60.0,273000000.0
C01567,64,Male,Yes,Graduate,4.0,96400000.0,32300000.0,613.0,0,Urban,60.0,234000000.0
C01568,48,Male,Yes,Not Graduate,12.9,74800000.0,40900000.0,634.0,4,Urban,72.0,139000000.0
C01569,61,Male,Yes,Graduate,22.5,226900000.0,20600000.0,652.0,0,Semiurban,60.0,244000000.0
C01570,65,Male,No,Graduate,1.4,195700000.0,84800000.0,719.0,0,Rural,60.0,274000000.0
C01571,24,Female,No,Not Graduate,15.9,39800000.0,55300000.0,640.0,0,Semiurban,36.0,123000000.0
C01572,37,Female,Yes,Not Graduate,18.0,177900000.0,,693.0,1,Semiurban,60.0,270000000.0
C01573,54,Male,No,Graduate,17.6,166400000.0,13900000.0,752.0,2,Semiurban,60.0,247000000.0
C01574,57,Female,Yes,Not Graduate,3.8,80600000.0,84000000.0,775.0,3,Urban,36.0,68000000.0
C01575,27,Male,Yes,Not Graduate,22.7,75800000.0,64100000.0,742.0,1,Semiurban,60.0,198000000.0
C01576,35,Male,No,Graduate,8.1,50000000.0,78800000.0,724.0,1,Urban,36.0,142000000.0
C01577,45,Male,Yes,Graduate,1.3,99700000.0,36100000.0,679.0,1,Rural,60.0,71000000.0
C01578,56,Male,No,Graduate,2.1,108800000.0,33000000.0,647.0,1,Rural,60.0,148000000.0
C01579,26,Male,No,Graduate,11.4,186000000.0,30300000.0,730.0,1,Urban,60.0,67000000.0
C01580,48,Male,No,Graduate,1.0,139200000.0,216700000.0,611.0,2,Urban,60.0,196000000.0
C01581,34,Male,No,Graduate,19.5,67000000.0,22700000.0,699.0,0,,60.0,183000000.0
C01582,30,Male,Yes,Not Graduate,21.6,136800000.0,13500000.0,609.0,3,Semiurban,72.0,222000000.0
C01583,44,Female,No,Graduate,0.3,104400000.0,26000000.0,687.0,0,Semiurban,36.0,107000000.0
C01584,39,Female,Yes,Graduate,20.3,71800000.0,22800000.0,611.0,1,Semiurban,72.0,98000000.0
C01585,49,Female,Yes,Not Graduate,24.5,50100000.0,95900000.0,660.0,0,Urban,60.0,69000000.0
C01586,35,Female,Yes,Not Graduate,0.8,169200000.0,11800000.0,639.0,0,Semiurban,60.0,171000000.0
C01587,58,Female,Yes,Not Graduate,18.1,153400000.0,22300000.0,630.0,4,Urban,60.0,216000000.0
C01588,24,Male,No,Graduate,25.0,163000000.0,40800000.0,683.0,0,Semiurban,,229000000.0
C01589,59,Male,No,Graduate,19.9,80400000.0,96500000.0,508.0,2,Urban,60.0,250000000.0
C01590,22,Male,Yes,Graduate,12.6,131800000.0,61900000.0,555.0,0,Urban,60.0,50000000.0
C01591,54,Male,Yes,Graduate,22.1,56300000.0,127800000.0,750.0,0,Rural,36.0,247000000.0
C01592,36,Female,No,Graduate,17.7,69700000.0,46200000.0,701.0,0,Semiurban,60.0,129000000.0
C01593,38,Male,Yes,Not Graduate,7.3,122200000.0,29700000.0,636.0,0,Semiurban,60.0,128000000.0
C01594,21,Female,No,Graduate,5.6,138600000.0,69400000.0,763.0,0,Rural,60.0,204000000.0
C01595,52,Female,No,Graduate,12.8,49000000.0,11700000.0,642.0,1,Semiurban,72.0,85000000.0
C01596,28,Male,Yes,Graduate,9.3,67100000.0,8900000.0,647.0,2,Rural,60.0,50000000.0
C01597,50,Female,Yes,Graduate,8.2,98200000.0,76400000.0,,3,Rural,60.0,80000000.0
C01598,53,Male,Yes,Graduate,4.4,203300000.0,41400000.0,833.0,3,Semiurban,60.0,283000000.0
C01599,59,Male,Yes,Graduate,21.1,76700000.0,75700000.0,708.0,2,Urban,60.0,220000000.0
C01600,52,Male,Yes,Graduate,17.6,129600000.0,17700000.0,705.0,1,Urban,84.0,258000000.0
C01601,34,Male,Yes,Not Graduate,8.3,137300000.0,97800000.0,725.0,1,Semiurban,60.0,175000000.0
C01602,54,Female,Yes,Graduate,5.9,104600000.0,59800000.0,551.0,1,Urban,24.0,106000000.0
C01603,58,Male,Yes,Graduate,3.2,139100000.0,34100000.0,645.0,1,Urban,,147000000.0
C01604,35,Male,Yes,Not Graduate,2.8,57300000.0,,724.0,2,Urban,84.0,175000000.0
C01605,26,Male,No,Graduate,15.6,83700000.0,46200000.0,690.0,0,Urban,24.0,123000000.0
C01606,61,Male,Yes,Graduate,2.7,264100000.0,17600000.0,850.0,2,Semiurban,60.0,170000000.0
C01607,27,Female,No,Graduate,24.0,274500000.0,25700000.0,650.0,1,Urban,60.0,246000000.0
C01608,47,Female,Yes,Graduate,7.0,190800000.0,45600000.0,761.0,1,Urban,60.0,223000000.0
C01609,31,Male,Yes,Graduate,0.6,219800000.0,24900000.0,750.0,0,Semiurban,72.0,262000000.0
C01610,26,Female,Yes,Graduate,21.4,44000000.0,10800000.0,701.0,1,Rural,72.0,201000000.0
C01611,55,Male,No,Graduate,9.2,71200000.0,44300000.0,714.0,0,Semiurban,36.0,84000000.0
C01612,27,Male,Yes,Graduate,8.6,101100000.0,68300000.0,668.0,3,Rural,24.0,59000000.0
C01613,51,Female,Yes,Graduate,3.0,453100000.0,82300000.0,542.0,1,Urban,36.0,408000000.0
C01614,52,Male,Yes,Not Graduate,16.5,101000000.0,53600000.0,716.0,0,Semiurban,72.0,84000000.0
C01615,23,Male,No,Not Graduate,9.0,180800000.0,67400000.0,722.0,3,Semiurban,24.0,211000000.0
C01616,28,Male,Yes,Graduate,20.6,147800000.0,77100000.0,734.0,0,Semiurban,60.0,120000000.0
C01617,56,Male,Yes,Graduate,15.8,146000000.0,37300000.0,695.0,2,Semiurban,60.0,107000000.0
C01618,43,Female,No,Graduate,22.0,118500000.0,,763.0,2,Rural,36.0,133000000.0
C01619,26,Male,Yes,Graduate,15.6,62000000.0,88500000.0,625.0,2,Urban,36.0,50000000.0
C01620,65,Male,Yes,Graduate,19.5,27200000.0,17100000.0,800.0,0,Semiurban,72.0,110000000.0
C01621,32,Male,No,Not Graduate,17.4,242900000.0,14200000.0,616.0,2,Semiurban,60.0,153000000.0
C01622,21,Female,Yes,Graduate,11.6,85500000.0,14500000.0,682.0,1,Semiurban,60.0,164000000.0
C01623,62,Female,Yes,Graduate,17.2,43000000.0,255400000.0,741.0,0,Urban,60.0,254000000.0
C01624,21,Female,Yes,Graduate,16.6,152700000.0,49800000.0,651.0,1,Urban,36.0,106000000.0
C01625,45,Female,Yes,Not Graduate,0.2,151100000.0,15200000.0,,0,Urban,60.0,109000000.0
C01626,65,Female,No,Graduate,17.5,183100000.0,20300000.0,,0,Semiurban,36.0,121000000.0
C01627,47,Female,No,Graduate,6.6,221700000.0,35000000.0,699.0,2,Semiurban,48.0,124000000.0
C01628,47,Female,Yes,Not Graduate,13.5,72400000.0,54000000.0,676.0,1,Urban,36.0,158000000.0
C01629,38,Male,Yes,Graduate,2.8,74200000.0,43800000.0,647.0,1,Rural,60.0,50000000.0
C01630,26,Male,No,Graduate,0.6,100700000.0,16700000.0,850.0,3,Semiurban,48.0,50000000.0
C01631,46,Male,No,Graduate,0.4,188600000.0,45100000.0,627.0,3,Urban,36.0,146000000.0
C01632,61,Male,Yes,Graduate,4.0,37800000.0,21500000.0,519.0,0,Urban,60.0,55000000.0
C01633,25,Male,No,Graduate,0.5,128800000.0,80900000.0,630.0,1,Rural,60.0,50000000.0
C01634,60,Female,Yes,Graduate,3.3,200400000.0,36600000.0,700.0,1,Rural,,133000000.0
C01635,39,Female,No,Graduate,14.0,195900000.0,19100000.0,662.0,1,Rural,60.0,50000000.0
C01636,45,Male,Yes,Graduate,10.0,177200000.0,60700000.0,766.0,1,Semiurban,60.0,252000000.0
C01637,28,Male,Yes,Not Graduate,24.5,215300000.0,47600000.0,764.0,1,Rural,60.0,295000000.0
C01638,48,Male,No,Graduate,20.2,26500000.0,23900000.0,666.0,1,Urban,84.0,234000000.0
C01639,29,Female,No,Not Graduate,3.7,291500000.0,62800000.0,564.0,0,Urban,,149000000.0
C01640,33,Male,Yes,Not Graduate,10.4,143900000.0,57900000.0,594.0,1,Urban,36.0,84000000.0
C01641,53,Male,Yes,Not Graduate,10.8,250000000.0,91500000.0,688.0,1,Semiurban,36.0,204000000.0
C01642,23,Male,No,Graduate,9.1,62900000.0,61800000.0,573.0,3,Urban,84.0,122000000.0
C01643,41,Female,Yes,Graduate,12.4,45700000.0,29500000.0,662.0,1,Semiurban,36.0,91000000.0
C01644,47,Male,Yes,Graduate,16.7,320500000.0,9100000.0,797.0,1,Urban,72.0,270000000.0
C01645,26,Female,No,Graduate,16.0,72100000.0,40600000.0,716.0,0,Semiurban,60.0,124000000.0
C01646,34,Female,Yes,Graduate,8.9,101100000.0,46000000.0,693.0,0,Rural,,117000000.0
C01647,36,Male,Yes,Graduate,17.6,160400000.0,36500000.0,612.0,1,Semiurban,60.0,150000000.0
C01648,50,Female,Yes,Graduate,7.2,183600000.0,3100000.0,704.0,0,Urban,60.0,205000000.0
C01649,64,Female,No,Graduate,20.9,217200000.0,60200000.0,671.0,1,Urban,48.0,219000000.0
C01650,58,Female,Yes,Not Graduate,24.1,135700000.0,16900000.0,708.0,1,Urban,60.0,195000000.0
C01651,29,Male,No,Graduate,7.4,67200000.0,60600000.0,745.0,2,Semiurban,60.0,176000000.0
C01652,21,Female,No,Graduate,19.6,177000000.0,136400000.0,757.0,1,Urban,60.0,315000000.0
C01653,23,Female,No,Graduate,20.3,178600000.0,28600000.0,700.0,2,Semiurban,60.0,225000000.0
C01654,47,Male,Yes,Graduate,12.3,44200000.0,49700000.0,728.0,1,Rural,60.0,72000000.0
C01655,28,Male,Yes,Graduate,2.2,261800000.0,35900000.0,,1,Urban,60.0,112000000.0
C01656,31,Female,Yes,Graduate,19.7,30600000.0,53300000.0,775.0,1,,72.0,170000000.0
C01657,59,Female,Yes,Graduate,10.2,212000000.0,38000000.0,623.0,2,Urban,24.0,123000000.0
C01658,60,Female,No,Graduate,5.2,84700000.0,23100000.0,674.0,0,Rural,72.0,131000000.0
C01659,58,Female,No,Graduate,15.7,176900000.0,17000000.0,783.0,4,Urban,60.0,184000000.0
C01660,32,Male,Yes,Not Graduate,10.9,158900000.0,124900000.0,654.0,0,Semiurban,60.0,155000000.0
C01661,48,Male,Yes,Not Graduate,2.2,117600000.0,49700000.0,589.0,1,Semiurban,60.0,77000000.0
C01662,48,Female,No,Graduate,24.6,153800000.0,68000000.0,659.0,1,Semiurban,60.0,246000000.0
C01663,29,Male,Yes,Graduate,6.1,114400000.0,48200000.0,794.0,2,Semiurban,36.0,132000000.0
C01664,45,Male,No,Graduate,12.8,177700000.0,76400000.0,520.0,1,Urban,60.0,67000000.0
C01665,44,Female,Yes,Not Graduate,16.7,399200000.0,17100000.0,698.0,0,Rural,60.0,150000000.0
C01666,38,Male,No,Graduate,2.9,57400000.0,37400000.0,642.0,1,Urban,48.0,84000000.0
C01667,54,Male,No,Graduate,18.5,20800000.0,52400000.0,677.0,0,Semiurban,36.0,106000000.0
C01668,51,Male,Yes,Not Graduate,16.2,95500000.0,98400000.0,664.0,0,Rural,72.0,184000000.0
C01669,44,Male,Yes,Graduate,12.3,92000000.0,297000000.0,762.0,0,Urban,72.0,281000000.0
C01670,53,Male,No,Graduate,13.2,97500000.0,48500000.0,694.0,0,Semiurban,60.0,158000000.0
C01671,55,Male,Yes,Graduate,23.9,72100000.0,20600000.0,766.0,2,Semiurban,36.0,143000000.0
C01672,46,Male,Yes,Graduate,22.8,193900000.0,13400000.0,786.0,0,Urban,60.0,129000000.0
C01673,33,Male,Yes,Graduate,2.8,56100000.0,17000000.0,692.0,0,Semiurban,72.0,171000000.0
C01674,55,Female,Yes,Not Graduate,9.2,153800000.0,18800000.0,663.0,0,Urban,60.0,215000000.0
C01675,53,Female,No,Graduate,12.9,170500000.0,3400000.0,718.0,0,Semiurban,60.0,83000000.0
C01676,65,Female,Yes,Graduate,23.0,142800000.0,20400000.0,733.0,2,Semiurban,60.0,208000000.0
C01677,27,Female,Yes,Graduate,20.4,156900000.0,62100000.0,604.0,2,Semiurban,60.0,204000000.0
C01678,39,Male,No,Not Graduate,9.7,202300000.0,37200000.0,708.0,0,Semiurban,36.0,152000000.0
C01679,62,Female,Yes,Graduate,22.2,123600000.0,28500000.0,671.0,1,Semiurban,60.0,213000000.0
C01680,44,Female,Yes,Graduate,,99200000.0,9600000.0,658.0,1,Urban,72.0,165000000.0
C01681,63,Male,No,Graduate,6.8,156800000.0,81100000.0,638.0,4,Urban,36.0,179000000.0
C01682,21,Male,No,Graduate,15.2,166900000.0,52700000.0,643.0,0,Urban,24.0,203000000.0
C01683,22,Female,Yes,Not Graduate,8.9,195700000.0,34600000.0,784.0,0,Rural,72.0,184000000.0
C01684,56,Female,No,Not Graduate,15.6,46800000.0,6000000.0,663.0,0,Semiurban,60.0,103000000.0
C01685,37,Male,Yes,Not Graduate,10.2,108500000.0,23600000.0,776.0,2,Urban,36.0,111000000.0
C01686,44,Male,Yes,Not Graduate,19.9,66800000.0,49500000.0,700.0,0,Urban,60.0,134000000.0
C01687,40,Male,No,Graduate,23.9,163400000.0,34200000.0,605.0,2,Semiurban,24.0,88000000.0
C01688,39,Male,No,Graduate,6.8,179000000.0,40800000.0,704.0,0,Semiurban,36.0,124000000.0
C01689,63,Female,Yes,Graduate,12.8,103200000.0,60600000.0,601.0,0,Semiurban,36.0,97000000.0
C01690,25,Female,Yes,Graduate,18.1,80400000.0,39600000.0,736.0,0,Urban,60.0,180000000.0
C01691,55,Male,Yes,Graduate,4.0,166600000.0,58900000.0,674.0,0,Urban,48.0,240000000.0
C01692,61,Female,Yes,Not Graduate,19.9,111500000.0,17800000.0,754.0,1,Rural,72.0,193000000.0
C01693,50,Female,No,Graduate,14.6,263000000.0,13200000.0,798.0,2,Semiurban,12.0,218000000.0
C01694,38,Female,No,Graduate,3.7,318200000.0,51300000.0,560.0,1,Semiurban,12.0,215000000.0
C01695,28,Male,Yes,Graduate,21.7,208100000.0,60400000.0,655.0,1,Urban,48.0,333000000.0
C01696,51,Female,Yes,Not Graduate,10.7,136400000.0,53000000.0,599.0,1,Rural,60.0,78000000.0
C01697,42,Female,Yes,Not Graduate,4.4,327500000.0,38900000.0,850.0,2,Urban,84.0,370000000.0
C01698,27,Female,Yes,Graduate,4.9,137000000.0,27000000.0,657.0,2,Semiurban,48.0,87000000.0
C01699,37,Male,No,Not Graduate,19.6,92200000.0,41400000.0,591.0,0,Semiurban,60.0,173000000.0
C01700,64,Male,Yes,Not Graduate,23.4,82800000.0,47400000.0,850.0,2,Urban,24.0,76000000.0
C01701,32,Female,Yes,Graduate,9.5,81500000.0,49700000.0,636.0,3,Urban,12.0,50000000.0
C01702,29,Male,No,Not Graduate,2.0,119600000.0,281800000.0,568.0,0,Semiurban,12.0,189000000.0
C01703,51,Female,No,Graduate,2.5,154800000.0,16800000.0,603.0,3,Semiurban,24.0,85000000.0
C01704,29,Male,Yes,Graduate,16.4,55100000.0,462300000.0,701.0,1,Rural,72.0,338000000.0
C01705,62,Female,Yes,Graduate,9.3,93700000.0,12800000.0,693.0,0,Semiurban,60.0,68000000.0
C01706,59,Male,Yes,Graduate,10.7,134900000.0,47700000.0,627.0,0,Rural,72.0,136000000.0
C01707,65,Male,Yes,Graduate,8.4,171000000.0,13500000.0,654.0,0,Semiurban,72.0,169000000.0
C01708,62,Male,Yes,Graduate,11.6,118300000.0,44700000.0,694.0,1,Semiurban,60.0,233000000.0
C01709,31,Male,Yes,Graduate,16.1,137300000.0,76800000.0,789.0,2,Rural,60.0,228000000.0
C01710,30,Male,Yes,Graduate,13.5,60700000.0,35900000.0,715.0,0,Rural,36.0,163000000.0
C01711,36,Male,Yes,Graduate,4.1,72700000.0,76200000.0,648.0,1,Urban,24.0,85000000.0
C01712,42,Male,No,Graduate,12.3,116000000.0,24900000.0,673.0,1,Semiurban,12.0,103000000.0
C01713,60,Female,Yes,Graduate,11.5,158900000.0,6800000.0,748.0,1,Urban,36.0,229000000.0
C01714,54,Female,No,Graduate,13.6,136300000.0,57800000.0,816.0,6,Rural,12.0,139000000.0
C01715,49,Female,No,Not Graduate,2.8,75200000.0,35900000.0,607.0,1,Semiurban,60.0,140000000.0
C01716,60,Male,No,Not Graduate,3.8,105400000.0,23800000.0,774.0,0,Semiurban,60.0,107000000.0
C01717,50,Female,No,Graduate,13.3,275600000.0,25200000.0,667.0,2,Rural,60.0,163000000.0
C01718,38,Female,No,Graduate,6.9,161900000.0,48500000.0,568.0,1,Urban,60.0,87000000.0
C01719,39,Male,No,Graduate,15.7,109700000.0,18200000.0,553.0,1,Semiurban,48.0,83000000.0
C01720,44,Female,Yes,Not Graduate,9.3,68300000.0,47300000.0,790.0,1,Semiurban,36.0,146000000.0
C01721,24,Female,Yes,Graduate,5.5,81100000.0,90600000.0,799.0,2,Urban,60.0,202000000.0
C01722,54,Male,Yes,Graduate,16.4,120400000.0,181900000.0,647.0,0,Urban,72.0,171000000.0
C01723,50,Male,Yes,Graduate,9.8,139700000.0,,674.0,1,Semiurban,60.0,210000000.0
C01724,53,Male,Yes,Graduate,,163800000.0,39800000.0,556.0,2,Urban,84.0,247000000.0
C01725,45,Male,Yes,Graduate,20.2,148500000.0,43000000.0,747.0,1,Rural,60.0,87000000.0
C01726,56,Female,Yes,Graduate,10.8,97900000.0,25400000.0,688.0,2,,72.0,60000000.0
C01727,63,Female,Yes,Graduate,22.9,90600000.0,24100000.0,574.0,0,Urban,60.0,77000000.0
C01728,46,Female,Yes,Graduate,4.8,369900000.0,70300000.0,705.0,1,Urban,84.0,371000000.0
C01729,40,Male,No,Graduate,21.9,88400000.0,27400000.0,586.0,4,Urban,48.0,146000000.0
C01730,25,Male,Yes,Graduate,20.4,59000000.0,46900000.0,732.0,1,Semiurban,60.0,95000000.0
C01731,56,Female,No,Not Graduate,2.6,48700000.0,16200000.0,609.0,1,Rural,60.0,78000000.0
C01732,61,Male,Yes,Graduate,13.3,98800000.0,104800000.0,715.0,1,Urban,60.0,190000000.0
C01733,52,Female,No,Not Graduate,16.3,201200000.0,27000000.0,641.0,1,Urban,60.0,168000000.0
C01734,59,Female,No,Graduate,12.4,87400000.0,83600000.0,513.0,1,Urban,60.0,84000000.0
C01735,59,Male,Yes,Not Graduate,9.8,270500000.0,,765.0,3,Semiurban,72.0,217000000.0
C01736,56,Female,No,Not Graduate,,119500000.0,19100000.0,769.0,1,Urban,84.0,210000000.0
C01737,43,Male,Yes,Not Graduate,17.5,220900000.0,101300000.0,651.0,1,Urban,60.0,169000000.0
C01738,25,Male,Yes,Not Graduate,24.1,79100000.0,21200000.0,711.0,0,Semiurban,36.0,220000000.0
C01739,21,Male,No,Graduate,21.2,79800000.0,10000000.0,723.0,0,Rural,60.0,88000000.0
C01740,30,Male,Yes,Graduate,20.4,126200000.0,15200000.0,725.0,2,Urban,60.0,157000000.0
C01741,40,Male,Yes,Graduate,18.1,156500000.0,69500000.0,819.0,1,Semiurban,60.0,258000000.0
C01742,54,Female,Yes,Graduate,16.2,108800000.0,64300000.0,721.0,0,Semiurban,24.0,168000000.0
C01743,41,Female,Yes,Not Graduate,22.2,140900000.0,19000000.0,663.0,3,Urban,60.0,147000000.0
C01744,22,Male,Yes,Graduate,15.3,165900000.0,21100000.0,722.0,2,Semiurban,60.0,95000000.0
C01745,30,Female,Yes,Graduate,1.9,54900000.0,60000000.0,658.0,0,,36.0,143000000.0
C01746,65,Female,Yes,Not Graduate,14.6,99500000.0,100300000.0,610.0,0,Semiurban,24.0,88000000.0
C01747,65,Male,Yes,Graduate,2.6,90200000.0,33100000.0,781.0,0,Urban,24.0,134000000.0
C01748,37,Male,Yes,Graduate,23.7,92700000.0,54500000.0,730.0,3,Semiurban,72.0,223000000.0
C01749,57,Male,Yes,Graduate,16.2,150100000.0,70400000.0,550.0,1,Semiurban,60.0,120000000.0
C01750,53,Female,No,Not Graduate,13.9,90900000.0,195900000.0,639.0,1,Semiurban,60.0,126000000.0
C01751,62,Female,Yes,Not Graduate,4.9,39800000.0,13900000.0,747.0,1,Urban,12.0,50000000.0
C01752,60,Male,Yes,Graduate,12.9,105400000.0,20500000.0,573.0,0,Semiurban,60.0,137000000.0
C01753,49,Female,No,Graduate,8.6,66800000.0,23300000.0,634.0,1,Rural,36.0,51000000.0
C01754,38,Male,No,Graduate,16.9,157700000.0,67900000.0,850.0,0,Semiurban,60.0,194000000.0
C01755,49,Female,Yes,Graduate,15.1,186900000.0,28600000.0,665.0,1,Semiurban,60.0,149000000.0
C01756,35,Female,Yes,Graduate,12.5,36300000.0,44900000.0,771.0,2,Semiurban,36.0,132000000.0
C01757,36,Female,No,Not Graduate,6.3,78400000.0,38600000.0,803.0,2,Rural,60.0,109000000.0
C01758,48,Male,No,Graduate,13.1,145700000.0,35000000.0,622.0,2,Semiurban,72.0,143000000.0
C01759,46,Male,Yes,Graduate,11.5,55300000.0,38100000.0,710.0,0,Semiurban,60.0,78000000.0
C01760,47,Female,Yes,Graduate,21.3,184600000.0,79800000.0,844.0,0,Rural,60.0,153000000.0
C01761,38,Male,Yes,Graduate,22.4,213700000.0,16100000.0,724.0,1,Rural,36.0,273000000.0
C01762,39,Male,Yes,Graduate,19.0,109800000.0,31100000.0,850.0,0,Rural,60.0,134000000.0
C01763,21,Male,No,Graduate,8.0,78400000.0,13200000.0,642.0,3,Urban,60.0,74000000.0
C01764,48,Female,No,Graduate,1.0,33700000.0,42000000.0,825.0,2,,60.0,52000000.0
C01765,46,Male,Yes,Not Graduate,23.1,187800000.0,29900000.0,691.0,0,Urban,60.0,235000000.0
C01766,63,Female,No,Graduate,24.8,361000000.0,82300000.0,665.0,2,Semiurban,60.0,340000000.0
C01767,43,Female,No,Graduate,3.2,322200000.0,34900000.0,738.0,3,Semiurban,36.0,106000000.0
C01768,42,Female,Yes,Not Graduate,17.1,107800000.0,24500000.0,682.0,1,Urban,60.0,146000000.0
C01769,24,Female,No,Graduate,10.6,65800000.0,28700000.0,,1,Semiurban,,106000000.0
C01770,29,Male,Yes,Graduate,3.7,190200000.0,138900000.0,726.0,2,Urban,84.0,209000000.0
C01771,36,Female,Yes,Graduate,25.0,111900000.0,10000000.0,554.0,1,Rural,60.0,86000000.0
C01772,37,Female,Yes,Graduate,23.3,156100000.0,21200000.0,630.0,1,Urban,60.0,204000000.0
C01773,37,Female,Yes,Graduate,24.6,141700000.0,36000000.0,744.0,0,Urban,48.0,191000000.0
C01774,38,Female,No,Graduate,3.6,126300000.0,21000000.0,764.0,0,Semiurban,60.0,127000000.0
C01775,55,Female,Yes,Graduate,12.3,211300000.0,51800000.0,717.0,3,Semiurban,60.0,230000000.0
C01776,26,Female,Yes,Graduate,22.4,215600000.0,33500000.0,711.0,0,Semiurban,84.0,229000000.0
C01777,35,Female,Yes,Graduate,16.9,90000000.0,43000000.0,720.0,1,Semiurban,60.0,166000000.0
C01778,28,Male,Yes,Graduate,10.9,72200000.0,38500000.0,762.0,1,Rural,36.0,138000000.0
C01779,34,Male,Yes,Graduate,12.9,30400000.0,32200000.0,583.0,0,Urban,84.0,122000000.0
C01780,51,Male,No,Not Graduate,,99200000.0,12500000.0,652.0,3,Urban,36.0,74000000.0
C01781,23,Female,Yes,Graduate,15.3,65800000.0,40300000.0,684.0,1,Urban,60.0,51000000.0
C01782,36,Male,Yes,Graduate,21.5,151100000.0,8500000.0,705.0,0,Urban,72.0,157000000.0
C01783,22,Male,Yes,Graduate,0.1,99800000.0,20400000.0,532.0,1,Semiurban,60.0,154000000.0
C01784,63,Female,Yes,Graduate,4.0,105900000.0,51800000.0,596.0,0,,72.0,113000000.0
C01785,53,Male,No,Graduate,12.9,187600000.0,90700000.0,689.0,1,Urban,72.0,174000000.0
C01786,31,Female,Yes,Graduate,14.0,149300000.0,229300000.0,766.0,0,Semiurban,24.0,233000000.0
C01787,29,Female,Yes,Graduate,8.6,112500000.0,24800000.0,659.0,2,,60.0,136000000.0
C01788,25,Male,No,Graduate,0.7,303400000.0,17500000.0,640.0,0,Rural,60.0,222000000.0
