Transaction_ID,Source_Account,Target_Account,Amount,Hour,Channel,Fraud_Label
T0002252,A00067,A01150,512000.0,18,Branch,0
T0002253,A00543,A00854,3424000.0,3,Mobile,0
T0002254,A00418,A00497,2462000.0,19,Mobile,0
T0002255,A00982,A00471,4022000.0,3,Mobile,0
T0002256,A01039,A00006,347000.0,4,Mobile,0
T0002257,A00901,A00429,185000.0,11,ATM,0
T0002258,A00038,A00714,1194000.0,4,ATM,0
T0002259,A01010,A00110,29108000.0,1,Mobile,0
T0002260,A00476,A00050,4831000.0,1,Mobile,0
T0002261,A00500,A01170,652000.0,6,Branch,0
T0002262,A01135,A00961,1914000.0,11,Internet Banking,0
T0002263,A01041,A00557,2672000.0,1,Mobile,1
T0002264,A00062,A01099,266000.0,3,Mobile,0
T0002265,A00432,A00422,5414000.0,14,Mobile,0
T0002266,A00900,A00488,998000.0,7,Mobile,0
T0002267,A00647,A01102,1086000.0,18,Mobile,0
T0002268,A00310,A00946,1232000.0,20,Internet Banking,0
T0002269,A00630,A00913,4226000.0,0,Mobile,0
T0002270,A01040,A00213,523000.0,22,Internet Banking,0
T0002271,A00268,A00909,184000.0,16,Mobile,0
T0002272,A00896,A00753,1712000.0,19,Mobile,0
T0002273,A00882,A00590,127000.0,11,Mobile,0
T0002274,A01063,A00221,862000.0,0,ATM,0
T0002275,A00358,A00475,4428000.0,21,ATM,0
T0002276,A00260,A00130,2269000.0,13,Mobile,0
T0002277,A00658,A00846,3777000.0,0,Mobile,0
T0002278,A00638,A00526,2374000.0,3,Internet Banking,0
T0002279,A00492,A01037,17008000.0,4,Mobile,0
T0002280,A00936,A00594,628000.0,9,Internet Banking,0
T0002281,A00959,A00329,1859000.0,10,Branch,0
T0002282,A00295,A00803,741000.0,10,Mobile,0
T0002283,A00955,A00766,3438000.0,20,Internet Banking,0
T0002284,A00277,A00973,1121000.0,22,Internet Banking,0
T0002285,A00490,A00132,7949000.0,16,Internet Banking,0
T0002286,A00033,A00808,669000.0,15,Mobile,0
T0002287,A00409,A01083,5642000.0,20,Internet Banking,0
T0002288,A01151,A00371,2304000.0,6,Mobile,0
T0002289,A00532,A00823,1158000.0,13,Internet Banking,0
T0002290,A00853,A00553,2179000.0,15,Internet Banking,0
T0002291,A00130,A00458,1600000.0,6,Mobile,0
T0002292,A00763,A00853,1775000.0,22,Branch,0
T0002293,A00446,A01171,956000.0,5,ATM,0
T0002294,A00893,A00612,555000.0,1,Internet Banking,0
T0002295,A01114,A00501,830000.0,7,Branch,0
T0002296,A00638,A00483,188000.0,19,ATM,0
T0002297,A00124,A00660,3030000.0,8,Mobile,0
T0002298,A00572,A00124,308000.0,5,Internet Banking,0
T0002299,A00148,A00838,945000.0,20,Internet Banking,0
T0002300,A00540,A01070,2448000.0,3,Internet Banking,0
T0002301,A00074,A00187,3021000.0,3,Branch,0
T0002302,A00769,A00576,170000.0,21,Mobile,0
T0002303,A00373,A00552,1085000.0,7,Mobile,0
T0002304,A00242,A01068,1990000.0,0,Mobile,0
T0002305,A00021,A00930,1271000.0,10,ATM,0
T0002306,A01066,A00374,5264000.0,17,Mobile,0
T0002307,A01005,A00048,486000.0,18,Mobile,0
T0002308,A00975,A00538,126000.0,2,Mobile,0
T0002309,A00070,A00091,2926000.0,6,Internet Banking,0
T0002310,A00420,A00903,665000.0,14,Mobile,0
T0002311,A01166,A00705,173000.0,15,Mobile,0
T0002312,A00695,A01051,1008000.0,14,Mobile,0
T0002313,A00155,A01197,4646000.0,8,Mobile,0
T0002314,A00170,A01022,299000.0,20,Mobile,0
T0002315,A00316,A00237,15673000.0,1,Mobile,0
T0002316,A01167,A00508,477000.0,19,Internet Banking,0
T0002317,A00204,A00991,1321000.0,22,Mobile,0
T0002318,A01084,A00706,314000.0,16,Mobile,0
T0002319,A00814,A00505,1256000.0,10,Internet Banking,0
T0002320,A01107,A00233,1036000.0,9,Mobile,0
T0002321,A00992,A01189,233000.0,10,Mobile,0
T0002322,A00399,A00781,26862000.0,3,Mobile,0
T0002323,A00994,A00397,696000.0,5,Mobile,0
T0002324,A00203,A00718,697000.0,15,Internet Banking,0
T0002325,A00350,A00482,3484000.0,13,Branch,0
T0002326,A00255,A00186,8829000.0,11,Mobile,0
T0002327,A00160,A00472,4143000.0,11,Internet Banking,0
T0002328,A00109,A00076,320000.0,1,Branch,0
T0002329,A00225,A01002,1518000.0,20,Mobile,0
T0002330,A00145,A00764,151000.0,22,ATM,0
T0002331,A00457,A00308,3236000.0,5,Internet Banking,0
T0002332,A00086,A00060,199000.0,7,Internet Banking,0
T0002333,A00074,A00878,496000.0,15,Branch,0
T0002334,A01188,A00394,1196000.0,0,Mobile,0
T0002335,A00106,A01025,1958000.0,2,Branch,0
T0002336,A00089,A01044,901000.0,21,Mobile,0
T0002337,A00037,A00816,6381000.0,4,Internet Banking,0
T0002338,A00160,A00028,2659000.0,13,Mobile,0
T0002339,A00634,A00169,2439000.0,21,Mobile,0
T0002340,A00993,A00142,310000.0,17,Mobile,0
T0002341,A00882,A00389,7781000.0,6,Branch,1
T0002342,A00697,A00360,496000.0,3,Internet Banking,0
T0002343,A00103,A00092,8114000.0,17,ATM,0
T0002344,A00930,A01051,11098000.0,9,Mobile,0
T0002345,A00045,A01096,2109000.0,23,Mobile,0
T0002346,A00758,A00991,3734000.0,15,Mobile,0
T0002347,A00492,A01023,50000.0,0,Mobile,0
T0002348,A01059,A01032,968000.0,6,Mobile,0
T0002349,A00370,A00794,4034000.0,17,Branch,0
T0002350,A00767,A00958,3318000.0,16,ATM,0
T0002351,A00528,A01104,314000.0,17,Mobile,0
T0002352,A00627,A01131,869000.0,5,Mobile,0
T0002353,A01127,A00297,74000.0,5,Internet Banking,0
T0002354,A00856,A00693,1890000.0,5,Internet Banking,0
T0002355,A00498,A00027,151000.0,16,Internet Banking,0
T0002356,A00537,A00871,4161000.0,0,Internet Banking,0
T0002357,A00846,A00892,4408000.0,19,Mobile,0
T0002358,A00416,A01077,712000.0,6,Mobile,0
T0002359,A00202,A00681,2129000.0,11,Branch,0
T0002360,A00562,A00878,945000.0,5,Internet Banking,0
T0002361,A00082,A00800,1566000.0,10,Branch,0
T0002362,A00204,A01041,340000.0,18,Mobile,0
T0002363,A00505,A00638,2380000.0,4,Internet Banking,0
T0002364,A00956,A00364,197000.0,13,Mobile,0
T0002365,A00938,A01164,160000.0,1,Branch,0
T0002366,A00313,A00516,1049000.0,4,Mobile,0
T0002367,A00507,A00216,951000.0,16,Internet Banking,0
T0002368,A00185,A00121,1619000.0,13,Mobile,0
T0002369,A00907,A01138,587000.0,14,Mobile,0
T0002370,A00296,A00879,9550000.0,5,Mobile,0
T0002371,A00960,A00940,1432000.0,4,Internet Banking,0
T0002372,A01011,A00321,1550000.0,10,ATM,0
T0002373,A00827,A00214,1491000.0,3,Branch,0
T0002374,A00397,A00385,3617000.0,21,Internet Banking,0
T0002375,A01144,A00729,2261000.0,6,Internet Banking,0
T0002376,A00824,A00666,1951000.0,17,ATM,0
T0002377,A00776,A01028,2696000.0,3,Mobile,0
T0002378,A01028,A00369,161000.0,15,ATM,0
T0002379,A01058,A01001,168000.0,4,ATM,0
T0002380,A00094,A00731,1104000.0,6,Internet Banking,0
T0002381,A01058,A00888,965000.0,9,Mobile,0
T0002382,A00919,A00399,2271000.0,2,Mobile,0
T0002383,A00248,A00761,1227000.0,2,Mobile,0
T0002384,A00370,A00539,2276000.0,18,Branch,0
T0002385,A00904,A00651,305000.0,8,Internet Banking,0
T0002386,A00260,A01036,1186000.0,13,Internet Banking,0
T0002387,A00543,A00761,274000.0,15,Mobile,0
T0002388,A00827,A00557,1837000.0,14,ATM,0
T0002389,A00781,A01023,152000.0,15,Mobile,0
T0002390,A01092,A00915,1760000.0,23,Mobile,0
T0002391,A00134,A01187,238000.0,15,Internet Banking,0
T0002392,A00355,A00701,787000.0,8,Mobile,0
T0002393,A01182,A00853,3212000.0,6,Mobile,0
T0002394,A00683,A01190,1541000.0,19,Mobile,0
T0002395,A00299,A00495,196000.0,10,Mobile,0
T0002396,A00348,A01170,573000.0,13,Branch,0
T0002397,A00408,A00381,230000.0,19,ATM,0
T0002398,A00666,A00315,186000.0,5,Branch,0
T0002399,A00342,A01001,1366000.0,5,Branch,0
T0002400,A00747,A00112,2223000.0,1,Mobile,0
T0002401,A00535,A00021,1948000.0,1,Mobile,0
T0002402,A00733,A00594,2328000.0,14,Internet Banking,0
T0002403,A00187,A00089,1184000.0,12,Mobile,0
T0002404,A00749,A00413,888000.0,7,Branch,0
T0002405,A01110,A00904,369000.0,5,Mobile,0
T0002406,A00163,A00144,740000.0,16,Internet Banking,0
T0002407,A00393,A00979,281000.0,2,Internet Banking,0
T0002408,A00833,A00403,474000.0,16,Branch,0
T0002409,A00741,A00197,1323000.0,21,Internet Banking,0
T0002410,A00810,A00181,1054000.0,10,Internet Banking,0
T0002411,A00672,A00900,34936000.0,11,Mobile,0
T0002412,A00820,A00862,273000.0,12,Internet Banking,0
T0002413,A00732,A00506,1046000.0,2,Internet Banking,0
T0002414,A00089,A01199,251000.0,15,Internet Banking,0
T0002415,A00902,A00369,783000.0,8,ATM,0
T0002416,A00537,A00354,819000.0,11,Mobile,0
T0002417,A00062,A01155,3039000.0,0,Mobile,0
T0002418,A00491,A00221,732000.0,21,Branch,0
T0002419,A00523,A01178,972000.0,8,Mobile,0
T0002420,A00105,A00339,747000.0,1,Internet Banking,0
T0002421,A01196,A00900,257000.0,18,Internet Banking,0
T0002422,A00267,A00109,586000.0,23,Branch,0
T0002423,A00397,A01194,788000.0,12,Mobile,0
T0002424,A00530,A00853,1302000.0,0,Mobile,0
T0002425,A01000,A01168,2219000.0,23,ATM,0
T0002426,A00892,A00417,927000.0,4,Internet Banking,0
T0002427,A00926,A00343,909000.0,5,Internet Banking,0
T0002428,A00285,A00155,181000.0,16,Mobile,0
T0002429,A01015,A00789,2173000.0,7,Mobile,0
T0002430,A00996,A00415,558000.0,2,Branch,0
T0002431,A00557,A00161,2730000.0,16,Internet Banking,0
T0002432,A00655,A00476,5106000.0,6,Branch,0
T0002433,A00045,A00381,976000.0,20,Branch,0
T0002434,A00913,A00049,389000.0,3,Internet Banking,0
T0002435,A01154,A00095,1178000.0,21,Internet Banking,0
T0002436,A00568,A00719,1761000.0,17,Internet Banking,0
T0002437,A00649,A00947,848000.0,5,ATM,0
T0002438,A00600,A00489,645000.0,13,Internet Banking,0
T0002439,A00100,A00874,2230000.0,22,Mobile,0
T0002440,A00744,A00919,2074000.0,1,Branch,0
T0002441,A00866,A00594,820000.0,19,Internet Banking,0
T0002442,A01114,A00104,195000.0,11,ATM,0
T0002443,A01116,A00954,1982000.0,22,Mobile,0
T0002444,A00591,A00762,516000.0,5,Mobile,0
T0002445,A01151,A01022,1519000.0,17,Internet Banking,0
T0002446,A00635,A00857,1417000.0,23,ATM,0
T0002447,A00771,A00421,150000.0,8,Mobile,0
T0002448,A00723,A00050,1312000.0,2,Mobile,0
T0002449,A01199,A00416,2113000.0,9,ATM,0
T0002450,A00886,A00175,2419000.0,14,Branch,0
T0002451,A00145,A00640,1365000.0,15,Mobile,0
T0002452,A00087,A00176,136000.0,11,Mobile,0
T0002453,A00492,A01107,4890000.0,22,Mobile,0
T0002454,A00619,A00902,1886000.0,13,Mobile,0
T0002455,A00803,A01084,319000.0,15,Mobile,0
T0002456,A00578,A01106,504000.0,22,Internet Banking,0
T0002457,A00618,A01034,1548000.0,22,Internet Banking,0
T0002458,A01107,A00526,2535000.0,8,Mobile,0
T0002459,A00402,A00837,702000.0,6,Mobile,0
T0002460,A00593,A00413,2975000.0,17,Branch,0
T0002461,A00669,A00530,167000.0,12,Mobile,0
T0002462,A00562,A00920,381000.0,10,ATM,0
T0002463,A01162,A00315,124000.0,16,Mobile,0
T0002464,A01155,A00321,447000.0,15,ATM,0
T0002465,A00616,A00468,6304000.0,21,ATM,0
T0002466,A00541,A00297,11541000.0,8,Mobile,0
T0002467,A00707,A00537,1553000.0,18,Internet Banking,0
T0002468,A00218,A00193,595000.0,5,Internet Banking,0
T0002469,A00512,A00737,940000.0,22,Mobile,0
T0002470,A00261,A00430,2020000.0,2,ATM,0
T0002471,A00173,A00337,215000.0,18,Mobile,0
T0002472,A00115,A00931,639000.0,2,Mobile,0
T0002473,A00705,A00700,5817000.0,21,Branch,0
T0002474,A00001,A00480,380000.0,23,Mobile,0
T0002475,A00776,A00865,526000.0,19,Mobile,0
T0002476,A00519,A00800,1218000.0,18,Mobile,0
T0002477,A00440,A00521,1638000.0,11,Branch,0
T0002478,A00924,A00818,603000.0,5,Mobile,0
T0002479,A00647,A00284,1306000.0,23,Mobile,0
T0002480,A00881,A00583,2342000.0,12,Internet Banking,0
T0002481,A00852,A01050,10380000.0,19,ATM,0
T0002482,A00039,A00408,1044000.0,17,Internet Banking,0
T0002483,A00259,A00023,1147000.0,16,Branch,0
T0002484,A00684,A00265,6440000.0,8,Mobile,0
T0002485,A01171,A00475,656000.0,10,Internet Banking,0
T0002486,A00186,A01043,280000.0,10,Internet Banking,0
T0002487,A00127,A00540,1580000.0,14,Mobile,0
T0002488,A01130,A00920,3920000.0,17,ATM,0
T0002489,A01161,A01019,1785000.0,4,Internet Banking,0
T0002490,A00201,A00358,1079000.0,5,Mobile,0
T0002491,A00483,A00453,244000.0,1,Mobile,0
T0002492,A00752,A00532,1125000.0,12,Mobile,0
T0002493,A00235,A00444,4659000.0,16,ATM,0
T0002494,A00392,A00869,309000.0,5,Mobile,0
T0002495,A00475,A00902,917000.0,17,Branch,0
T0002496,A00770,A00899,784000.0,0,Mobile,0
T0002497,A00370,A00153,557000.0,20,Branch,0
T0002498,A00495,A00152,1576000.0,16,ATM,0
T0002499,A00348,A00916,1954000.0,16,Mobile,0
T0002500,A00912,A00078,1932000.0,16,Mobile,1
T0002501,A00184,A01197,410000.0,8,ATM,0
T0002502,A00277,A01031,196000.0,23,Mobile,0
T0002503,A00300,A00069,1602000.0,17,Mobile,0
T0002504,A01087,A00484,688000.0,4,ATM,0
T0002505,A01134,A01061,9065000.0,22,Branch,0
T0002506,A00601,A00900,9538000.0,17,ATM,0
T0002507,A00188,A00752,10720000.0,7,ATM,0
T0002508,A00908,A00782,427000.0,22,Internet Banking,0
T0002509,A00591,A00051,2245000.0,5,ATM,0
T0002510,A01020,A00480,3128000.0,15,Mobile,0
T0002511,A00432,A00355,2764000.0,16,ATM,0
T0002512,A01199,A00955,813000.0,23,Internet Banking,0
T0002513,A00969,A00754,4901000.0,13,Internet Banking,0
T0002514,A00269,A00455,1201000.0,23,Branch,0
T0002515,A00871,A00394,1382000.0,6,Mobile,0
T0002516,A00345,A00723,221000.0,19,Internet Banking,0
T0002517,A00420,A00782,2439000.0,5,Internet Banking,0
T0002518,A00301,A00374,901000.0,23,Mobile,0
T0002519,A00819,A00260,2001000.0,18,Mobile,0
T0002520,A00316,A01048,1554000.0,15,Branch,0
T0002521,A00767,A00316,1464000.0,1,Mobile,0
T0002522,A00699,A00774,1141000.0,11,Internet Banking,0
T0002523,A00901,A00811,2851000.0,3,Internet Banking,0
T0002524,A01193,A00412,964000.0,22,ATM,0
T0002525,A00011,A01018,242000.0,9,ATM,0
T0002526,A01189,A00762,2244000.0,19,Mobile,0
T0002527,A00132,A00955,493000.0,21,Mobile,0
T0002528,A00633,A01081,280000.0,2,Internet Banking,0
T0002529,A00410,A01019,390000.0,18,Mobile,0
T0002530,A00767,A01062,1639000.0,7,Internet Banking,0
T0002531,A00867,A00513,1079000.0,2,Mobile,0
T0002532,A01032,A00637,115000.0,6,Mobile,0
T0002533,A00483,A00285,787000.0,13,Branch,0
T0002534,A01120,A00140,4343000.0,20,Branch,0
T0002535,A00387,A00387,730000.0,16,Internet Banking,0
T0002536,A00245,A00941,1000000.0,5,Mobile,0
T0002537,A00455,A00053,3780000.0,7,Branch,0
T0002538,A00635,A00994,2879000.0,7,Internet Banking,0
T0002539,A00802,A00294,3692000.0,17,Branch,0
T0002540,A01000,A00379,57000.0,12,Mobile,0
T0002541,A00270,A00880,8078000.0,0,Mobile,0
T0002542,A00364,A00175,2417000.0,1,Internet Banking,0
T0002543,A01127,A00589,17992000.0,1,Branch,0
T0002544,A00528,A00778,508000.0,23,Mobile,0
T0002545,A00290,A00124,172000.0,12,Mobile,0
T0002546,A01183,A00737,1210000.0,11,Internet Banking,0
T0002547,A00539,A00606,886000.0,18,Branch,0
T0002548,A01183,A00512,2463000.0,4,ATM,0
T0002549,A01104,A00946,3915000.0,0,Branch,0
T0002550,A01088,A00141,1090000.0,6,Internet Banking,0
T0002551,A00699,A00889,921000.0,5,ATM,0
T0002552,A00959,A00819,2133000.0,19,Internet Banking,0
T0002553,A01153,A00358,905000.0,19,Mobile,0
T0002554,A00323,A00307,826000.0,15,Internet Banking,0
T0002555,A00046,A00884,3755000.0,21,Internet Banking,0
T0002556,A00386,A00866,4797000.0,11,Mobile,0
T0002557,A00765,A00738,3954000.0,5,Mobile,0
T0002558,A00657,A00210,997000.0,7,ATM,0
T0002559,A00097,A00704,114000.0,3,ATM,0
T0002560,A00673,A00316,1019000.0,21,Mobile,0
T0002561,A00210,A00243,521000.0,14,Branch,0
T0002562,A00607,A00263,1040000.0,18,Mobile,0
T0002563,A00691,A00970,574000.0,6,Mobile,0
T0002564,A00765,A00837,1173000.0,17,Mobile,0
T0002565,A00496,A01083,383000.0,7,Mobile,0
T0002566,A00490,A00244,293000.0,10,Mobile,0
T0002567,A00815,A00654,4606000.0,15,Internet Banking,0
T0002568,A00900,A00227,413000.0,23,ATM,0
T0002569,A00970,A00327,1200000.0,13,Internet Banking,0
T0002570,A00401,A00286,3429000.0,17,ATM,0
T0002571,A00509,A00744,3281000.0,14,Branch,0
T0002572,A00397,A00935,2877000.0,10,Mobile,0
T0002573,A00634,A00795,1674000.0,22,Mobile,0
T0002574,A00153,A00401,2661000.0,23,Mobile,0
T0002575,A00517,A00238,5434000.0,7,Internet Banking,0
T0002576,A00227,A00388,1915000.0,21,Mobile,0
T0002577,A00639,A00484,159000.0,10,Internet Banking,0
T0002578,A01021,A00547,671000.0,17,Internet Banking,0
T0002579,A01183,A00347,2581000.0,12,Internet Banking,0
T0002580,A00536,A01117,602000.0,18,Mobile,0
T0002581,A00068,A00256,7131000.0,20,Mobile,0
T0002582,A00274,A01170,1119000.0,10,Mobile,0
T0002583,A00126,A00526,1318000.0,16,ATM,0
T0002584,A00912,A00854,4135000.0,12,Internet Banking,0
T0002585,A01182,A00694,981000.0,19,Internet Banking,1
T0002586,A00665,A01175,1457000.0,4,Internet Banking,0
T0002587,A00213,A00090,3226000.0,17,Internet Banking,0
T0002588,A00026,A00730,238000.0,14,Mobile,0
T0002589,A01172,A00531,877000.0,10,Mobile,0
T0002590,A00380,A00988,2987000.0,8,Mobile,0
T0002591,A00135,A00741,1290000.0,16,Mobile,0
T0002592,A00213,A00494,6028000.0,8,Mobile,0
T0002593,A00307,A00254,212000.0,0,ATM,0
T0002594,A00788,A00375,187000.0,22,Mobile,0
T0002595,A01071,A00360,2798000.0,10,Mobile,0
T0002596,A00331,A01195,3110000.0,3,Mobile,0
T0002597,A00825,A01171,970000.0,5,Mobile,0
T0002598,A00078,A00925,1864000.0,19,Mobile,0
T0002599,A00013,A00116,2724000.0,7,Mobile,0
T0002600,A00066,A00050,490000.0,6,Mobile,0
T0002601,A01108,A00642,551000.0,11,Branch,0
T0002602,A00699,A00817,1478000.0,0,Mobile,0
T0002603,A00967,A00311,3244000.0,13,Mobile,0
T0002604,A00027,A01142,333000.0,0,Mobile,0
T0002605,A00027,A01094,965000.0,20,Mobile,0
T0002606,A01019,A01021,917000.0,10,Internet Banking,0
T0002607,A00124,A00884,1900000.0,5,Mobile,0
T0002608,A00187,A00221,1189000.0,10,ATM,0
T0002609,A00623,A00146,658000.0,4,Branch,0
T0002610,A00728,A00460,4739000.0,7,Internet Banking,0
T0002611,A00275,A00923,663000.0,3,Mobile,0
T0002612,A00534,A00876,870000.0,16,Mobile,0
T0002613,A00810,A00208,208000.0,23,Mobile,0
T0002614,A00532,A00769,547000.0,11,ATM,0
T0002615,A00460,A00418,2117000.0,2,Mobile,0
T0002616,A00087,A00197,1707000.0,1,Internet Banking,0
T0002617,A00543,A00908,2321000.0,19,Mobile,0
T0002618,A00964,A00653,2200000.0,8,Mobile,0
T0002619,A00753,A01046,11927000.0,7,Mobile,0
T0002620,A01072,A01047,527000.0,2,Mobile,0
T0002621,A00152,A00380,202000.0,15,Internet Banking,0
T0002622,A00014,A00742,378000.0,1,Internet Banking,0
T0002623,A00658,A00026,553000.0,21,Mobile,0
T0002624,A00215,A00866,411000.0,4,Mobile,0
T0002625,A00713,A00825,1330000.0,1,ATM,0
T0002626,A01085,A00398,4760000.0,16,Mobile,0
T0002627,A00405,A00713,6527000.0,8,Internet Banking,0
T0002628,A00660,A00227,2090000.0,16,Mobile,0
T0002629,A00819,A00237,12651000.0,0,Internet Banking,0
T0002630,A00181,A00873,811000.0,20,Internet Banking,0
T0002631,A01077,A00360,199000.0,7,Mobile,0
T0002632,A00244,A00563,3822000.0,18,Internet Banking,0
T0002633,A00970,A01099,159000.0,22,Internet Banking,0
T0002634,A00792,A00038,523000.0,12,Mobile,0
T0002635,A00170,A00153,2126000.0,8,Internet Banking,0
T0002636,A00870,A00397,1072000.0,7,Mobile,0
T0002637,A00236,A00827,973000.0,16,Mobile,0
T0002638,A00720,A00178,327000.0,0,ATM,0
T0002639,A01152,A00877,1186000.0,3,ATM,0
T0002640,A01144,A00364,3620000.0,15,Mobile,0
T0002641,A01046,A00938,1227000.0,0,Internet Banking,0
T0002642,A00593,A00251,481000.0,6,Mobile,0
T0002643,A00672,A01200,304000.0,15,Internet Banking,0
T0002644,A00361,A00588,493000.0,6,Mobile,0
T0002645,A01106,A00917,1848000.0,22,ATM,0
T0002646,A00573,A01095,1751000.0,23,Mobile,0
T0002647,A00926,A00034,497000.0,0,Mobile,0
T0002648,A00432,A00008,105000.0,4,ATM,0
T0002649,A00889,A00699,1905000.0,21,Mobile,0
T0002650,A00270,A01119,447000.0,0,Mobile,0
T0002651,A00881,A00528,2561000.0,11,Mobile,0
T0002652,A00056,A00352,522000.0,22,Internet Banking,0
T0002653,A00126,A01109,405000.0,14,Mobile,0
T0002654,A00423,A01141,1420000.0,7,Internet Banking,0
T0002655,A00579,A00356,16051000.0,0,Mobile,0
T0002656,A00854,A00009,2735000.0,9,Internet Banking,0
T0002657,A00431,A00783,1394000.0,13,Branch,0
T0002658,A00023,A00888,1781000.0,1,Mobile,0
T0002659,A00391,A00177,175000.0,12,Internet Banking,0
T0002660,A00528,A00945,349000.0,9,Mobile,0
T0002661,A00653,A01124,76000.0,7,Mobile,0
T0002662,A00773,A00429,8046000.0,23,ATM,0
T0002663,A00298,A00275,6439000.0,21,ATM,0
T0002664,A00733,A00684,1849000.0,16,ATM,0
T0002665,A00758,A01151,1392000.0,14,Branch,0
T0002666,A00932,A00790,218000.0,11,Mobile,0
T0002667,A00627,A00746,943000.0,1,Internet Banking,0
T0002668,A00973,A00905,8619000.0,7,Mobile,0
T0002669,A00266,A00922,1387000.0,0,Branch,0
T0002670,A00855,A01186,645000.0,8,Internet Banking,0
T0002671,A00056,A00439,174000.0,11,Mobile,0
T0002672,A00124,A00111,5478000.0,14,ATM,0
T0002673,A01038,A00300,1111000.0,8,Internet Banking,0
T0002674,A00571,A01083,174000.0,6,Branch,0
T0002675,A00746,A00585,434000.0,17,ATM,0
T0002676,A00725,A00128,294000.0,3,ATM,0
T0002677,A00834,A00056,1038000.0,3,Internet Banking,0
T0002678,A00295,A01133,1507000.0,16,Internet Banking,0
T0002679,A00214,A00732,690000.0,14,ATM,0
T0002680,A00052,A00187,2821000.0,20,Mobile,0
T0002681,A01038,A01035,1309000.0,17,Mobile,0
T0002682,A00269,A00958,3861000.0,21,Branch,0
T0002683,A00691,A00452,810000.0,15,Branch,0
T0002684,A00546,A00975,34198000.0,20,Branch,0
T0002685,A00195,A00192,645000.0,4,Mobile,0
T0002686,A00497,A00390,444000.0,12,Mobile,0
T0002687,A00100,A00003,388000.0,22,Branch,0
T0002688,A00213,A01058,952000.0,18,Mobile,0
T0002689,A00168,A00339,181000.0,9,Mobile,0
T0002690,A00990,A00028,1659000.0,22,Mobile,0
T0002691,A00681,A01062,148000.0,7,ATM,0
T0002692,A01111,A00255,1434000.0,0,Internet Banking,0
T0002693,A00524,A00292,271000.0,19,Mobile,0
T0002694,A00242,A00316,789000.0,9,Internet Banking,0
T0002695,A00731,A00378,2333000.0,0,Mobile,0
T0002696,A01116,A00444,15131000.0,4,Internet Banking,0
T0002697,A00640,A00081,367000.0,1,Internet Banking,0
T0002698,A00022,A00962,1017000.0,23,Internet Banking,0
T0002699,A00365,A00172,541000.0,20,Mobile,0
T0002700,A01110,A00217,461000.0,22,Mobile,0
T0002701,A00623,A00001,547000.0,4,Mobile,0
T0002702,A01143,A01143,2971000.0,19,Branch,0
T0002703,A00612,A00047,701000.0,13,Mobile,0
T0002704,A00015,A00690,14247000.0,7,Mobile,0
T0002705,A01048,A00099,1896000.0,16,Mobile,0
T0002706,A00916,A00898,395000.0,22,Branch,0
T0002707,A00859,A01074,802000.0,11,ATM,0
T0002708,A01165,A00210,497000.0,0,Mobile,0
T0002709,A00236,A01149,2893000.0,20,Internet Banking,0
T0002710,A01088,A00861,198000.0,4,Mobile,0
T0002711,A00280,A00740,275000.0,4,ATM,0
T0002712,A01165,A00803,626000.0,14,Branch,0
T0002713,A00230,A00993,2544000.0,19,Internet Banking,0
T0002714,A00661,A00214,4658000.0,19,ATM,0
T0002715,A00948,A00023,5479000.0,20,Internet Banking,0
T0002716,A00094,A00576,2149000.0,21,Mobile,0
T0002717,A00081,A00520,1095000.0,3,Internet Banking,0
T0002718,A01020,A00231,2876000.0,7,Internet Banking,0
T0002719,A00073,A00161,341000.0,17,Mobile,0
T0002720,A00737,A00077,158000.0,9,Internet Banking,0
T0002721,A01126,A00770,1940000.0,17,Mobile,0
T0002722,A00738,A01142,397000.0,10,Mobile,0
T0002723,A00578,A00758,1117000.0,10,ATM,0
T0002724,A00501,A00133,1369000.0,0,Mobile,0
