Customer_ID,Age,Monthly_Income,Avg_Balance,Monthly_Transactions,Credit_Card_Spend,Loan_Balance,Investment_Balance,Digital_Usage_Score,ATM_Transactions,Branch_Visits,Tenure_Years,Credit_Score,Product_Count
C01054,36.0,,18322000.0,6.0,835000.0,33920000.0,4502000.0,40.0,12.0,4.0,4.0,722.0,1.0
C01055,48.0,16738000.0,47137000.0,22.0,2025000.0,35242000.0,15643000.0,61.0,15.0,6.0,7.0,749.0,3.0
C01056,18.0,11886000.0,11686000.0,39.0,2142000.0,11527000.0,5100000.0,91.0,2.0,5.0,3.0,621.0,2.0
C01057,32.0,17949000.0,7661000.0,22.0,2610000.0,32978000.0,26060000.0,64.0,9.0,4.0,4.0,704.0,2.0
C01058,33.0,9304000.0,27962000.0,38.0,1514000.0,53386000.0,11633000.0,76.0,5.0,0.0,7.0,788.0,1.0
C01059,41.0,15579000.0,30925000.0,30.0,2387000.0,80026000.0,91936000.0,72.0,11.0,4.0,5.0,817.0,2.0
C01060,45.0,11941000.0,84147000.0,28.0,2195000.0,66675000.0,12107000.0,60.0,14.0,4.0,6.0,759.0,3.0
C01061,30.0,8236000.0,28829000.0,41.0,1676000.0,25840000.0,33573000.0,87.0,8.0,0.0,1.0,740.0,3.0
C01062,48.0,16859000.0,55343000.0,20.0,2619000.0,113678000.0,39428000.0,81.0,6.0,4.0,5.0,765.0,1.0
C01063,26.0,8874000.0,19954000.0,33.0,2486000.0,19719000.0,14966000.0,78.0,6.0,6.0,3.0,635.0,3.0
C01064,45.0,10585000.0,118637000.0,23.0,7032000.0,14223000.0,15903000.0,82.0,14.0,8.0,6.0,660.0,6.0
C01065,41.0,7106000.0,16452000.0,18.0,1624000.0,17138000.0,14375000.0,47.0,11.0,2.0,4.0,620.0,1.0
C01066,55.0,23339000.0,74426000.0,22.0,2789000.0,49308000.0,9468000.0,57.0,10.0,6.0,6.0,735.0,4.0
C01067,42.0,25097000.0,31015000.0,29.0,4477000.0,165414000.0,16519000.0,76.0,7.0,5.0,8.0,765.0,3.0
C01068,22.0,11538000.0,12962000.0,35.0,3934000.0,25292000.0,12067000.0,85.0,9.0,4.0,5.0,684.0,6.0
C01069,37.0,8054000.0,21817000.0,35.0,3008000.0,7915000.0,10464000.0,56.0,7.0,3.0,3.0,686.0,3.0
C01070,27.0,11539000.0,17155000.0,40.0,2958000.0,49167000.0,41439000.0,74.0,11.0,3.0,3.0,753.0,3.0
C01071,32.0,12558000.0,34484000.0,28.0,4705000.0,14780000.0,29832000.0,85.0,6.0,5.0,5.0,688.0,4.0
C01072,39.0,7679000.0,25178000.0,22.0,1320000.0,36175000.0,10967000.0,66.0,9.0,5.0,5.0,675.0,1.0
C01073,30.0,23322000.0,41490000.0,34.0,9942000.0,17174000.0,15564000.0,85.0,7.0,3.0,3.0,729.0,7.0
C01074,49.0,12206000.0,172194000.0,50.0,9122000.0,93916000.0,10487000.0,94.0,0.0,5.0,7.0,746.0,5.0
C01075,45.0,15365000.0,27066000.0,24.0,3570000.0,20984000.0,49111000.0,54.0,9.0,4.0,8.0,666.0,3.0
C01076,35.0,10588000.0,30509000.0,18.0,3765000.0,68317000.0,15506000.0,66.0,5.0,0.0,8.0,706.0,3.0
C01077,45.0,8484000.0,21759000.0,28.0,945000.0,28067000.0,13577000.0,66.0,6.0,2.0,6.0,756.0,2.0
C01078,39.0,6861000.0,33322000.0,24.0,1000000.0,23784000.0,11054000.0,60.0,11.0,6.0,7.0,670.0,1.0
C01079,41.0,8655000.0,71892000.0,20.0,819000.0,64772000.0,2648000.0,58.0,15.0,5.0,7.0,699.0,1.0
C01080,42.0,10790000.0,65496000.0,39.0,4528000.0,18826000.0,9231000.0,82.0,9.0,4.0,4.0,656.0,8.0
C01081,38.0,15950000.0,12461000.0,15.0,1649000.0,86564000.0,19804000.0,58.0,11.0,8.0,4.0,668.0,2.0
C01082,43.0,6294000.0,34317000.0,38.0,958000.0,22680000.0,14458000.0,82.0,10.0,2.0,5.0,673.0,1.0
C01083,45.0,17817000.0,28975000.0,28.0,4167000.0,60034000.0,11134000.0,91.0,10.0,2.0,8.0,718.0,3.0
C01084,26.0,12762000.0,17469000.0,29.0,9086000.0,46501000.0,11421000.0,64.0,14.0,10.0,5.0,688.0,3.0
C01085,42.0,10580000.0,31004000.0,25.0,2700000.0,17530000.0,10548000.0,71.0,9.0,0.0,6.0,690.0,3.0
C01086,28.0,14956000.0,23501000.0,41.0,3205000.0,16915000.0,19050000.0,98.0,8.0,1.0,3.0,733.0,2.0
C01087,22.0,12129000.0,6212000.0,5.0,1896000.0,20782000.0,36608000.0,55.0,5.0,9.0,4.0,678.0,3.0
C01088,26.0,13281000.0,12848000.0,25.0,1558000.0,43315000.0,14772000.0,56.0,15.0,7.0,6.0,673.0,3.0
C01089,33.0,7244000.0,36619000.0,30.0,2460000.0,13114000.0,11271000.0,95.0,12.0,5.0,3.0,669.0,1.0
C01090,24.0,11414000.0,11935000.0,23.0,3452000.0,56893000.0,22579000.0,63.0,10.0,6.0,4.0,728.0,1.0
C01091,28.0,7645000.0,54565000.0,40.0,3592000.0,24601000.0,26334000.0,67.0,7.0,4.0,5.0,665.0,6.0
C01092,29.0,12487000.0,50224000.0,35.0,2232000.0,121581000.0,17458000.0,84.0,12.0,6.0,5.0,740.0,2.0
C01093,41.0,10124000.0,,16.0,2312000.0,55006000.0,10823000.0,47.0,10.0,4.0,6.0,659.0,1.0
C01094,40.0,16415000.0,54209000.0,48.0,8327000.0,47156000.0,60776000.0,80.0,10.0,1.0,5.0,716.0,5.0
C01095,32.0,11558000.0,14313000.0,30.0,1993000.0,47082000.0,17379000.0,70.0,6.0,5.0,4.0,663.0,3.0
C01096,28.0,9076000.0,24690000.0,29.0,2360000.0,42950000.0,18280000.0,62.0,19.0,5.0,3.0,728.0,4.0
C01097,35.0,13311000.0,31168000.0,32.0,1848000.0,49680000.0,19048000.0,76.0,4.0,4.0,4.0,753.0,3.0
C01098,47.0,15150000.0,53439000.0,17.0,3115000.0,13923000.0,3376000.0,53.0,12.0,7.0,3.0,675.0,5.0
C01099,25.0,5311000.0,30166000.0,31.0,1879000.0,17031000.0,10561000.0,70.0,2.0,7.0,6.0,658.0,2.0
C01100,37.0,10538000.0,24846000.0,34.0,2056000.0,42887000.0,29431000.0,65.0,11.0,7.0,4.0,774.0,4.0
C01101,28.0,7948000.0,6740000.0,15.0,1357000.0,21509000.0,4523000.0,65.0,9.0,4.0,7.0,635.0,1.0
C01102,22.0,9372000.0,8169000.0,14.0,1396000.0,8721000.0,24201000.0,67.0,13.0,6.0,7.0,682.0,4.0
C01103,40.0,12404000.0,11394000.0,7.0,3056000.0,23197000.0,8969000.0,51.0,10.0,4.0,5.0,687.0,1.0
C01104,35.0,15310000.0,65062000.0,35.0,5037000.0,38073000.0,15447000.0,71.0,15.0,8.0,8.0,716.0,6.0
C01105,42.0,11571000.0,25493000.0,24.0,2054000.0,65635000.0,5791000.0,63.0,7.0,5.0,7.0,721.0,2.0
C01106,25.0,14695000.0,19827000.0,24.0,3736000.0,43425000.0,9337000.0,85.0,9.0,6.0,2.0,626.0,5.0
C01107,32.0,10115000.0,16124000.0,16.0,2543000.0,29395000.0,34238000.0,77.0,8.0,1.0,0.0,678.0,3.0
C01108,24.0,12429000.0,6443000.0,1.0,441000.0,17880000.0,10556000.0,32.0,14.0,2.0,4.0,678.0,1.0
C01109,39.0,9338000.0,32393000.0,32.0,3208000.0,7719000.0,29066000.0,63.0,11.0,2.0,5.0,702.0,7.0
C01110,55.0,19616000.0,110317000.0,27.0,5207000.0,73499000.0,26458000.0,59.0,14.0,10.0,8.0,793.0,7.0
C01111,37.0,7448000.0,46876000.0,29.0,1722000.0,18050000.0,13930000.0,65.0,11.0,3.0,6.0,687.0,4.0
C01112,40.0,11856000.0,22098000.0,19.0,3158000.0,38244000.0,8197000.0,56.0,15.0,8.0,4.0,647.0,3.0
C01113,59.0,22212000.0,107180000.0,29.0,2702000.0,53330000.0,13747000.0,54.0,9.0,5.0,7.0,696.0,7.0
C01114,44.0,13411000.0,18559000.0,19.0,1905000.0,14980000.0,7543000.0,66.0,11.0,4.0,7.0,679.0,2.0
C01115,36.0,10581000.0,18195000.0,23.0,1337000.0,62977000.0,8202000.0,56.0,13.0,3.0,6.0,721.0,2.0
C01116,35.0,12777000.0,7578000.0,28.0,2367000.0,39987000.0,20237000.0,62.0,3.0,7.0,4.0,653.0,4.0
C01117,40.0,12648000.0,62867000.0,35.0,4463000.0,36077000.0,19137000.0,69.0,13.0,7.0,3.0,656.0,5.0
C01118,31.0,5482000.0,36576000.0,28.0,2882000.0,10151000.0,38875000.0,53.0,14.0,7.0,5.0,687.0,5.0
C01119,35.0,22245000.0,,29.0,2882000.0,23291000.0,11849000.0,69.0,13.0,7.0,3.0,682.0,6.0
C01120,33.0,13763000.0,19518000.0,20.0,1798000.0,19235000.0,46104000.0,51.0,13.0,4.0,7.0,697.0,2.0
C01121,54.0,21387000.0,54569000.0,33.0,4597000.0,69184000.0,18890000.0,64.0,10.0,7.0,6.0,764.0,6.0
C01122,25.0,11430000.0,12904000.0,34.0,1800000.0,29499000.0,24230000.0,72.0,10.0,6.0,3.0,688.0,2.0
C01123,35.0,8242000.0,35040000.0,26.0,1757000.0,17513000.0,28264000.0,64.0,6.0,6.0,10.0,768.0,1.0
C01124,33.0,13908000.0,25299000.0,22.0,2560000.0,23706000.0,11293000.0,66.0,8.0,4.0,4.0,639.0,2.0
C01125,56.0,8065000.0,90983000.0,23.0,3224000.0,42979000.0,16869000.0,64.0,7.0,5.0,8.0,703.0,4.0
C01126,48.0,17164000.0,13037000.0,2.0,1115000.0,57512000.0,4073000.0,60.0,11.0,0.0,8.0,725.0,1.0
C01127,22.0,19666000.0,3754000.0,7.0,1148000.0,28519000.0,4189000.0,53.0,11.0,3.0,0.0,731.0,1.0
C01128,18.0,15202000.0,10888000.0,35.0,4017000.0,16067000.0,20139000.0,82.0,6.0,2.0,3.0,681.0,5.0
C01129,24.0,8506000.0,28367000.0,30.0,1786000.0,32095000.0,38647000.0,86.0,9.0,4.0,6.0,741.0,3.0
C01130,18.0,7656000.0,4723000.0,14.0,869000.0,9569000.0,5540000.0,57.0,13.0,4.0,3.0,572.0,1.0
C01131,34.0,6948000.0,42494000.0,17.0,3033000.0,43209000.0,52705000.0,68.0,14.0,7.0,1.0,781.0,1.0
C01132,28.0,12938000.0,12003000.0,8.0,1057000.0,39199000.0,18402000.0,67.0,7.0,6.0,4.0,718.0,1.0
C01133,38.0,23499000.0,18862000.0,28.0,1960000.0,52386000.0,14212000.0,84.0,0.0,1.0,4.0,737.0,2.0
C01134,34.0,17393000.0,11070000.0,38.0,2081000.0,23607000.0,14894000.0,57.0,10.0,2.0,7.0,721.0,3.0
C01135,31.0,17212000.0,18497000.0,33.0,1973000.0,39976000.0,4909000.0,60.0,8.0,5.0,6.0,687.0,5.0
C01136,34.0,8117000.0,39949000.0,27.0,1046000.0,24030000.0,14207000.0,81.0,10.0,2.0,5.0,734.0,1.0
C01137,34.0,22040000.0,16541000.0,18.0,2934000.0,8991000.0,10749000.0,50.0,15.0,5.0,2.0,649.0,4.0
C01138,24.0,19147000.0,23190000.0,23.0,8615000.0,31392000.0,59918000.0,59.0,15.0,10.0,5.0,713.0,7.0
C01139,58.0,9653000.0,117108000.0,20.0,2203000.0,89309000.0,24286000.0,62.0,14.0,1.0,7.0,762.0,2.0
C01140,55.0,16656000.0,67480000.0,7.0,3919000.0,52207000.0,20997000.0,45.0,17.0,12.0,11.0,699.0,2.0
C01141,32.0,21262000.0,20807000.0,23.0,5500000.0,14991000.0,30527000.0,53.0,17.0,7.0,5.0,699.0,7.0
C01142,42.0,15804000.0,25844000.0,23.0,4596000.0,83097000.0,15121000.0,47.0,16.0,8.0,6.0,678.0,5.0
C01143,30.0,6413000.0,42239000.0,21.0,2574000.0,148617000.0,40851000.0,56.0,17.0,9.0,6.0,811.0,1.0
C01144,36.0,12465000.0,15285000.0,27.0,2004000.0,37018000.0,21474000.0,70.0,9.0,6.0,7.0,725.0,3.0
C01145,38.0,16466000.0,22152000.0,24.0,3141000.0,69651000.0,36753000.0,66.0,6.0,8.0,6.0,764.0,4.0
C01146,30.0,12184000.0,31861000.0,15.0,1306000.0,85417000.0,37740000.0,38.0,20.0,5.0,7.0,732.0,2.0
C01147,23.0,8164000.0,21909000.0,27.0,7486000.0,10256000.0,16206000.0,71.0,11.0,5.0,2.0,660.0,7.0
C01148,23.0,10475000.0,7672000.0,29.0,3650000.0,28633000.0,12681000.0,92.0,11.0,2.0,2.0,631.0,3.0
C01149,47.0,14508000.0,32502000.0,24.0,3340000.0,34726000.0,35415000.0,,7.0,1.0,7.0,741.0,5.0
C01150,38.0,4670000.0,18577000.0,17.0,1069000.0,65639000.0,5044000.0,40.0,13.0,4.0,8.0,723.0,1.0
C01151,38.0,16986000.0,54283000.0,27.0,3186000.0,47722000.0,28313000.0,59.0,4.0,10.0,7.0,759.0,4.0
C01152,36.0,9463000.0,38878000.0,1.0,2261000.0,79833000.0,14849000.0,22.0,16.0,10.0,6.0,701.0,3.0
C01153,60.0,24119000.0,154644000.0,19.0,2623000.0,82066000.0,33803000.0,53.0,10.0,9.0,6.0,802.0,3.0
C01154,35.0,7594000.0,40194000.0,31.0,4011000.0,30017000.0,23683000.0,85.0,11.0,9.0,6.0,690.0,6.0
C01155,52.0,14038000.0,,46.0,3452000.0,94507000.0,12651000.0,100.0,8.0,7.0,5.0,769.0,5.0
C01156,40.0,8611000.0,37616000.0,20.0,1637000.0,76383000.0,45548000.0,61.0,8.0,10.0,6.0,752.0,5.0
C01157,29.0,4311000.0,11479000.0,20.0,1122000.0,39444000.0,8969000.0,59.0,12.0,10.0,4.0,662.0,1.0
C01158,52.0,18867000.0,38336000.0,31.0,1688000.0,27345000.0,12766000.0,76.0,11.0,4.0,6.0,701.0,2.0
C01159,45.0,24912000.0,30744000.0,12.0,5744000.0,65055000.0,26637000.0,50.0,19.0,7.0,7.0,768.0,2.0
C01160,41.0,18852000.0,12802000.0,29.0,5059000.0,45293000.0,37298000.0,63.0,11.0,5.0,9.0,654.0,7.0
C01161,27.0,8429000.0,27001000.0,31.0,1895000.0,29318000.0,53104000.0,60.0,9.0,5.0,4.0,740.0,1.0
C01162,30.0,7914000.0,18780000.0,19.0,1143000.0,29027000.0,8018000.0,42.0,8.0,7.0,6.0,635.0,1.0
C01163,50.0,19667000.0,111678000.0,35.0,5578000.0,61437000.0,33447000.0,78.0,14.0,5.0,11.0,787.0,3.0
C01164,34.0,12224000.0,18930000.0,18.0,2126000.0,35739000.0,11725000.0,69.0,12.0,4.0,6.0,722.0,6.0
C01165,28.0,8804000.0,14278000.0,19.0,1441000.0,26209000.0,11885000.0,33.0,14.0,5.0,3.0,728.0,1.0
C01166,44.0,14191000.0,69541000.0,38.0,9842000.0,19639000.0,20139000.0,79.0,6.0,7.0,6.0,666.0,8.0
C01167,29.0,9477000.0,7835000.0,27.0,3585000.0,14425000.0,10720000.0,58.0,8.0,4.0,4.0,683.0,2.0
C01168,22.0,13180000.0,5129000.0,17.0,2891000.0,19397000.0,13758000.0,34.0,15.0,6.0,4.0,693.0,4.0
C01169,25.0,13127000.0,23934000.0,35.0,2337000.0,29849000.0,17079000.0,78.0,8.0,3.0,6.0,703.0,1.0
C01170,49.0,13247000.0,52887000.0,37.0,5995000.0,99348000.0,20257000.0,68.0,4.0,4.0,2.0,722.0,5.0
C01171,46.0,13521000.0,68228000.0,29.0,4596000.0,35752000.0,5637000.0,64.0,14.0,8.0,5.0,637.0,4.0
C01172,35.0,15904000.0,11016000.0,35.0,3389000.0,51020000.0,63578000.0,79.0,3.0,3.0,4.0,702.0,4.0
C01173,47.0,18265000.0,27404000.0,22.0,2590000.0,33531000.0,13104000.0,55.0,15.0,8.0,5.0,716.0,2.0
C01174,19.0,17149000.0,16023000.0,44.0,5797000.0,15819000.0,21187000.0,97.0,7.0,2.0,0.0,660.0,6.0
C01175,48.0,21303000.0,40258000.0,21.0,5048000.0,84894000.0,20629000.0,48.0,11.0,7.0,4.0,743.0,7.0
C01176,47.0,16776000.0,41580000.0,31.0,1279000.0,39900000.0,52452000.0,87.0,11.0,4.0,7.0,724.0,1.0
C01177,44.0,6928000.0,51175000.0,26.0,2127000.0,41149000.0,19578000.0,63.0,9.0,1.0,6.0,719.0,4.0
C01178,48.0,13747000.0,172205000.0,31.0,7863000.0,75864000.0,12394000.0,87.0,14.0,6.0,6.0,766.0,5.0
C01179,49.0,22919000.0,64223000.0,42.0,4558000.0,50778000.0,210364000.0,93.0,10.0,7.0,6.0,763.0,7.0
C01180,35.0,24236000.0,65009000.0,38.0,3024000.0,20480000.0,14710000.0,89.0,10.0,6.0,5.0,723.0,7.0
C01181,34.0,6940000.0,16773000.0,26.0,2977000.0,21667000.0,13190000.0,82.0,6.0,0.0,4.0,729.0,1.0
C01182,34.0,13504000.0,11357000.0,28.0,3051000.0,28636000.0,7409000.0,84.0,8.0,0.0,7.0,710.0,3.0
C01183,47.0,17677000.0,82631000.0,39.0,2126000.0,29700000.0,12715000.0,74.0,14.0,3.0,8.0,721.0,3.0
C01184,38.0,10854000.0,17845000.0,16.0,2776000.0,75514000.0,21551000.0,58.0,9.0,8.0,4.0,713.0,3.0
C01185,39.0,14038000.0,70733000.0,43.0,9850000.0,17362000.0,11831000.0,69.0,14.0,7.0,3.0,687.0,10.0
C01186,29.0,14132000.0,23038000.0,19.0,3182000.0,23023000.0,26390000.0,70.0,7.0,3.0,3.0,759.0,3.0
C01187,35.0,10532000.0,42377000.0,13.0,2122000.0,35833000.0,23685000.0,37.0,7.0,4.0,7.0,677.0,3.0
C01188,24.0,,18971000.0,43.0,1631000.0,34570000.0,15122000.0,86.0,9.0,3.0,2.0,640.0,3.0
C01189,18.0,5618000.0,14052000.0,34.0,1527000.0,5246000.0,3815000.0,80.0,9.0,2.0,3.0,589.0,2.0
C01190,21.0,24940000.0,9637000.0,35.0,1947000.0,45419000.0,13540000.0,96.0,3.0,2.0,2.0,736.0,3.0
C01191,18.0,14091000.0,3785000.0,15.0,1372000.0,10676000.0,6518000.0,38.0,6.0,7.0,5.0,730.0,1.0
C01192,30.0,6117000.0,27202000.0,28.0,1834000.0,31185000.0,9533000.0,86.0,8.0,1.0,6.0,670.0,4.0
C01193,31.0,7891000.0,42905000.0,46.0,4393000.0,26245000.0,16577000.0,93.0,7.0,4.0,3.0,726.0,4.0
C01194,39.0,7519000.0,41616000.0,32.0,1710000.0,41719000.0,19526000.0,74.0,4.0,4.0,8.0,764.0,1.0
C01195,37.0,14024000.0,24612000.0,39.0,2081000.0,23193000.0,18139000.0,78.0,3.0,1.0,7.0,741.0,2.0
C01196,38.0,8935000.0,19965000.0,8.0,1995000.0,13023000.0,5626000.0,51.0,12.0,7.0,4.0,703.0,1.0
C01197,32.0,16749000.0,28991000.0,9.0,3200000.0,14325000.0,11001000.0,37.0,17.0,9.0,2.0,681.0,6.0
C01198,38.0,13488000.0,23361000.0,15.0,2655000.0,25388000.0,13777000.0,59.0,12.0,6.0,7.0,715.0,3.0
C01199,18.0,10730000.0,8873000.0,17.0,2503000.0,20874000.0,9254000.0,54.0,9.0,3.0,2.0,665.0,5.0
C01200,26.0,15960000.0,12485000.0,35.0,3091000.0,13934000.0,36399000.0,59.0,13.0,7.0,1.0,683.0,4.0
