Customer_ID,Age,Tenure_Months,Monthly_Income,Product_Count,Monthly_Transactions,Digital_Engagement,Complaint_Count,Credit_Utilization,Late_Payment_Count,Segment,Observation_Months,Churn_Event,Churn_Label
C01061,55,20,21045114,3,20,75,2,0.5165397016488634,1,Mass,13.7,0,Active/Censored
C01062,51,5,4130790,1,20,15,2,0.8476850604953965,0,Mass,13.8,0,Active/Censored
C01063,27,77,9917634,1,19,72,3,0.14730228143348756,1,Priority,15.8,0,Active/Censored
C01064,52,63,26597917,2,23,78,0,0.4727907879026062,3,Affluent,60.0,0,Active/Censored
C01065,54,92,29384534,4,15,55,1,0.2651600682696544,0,Affluent,13.9,0,Active/Censored
C01066,38,43,14734244,4,23,13,2,0.08312706335066951,1,Mass,31.2,0,Active/Censored
C01067,62,103,32631644,1,16,61,2,0.9311303319640645,2,Affluent,48.6,0,Active/Censored
C01068,49,52,25877754,3,18,81,0,0.7106241445332167,1,Affluent,24.0,0,Active/Censored
C01069,36,90,12218681,4,16,51,1,0.24456696439222192,0,Mass,60.0,0,Active/Censored
C01070,21,14,29647950,4,12,18,0,0.412190829639395,0,Affluent,8.6,0,Active/Censored
C01071,51,14,25318370,4,19,45,1,0.2534218193785814,2,Affluent,13.9,0,Active/Censored
C01072,30,95,33236052,1,16,100,2,0.6663697573854211,1,Priority,21.3,0,Active/Censored
C01073,55,101,9560007,1,17,34,1,0.365402364295085,0,Mass,10.9,1,Churned
C01074,44,114,12310770,1,7,58,3,0.8778763236794576,2,Affluent,4.8,0,Active/Censored
C01075,42,41,14928975,1,16,42,1,0.23679969723586924,1,Mass,26.2,0,Active/Censored
C01076,28,5,16290936,1,21,74,0,0.36484356589280614,1,Mass,53.0,0,Active/Censored
C01077,53,118,35996637,2,9,48,0,0.8886330374392022,1,Mass,14.3,0,Active/Censored
C01078,28,73,30371493,3,18,44,0,0.8462126786918719,0,Mass,29.4,0,Active/Censored
C01079,39,32,23587531,2,21,62,1,0.31385313138474946,1,Mass,60.0,0,Active/Censored
C01080,58,93,23456337,2,16,62,2,0.48476180991845236,2,Mass,58.6,0,Active/Censored
C01081,62,109,35891993,1,16,55,0,0.84533448510777,2,Mass,14.7,0,Active/Censored
C01082,65,36,20084614,1,18,33,1,0.653571104607138,0,Affluent,30.8,0,Active/Censored
C01083,64,93,12108920,4,18,19,0,0.6235517131999576,1,Affluent,5.7,0,Active/Censored
C01084,46,95,8928367,3,15,72,3,0.6445027130840508,2,Affluent,60.0,0,Active/Censored
C01085,30,62,15880876,1,16,40,1,0.8788830208006554,1,Mass,22.8,0,Active/Censored
C01086,58,77,27518560,4,20,65,1,0.5154564566390841,3,Priority,8.5,0,Active/Censored
C01087,57,34,20954276,4,20,44,1,0.21360187450560825,0,Mass,33.2,0,Active/Censored
C01088,65,112,19184174,4,21,87,1,0.47545137849050223,0,Mass,43.1,0,Active/Censored
C01089,50,119,21282882,1,17,74,0,0.7059994716275931,0,Mass,60.0,0,Active/Censored
C01090,27,118,39095492,3,23,46,3,0.4929208826340196,0,Mass,20.3,0,Active/Censored
C01091,43,89,39915326,4,19,40,0,0.3319364519236311,1,Affluent,38.6,0,Active/Censored
C01092,41,7,9806528,4,17,78,1,0.6496969207584392,1,Mass,39.9,0,Active/Censored
C01093,58,46,8120031,1,23,10,1,0.4552067775555912,0,Priority,4.9,1,Churned
C01094,38,55,12795100,4,14,15,2,0.9165382351901352,1,Mass,60.0,0,Active/Censored
C01095,35,116,34670741,2,13,17,1,0.3669264958261513,2,Mass,18.7,0,Active/Censored
C01096,24,67,20542548,2,14,41,0,0.6957382312659304,3,Mass,52.5,0,Active/Censored
C01097,58,66,35092553,3,11,55,1,0.5495647909278997,1,Mass,60.0,0,Active/Censored
C01098,54,20,27283039,4,20,36,2,0.11980829605948153,0,Priority,60.0,0,Active/Censored
C01099,22,96,23915150,1,17,27,3,0.4727821257367512,1,Mass,60.0,0,Active/Censored
C01100,40,42,14134535,3,11,38,1,0.07624736794889914,0,Mass,60.0,0,Active/Censored
C01101,42,13,16385338,4,21,55,0,0.7608485327957837,0,Affluent,14.5,0,Active/Censored
C01102,42,119,9317837,3,13,37,0,0.7110770767045297,1,Mass,60.0,0,Active/Censored
C01103,62,25,22692139,2,14,62,2,0.09546065414591678,0,Mass,37.2,0,Active/Censored
C01104,27,4,14093450,1,15,44,1,0.4997252422362682,2,Mass,60.0,0,Active/Censored
C01105,34,12,14528837,3,14,94,3,0.9153855163015281,0,Mass,60.0,0,Active/Censored
C01106,29,56,5423687,3,20,100,1,0.30617490220422966,0,Affluent,27.6,0,Active/Censored
C01107,31,15,32767868,3,23,69,1,0.8638729675946598,1,Affluent,20.7,0,Active/Censored
C01108,61,102,37813414,4,21,60,2,0.18598339379049467,2,Mass,60.0,0,Active/Censored
C01109,63,63,21938049,3,19,12,0,0.05594220840153109,3,Affluent,51.5,0,Active/Censored
C01110,23,41,23297160,3,19,66,2,0.5274692467034073,0,Affluent,28.3,0,Active/Censored
C01111,49,3,37330318,1,17,44,1,0.26531897716699493,2,Mass,60.0,0,Active/Censored
C01112,31,59,22413377,3,15,36,2,0.8413017818492199,0,Mass,29.6,0,Active/Censored
C01113,29,20,26416888,1,14,82,1,0.6565298040186939,2,Mass,17.7,1,Churned
C01114,34,118,19411431,3,19,13,1,0.6682013184275659,0,Mass,22.8,1,Churned
C01115,29,37,22515495,1,15,33,1,0.6559523625097161,0,Mass,6.2,0,Active/Censored
C01116,43,59,22787111,4,24,80,1,0.661061903571854,1,Mass,60.0,0,Active/Censored
C01117,65,5,29598496,2,17,94,1,0.7224033708117026,1,Mass,43.3,0,Active/Censored
C01118,47,18,25750749,2,28,56,2,0.6528988879840854,0,Affluent,55.8,0,Active/Censored
C01119,53,27,22141586,1,27,58,2,0.8008477480154558,0,Mass,34.6,0,Active/Censored
C01120,43,9,6730299,1,19,98,3,0.5523099233222409,0,Priority,33.6,0,Active/Censored
C01121,21,88,36562228,4,19,18,1,0.3656194014755926,0,Mass,50.0,0,Active/Censored
C01122,24,114,35978031,2,11,53,2,0.4701624545157627,0,Mass,60.0,0,Active/Censored
C01123,33,119,10640054,3,21,31,0,0.4462115288288402,1,Affluent,59.8,0,Active/Censored
C01124,31,34,14559222,4,20,53,0,0.3492556743451568,1,Mass,6.1,0,Active/Censored
C01125,58,96,39040552,3,12,92,2,0.42392131025196444,0,Priority,60.0,1,Churned
C01126,58,62,15558241,1,19,64,3,0.39648807660143326,0,Mass,51.0,0,Active/Censored
C01127,59,8,33238859,2,19,100,1,0.150026252647687,1,Mass,49.1,0,Active/Censored
C01128,49,13,32286945,2,19,55,1,0.7974970709535051,1,Mass,60.0,0,Active/Censored
C01129,46,67,34986401,2,13,88,0,0.730819158108609,0,Mass,60.0,0,Active/Censored
C01130,50,52,4576027,1,19,25,2,0.3537848589180563,0,Affluent,60.0,0,Active/Censored
C01131,39,3,21384681,3,28,39,1,0.900618835156554,1,Affluent,11.4,0,Active/Censored
C01132,51,112,24358404,2,14,34,1,0.9044262865971203,0,Mass,55.6,0,Active/Censored
C01133,56,89,34139255,2,16,79,0,0.8210477520672962,0,Affluent,31.8,0,Active/Censored
C01134,55,62,12080817,2,19,56,0,0.07643555497440654,2,Affluent,58.3,0,Active/Censored
C01135,48,119,15043867,2,18,30,2,0.38409619475479245,0,Mass,18.5,0,Active/Censored
C01136,23,117,10476423,1,17,25,1,0.4616029100947136,1,Mass,31.4,0,Active/Censored
C01137,53,117,31430134,2,20,44,3,0.6968446542251311,0,Priority,37.5,0,Active/Censored
C01138,37,33,39959410,4,24,23,1,0.6213311009925726,1,Affluent,60.0,0,Active/Censored
C01139,54,106,9056205,3,22,73,1,0.6605407522304384,0,Mass,51.1,0,Active/Censored
C01140,45,62,12392155,3,15,87,2,0.7404920724214219,2,Mass,55.4,0,Active/Censored
C01141,60,88,15053868,4,20,98,2,0.9035918861621998,0,Affluent,11.2,0,Active/Censored
C01142,36,104,36005086,3,18,31,2,0.5463575305250468,0,Priority,1.0,0,Active/Censored
C01143,62,22,20046375,1,26,49,1,0.8636382180411085,1,Mass,35.5,0,Active/Censored
C01144,59,55,14149665,2,13,55,0,0.7833369965662793,0,Affluent,43.4,0,Active/Censored
C01145,35,18,15603509,2,19,55,2,0.35413182348122546,0,Mass,13.2,0,Active/Censored
C01146,42,35,25532295,2,21,51,0,0.7823034204704924,0,Mass,7.2,0,Active/Censored
C01147,44,51,17932616,1,14,30,2,0.1556107447757491,1,Affluent,48.7,0,Active/Censored
C01148,55,103,9054755,1,12,20,1,0.1928836615182546,1,Mass,15.2,0,Active/Censored
C01149,52,104,33523770,2,15,46,2,0.9431406369437435,2,Mass,31.5,0,Active/Censored
C01150,59,49,19200398,4,13,18,2,0.43581974110358185,2,Affluent,60.0,1,Churned
C01151,37,41,13240332,3,24,15,0,0.4645562216025367,1,Mass,60.0,0,Active/Censored
C01152,43,65,30223618,4,16,57,1,0.9059277808671101,1,Mass,60.0,0,Active/Censored
C01153,40,110,30830122,1,14,88,1,0.3756558075470529,0,Mass,30.1,0,Active/Censored
C01154,61,118,9581313,2,22,59,0,0.26326993765748224,0,Mass,58.3,0,Active/Censored
C01155,34,29,6653634,3,14,12,0,0.12003956369361359,0,Mass,60.0,1,Churned
C01156,47,25,5634906,2,18,86,0,0.5203578219838545,0,Mass,3.1,0,Active/Censored
C01157,26,86,31566607,2,17,72,0,0.2297202287357043,1,Priority,35.9,0,Active/Censored
C01158,59,38,26526694,2,15,37,2,0.10832543124594565,0,Affluent,60.0,0,Active/Censored
C01159,38,26,32512836,1,21,34,1,0.7817625135065326,0,Affluent,60.0,0,Active/Censored
C01160,36,6,26550638,4,21,91,0,0.3457372247074377,0,Mass,31.0,0,Active/Censored
C01161,47,50,18461155,4,16,53,1,0.5714511638255602,2,Mass,60.0,0,Active/Censored
C01162,43,49,25224055,1,18,22,1,0.14418107580298778,0,Affluent,41.4,0,Active/Censored
C01163,59,69,30009201,2,29,35,2,0.5050243697457177,0,Affluent,31.0,0,Active/Censored
C01164,44,26,18358415,3,16,34,1,0.6186561012762627,1,Affluent,60.0,0,Active/Censored
C01165,44,87,36944982,4,15,46,0,0.45487724984977496,0,Mass,5.1,0,Active/Censored
C01166,25,83,36385824,4,28,41,0,0.3537336347746232,0,Mass,60.0,0,Active/Censored
C01167,21,57,32825667,2,26,59,4,0.3298595309593983,0,Mass,11.2,0,Active/Censored
C01168,38,24,39721600,3,12,39,5,0.1484453776140165,0,Mass,11.4,0,Active/Censored
C01169,65,62,18056074,4,21,68,3,0.15412208875567218,1,Affluent,60.0,1,Churned
C01170,62,82,8107815,4,21,54,0,0.4961265466101008,0,Mass,10.5,0,Active/Censored
C01171,49,46,21431686,2,13,95,4,0.17494632849628927,0,Mass,60.0,0,Active/Censored
C01172,49,34,30852030,4,18,85,1,0.2511057577731894,0,Mass,60.0,0,Active/Censored
C01173,38,62,32056871,2,16,40,0,0.19833590518246452,4,Affluent,60.0,0,Active/Censored
C01174,28,44,17986708,1,20,13,1,0.7722359252007654,1,Affluent,11.0,0,Active/Censored
C01175,21,50,14533405,4,19,63,2,0.45474536090471174,2,Mass,55.2,0,Active/Censored
C01176,36,44,20037018,4,16,40,1,0.5473305782593466,0,Priority,60.0,0,Active/Censored
C01177,35,38,32939778,2,19,92,1,0.5746623332605746,1,Mass,53.2,0,Active/Censored
C01178,29,87,6181471,2,13,46,2,0.4067463855350885,1,Affluent,47.9,0,Active/Censored
C01179,32,57,15810561,2,16,36,0,0.31858794557899467,1,Affluent,8.2,0,Active/Censored
C01180,22,58,12275683,1,18,40,0,0.3942009589439805,2,Priority,32.8,0,Active/Censored
C01181,48,80,33015660,4,17,88,1,0.5313408776778431,0,Affluent,60.0,0,Active/Censored
C01182,62,45,20907683,1,9,20,0,0.37271953451594286,0,Mass,60.0,0,Active/Censored
C01183,52,14,7124815,3,11,97,1,0.1729543319417578,0,Mass,32.2,0,Active/Censored
C01184,41,103,13424328,1,25,31,0,0.8723182479292645,0,Affluent,60.0,0,Active/Censored
C01185,39,9,5598302,3,20,87,1,0.7091656177044291,2,Affluent,23.0,0,Active/Censored
C01186,34,70,21120017,4,19,59,2,0.10964287441871506,1,Mass,60.0,0,Active/Censored
C01187,27,34,39916316,3,23,61,1,0.8651299551254932,1,Affluent,60.0,0,Active/Censored
C01188,47,28,24420328,3,21,28,0,0.20341867101659533,1,Mass,34.9,0,Active/Censored
C01189,46,7,35300456,4,33,75,1,0.13795716514289386,0,Mass,60.0,0,Active/Censored
C01190,21,109,30733327,4,16,69,3,0.20589520796202482,0,Mass,9.7,0,Active/Censored
C01191,39,53,35782510,4,13,53,2,0.8897305150935471,2,Affluent,59.3,0,Active/Censored
C01192,33,43,15196566,1,16,51,2,0.2491648496631672,1,Affluent,34.7,0,Active/Censored
C01193,28,90,38246078,3,14,64,0,0.7582927331318041,2,Affluent,60.0,0,Active/Censored
C01194,52,7,12591130,4,5,52,0,0.6287344026878648,1,Mass,4.1,0,Active/Censored
C01195,44,69,19779387,2,21,98,1,0.5164007705293591,0,Mass,60.0,0,Active/Censored
C01196,49,61,28525858,3,19,13,0,0.3790342734470754,0,Mass,24.7,0,Active/Censored
C01197,53,68,14326079,1,23,32,0,0.13364069530523764,2,Mass,60.0,0,Active/Censored
C01198,65,17,13520433,4,17,87,2,0.6895893000213958,2,Mass,16.1,0,Active/Censored
C01199,57,115,8680899,3,22,82,2,0.405303327338681,2,Affluent,60.0,0,Active/Censored
C01200,48,31,4151277,3,18,41,2,0.5314875261523533,1,Affluent,50.0,0,Active/Censored
C01201,60,83,22043528,4,18,56,1,0.0965856343655675,0,Priority,60.0,0,Active/Censored
C01202,42,91,39523292,1,23,12,0,0.7483440468635825,0,Mass,4.8,0,Active/Censored
C01203,65,43,11921739,2,11,26,2,0.6730443616034851,2,Affluent,60.0,0,Active/Censored
C01204,55,18,19845747,4,25,95,0,0.5263703329219728,1,Mass,60.0,0,Active/Censored
C01205,50,38,37679830,1,24,68,3,0.4966766851167311,1,Mass,2.0,0,Active/Censored
C01206,61,98,31803221,4,19,13,3,0.35332768542146686,1,Affluent,1.2,0,Active/Censored
C01207,44,109,4144113,2,8,82,1,0.35816350586071455,0,Priority,59.0,0,Active/Censored
C01208,53,113,22021461,3,13,46,0,0.11161932678153944,2,Mass,11.4,0,Active/Censored
C01209,33,29,9155082,3,19,61,1,0.6680422343803378,2,Affluent,46.6,0,Active/Censored
C01210,64,74,12892689,3,10,87,0,0.09047565286156747,0,Mass,16.6,0,Active/Censored
C01211,49,20,12873130,4,17,86,1,0.05127690140316078,1,Mass,55.6,0,Active/Censored
C01212,56,86,26049181,2,26,22,0,0.07788306715286998,1,Mass,5.1,0,Active/Censored
C01213,41,52,11162441,1,25,43,1,0.2331027245903609,1,Mass,60.0,0,Active/Censored
C01214,60,87,13067185,2,22,34,3,0.5631761433287494,0,Affluent,48.4,0,Active/Censored
C01215,24,83,12128023,3,19,93,0,0.6630432808384068,0,Mass,60.0,0,Active/Censored
C01216,26,120,16847885,4,19,81,1,0.4286645443545013,0,Affluent,60.0,0,Active/Censored
C01217,43,60,27617713,4,16,68,2,0.4177748291497179,2,Affluent,40.4,0,Active/Censored
C01218,53,43,18398805,2,16,15,2,0.5691072995283211,1,Affluent,60.0,0,Active/Censored
C01219,57,65,15790434,4,20,83,0,0.5871448111692621,1,Mass,33.5,0,Active/Censored
C01220,40,22,22633691,1,20,61,1,0.8104978252968119,0,Mass,60.0,0,Active/Censored
C01221,50,16,26140877,1,16,34,2,0.7871793486195258,1,Mass,60.0,0,Active/Censored
C01222,45,64,4552923,1,16,50,3,0.7911735841177591,0,Mass,35.9,0,Active/Censored
C01223,64,100,36049285,4,14,50,1,0.8097555179662089,2,Mass,60.0,0,Active/Censored
C01224,50,65,36991507,1,11,36,1,0.8418474383194386,2,Mass,30.0,0,Active/Censored
C01225,39,95,25692043,3,22,92,2,0.5497851091459753,0,Affluent,21.3,0,Active/Censored
C01226,64,23,24685691,4,17,93,1,0.58565044753617,0,Mass,54.5,0,Active/Censored
C01227,25,56,29003180,4,18,14,0,0.704503397487685,1,Mass,60.0,0,Active/Censored
C01228,65,75,19871138,4,14,95,2,0.22910680005610168,0,Affluent,60.0,0,Active/Censored
C01229,27,44,17158118,1,19,46,1,0.3744149270632834,0,Priority,60.0,0,Active/Censored
C01230,33,4,16696865,2,16,82,1,0.8713876825573463,0,Affluent,48.0,0,Active/Censored
C01231,57,11,9750584,3,31,81,1,0.5204861875578275,0,Mass,2.0,0,Active/Censored
C01232,54,112,34282071,3,18,64,2,0.09660885612955072,1,Affluent,11.3,0,Active/Censored
C01233,64,74,15541026,3,21,77,1,0.41500380612851134,3,Mass,60.0,0,Active/Censored
C01234,54,34,14238437,3,21,72,1,0.19471028291370346,2,Affluent,60.0,0,Active/Censored
C01235,49,33,38714175,2,17,87,1,0.37065817568342785,1,Mass,35.1,0,Active/Censored
C01236,36,7,22241442,1,16,48,0,0.5404783642655382,0,Affluent,60.0,0,Active/Censored
C01237,21,114,26385209,2,18,77,1,0.5046227615810981,0,Mass,48.1,0,Active/Censored
C01238,26,15,12836032,2,23,99,1,0.49142212715722944,0,Affluent,7.3,0,Active/Censored
C01239,34,92,13990400,3,19,96,2,0.06650505270281312,0,Affluent,7.2,0,Active/Censored
C01240,22,31,30220203,4,23,23,1,0.45059439049834876,1,Affluent,60.0,0,Active/Censored
C01241,43,42,20232949,3,16,55,1,0.07606739056377353,0,Mass,56.1,0,Active/Censored
C01242,55,35,9318810,3,28,56,1,0.4143746981803068,2,Affluent,60.0,0,Active/Censored
C01243,64,100,34078469,1,19,66,0,0.6322999198113088,0,Mass,15.8,0,Active/Censored
C01244,43,6,18499408,3,20,68,0,0.16331401238601972,0,Affluent,23.7,0,Active/Censored
C01245,60,44,28063968,2,21,87,3,0.8750954666517916,2,Mass,3.5,0,Active/Censored
C01246,65,35,16285886,1,19,58,0,0.6174603409634568,2,Mass,60.0,0,Active/Censored
C01247,59,35,24183502,1,21,73,3,0.24583877203180227,0,Affluent,34.5,0,Active/Censored
C01248,41,25,31922692,4,20,91,1,0.40467890100231124,2,Mass,6.8,1,Churned
C01249,35,110,35865863,4,13,19,1,0.1372165369789754,0,Affluent,2.8,0,Active/Censored
C01250,65,47,11464403,3,27,68,1,0.06985695889897621,0,Mass,46.7,0,Active/Censored
C01251,31,52,28207824,4,20,43,3,0.8742753322188119,0,Affluent,60.0,0,Active/Censored
C01252,39,48,36927016,1,21,92,2,0.6576656456510727,0,Mass,60.0,0,Active/Censored
C01253,24,118,27138270,2,17,60,1,0.7516814913328315,0,Affluent,50.1,0,Active/Censored
C01254,56,43,9151234,4,12,64,1,0.6099555630559189,1,Mass,60.0,0,Active/Censored
C01255,50,43,10831652,1,16,78,1,0.8660889748475846,1,Mass,47.7,0,Active/Censored
C01256,24,41,11300884,3,25,32,2,0.8563269388871002,0,Mass,9.2,1,Churned
C01257,30,41,7829992,1,12,59,1,0.10234269725824952,0,Affluent,60.0,0,Active/Censored
C01258,45,13,31134377,2,17,80,1,0.22052298522038438,2,Mass,50.5,0,Active/Censored
C01259,45,74,38745116,2,23,80,1,0.406210904790705,3,Mass,60.0,0,Active/Censored
C01260,57,5,22607662,2,19,30,0,0.35698059915361197,0,Mass,60.0,0,Active/Censored
C01261,32,29,25558901,4,17,86,1,0.5230152784609012,5,Affluent,43.8,0,Active/Censored
C01262,62,26,31853209,4,12,24,2,0.2898786215475352,0,Mass,11.9,0,Active/Censored
C01263,41,37,18964602,3,15,34,1,0.7677132061609881,1,Mass,16.5,0,Active/Censored
C01264,58,92,21008477,3,20,87,1,0.056744463324312336,1,Mass,59.5,0,Active/Censored
C01265,31,73,25204749,1,18,66,2,0.7623617742318572,2,Mass,33.3,0,Active/Censored
C01266,22,119,14967144,1,11,59,1,0.4040332489231763,0,Mass,51.9,0,Active/Censored
C01267,23,44,6225230,1,19,60,1,0.054621507874798116,1,Mass,15.5,1,Churned
C01268,37,112,24439833,4,20,98,0,0.8123578420466891,0,Mass,60.0,0,Active/Censored
C01269,63,8,33596581,1,15,30,1,0.45207904741951016,2,Priority,60.0,0,Active/Censored
C01270,23,62,6636212,2,15,37,1,0.7022539786721265,0,Mass,32.2,0,Active/Censored
C01271,37,97,11799239,4,13,54,0,0.8406038520505851,1,Affluent,1.0,0,Active/Censored
C01272,25,65,13467718,3,14,86,1,0.08088146881076848,0,Mass,57.0,0,Active/Censored
C01273,62,113,32963656,3,18,59,2,0.2859458465262608,0,Mass,12.8,0,Active/Censored
C01274,51,40,22165574,1,29,76,3,0.1570024312489503,2,Affluent,2.8,0,Active/Censored
C01275,55,6,23237623,3,16,84,2,0.13820914435604037,2,Affluent,31.0,0,Active/Censored
C01276,53,94,27229473,3,23,91,0,0.9010769826208207,1,Affluent,12.7,0,Active/Censored
C01277,50,11,13956592,2,17,51,0,0.775012441339031,0,Affluent,26.3,0,Active/Censored
C01278,55,93,29687641,3,16,51,4,0.37825264400422776,0,Mass,60.0,0,Active/Censored
C01279,21,89,5087558,4,12,17,1,0.6685637385233768,0,Priority,35.8,0,Active/Censored
C01280,59,102,8093892,2,16,17,0,0.8775007464064697,2,Mass,40.2,0,Active/Censored
C01281,54,59,33370000,2,20,54,0,0.2487321444864108,1,Affluent,28.1,0,Active/Censored
C01282,54,108,27695410,2,17,78,1,0.06273566381735228,2,Affluent,60.0,0,Active/Censored
C01283,38,23,10352565,4,22,86,1,0.7916975070862475,2,Mass,60.0,0,Active/Censored
C01284,57,54,19795178,1,25,47,1,0.7004284962152496,0,Mass,16.0,0,Active/Censored
C01285,38,17,5864984,4,15,61,0,0.19423154787979025,0,Priority,60.0,0,Active/Censored
C01286,23,93,28186574,4,20,83,1,0.4906812609365921,4,Mass,29.4,0,Active/Censored
C01287,61,87,31211598,2,29,39,3,0.19439049654044155,2,Mass,10.9,0,Active/Censored
C01288,31,98,14022388,3,18,24,0,0.5923524756462348,0,Affluent,31.8,0,Active/Censored
C01289,25,93,16601556,4,15,93,2,0.6328129507896867,0,Mass,14.2,0,Active/Censored
C01290,48,39,12525445,4,19,59,0,0.2990144367626039,0,Mass,45.7,0,Active/Censored
C01291,31,11,18016024,2,16,24,2,0.7527534142254155,0,Affluent,17.8,0,Active/Censored
C01292,59,112,13803303,1,23,32,2,0.4762367140317282,0,Priority,25.9,0,Active/Censored
C01293,40,61,12894433,3,16,39,2,0.6857221201659586,0,Mass,49.9,0,Active/Censored
C01294,21,14,19487419,1,14,28,1,0.6258300632809563,2,Priority,60.0,1,Churned
C01295,63,112,34930425,1,24,49,3,0.45568303889955286,0,Mass,47.6,0,Active/Censored
C01296,44,120,31458414,4,12,83,2,0.31344553586983553,1,Mass,60.0,0,Active/Censored
C01297,32,55,14703862,2,23,77,2,0.23387396347001949,2,Mass,60.0,0,Active/Censored
C01298,51,93,37942470,3,21,93,1,0.7213496291844692,1,Mass,20.0,0,Active/Censored
C01299,44,7,11566932,1,24,86,1,0.627749129382003,1,Affluent,58.3,0,Active/Censored
C01300,22,14,36786662,1,19,38,0,0.30284773551786925,1,Mass,9.2,0,Active/Censored
C01301,55,35,15132990,1,8,15,4,0.9203892555231392,0,Mass,23.2,0,Active/Censored
C01302,39,80,23449500,2,13,23,2,0.7793050376455961,0,Affluent,5.9,0,Active/Censored
C01303,52,18,11313384,1,19,82,2,0.1641220348255291,2,Affluent,13.8,0,Active/Censored
C01304,61,7,31432896,2,11,40,0,0.19630707202575481,1,Affluent,25.1,0,Active/Censored
C01305,48,81,15435587,2,23,75,1,0.5396430297858829,0,Affluent,60.0,0,Active/Censored
C01306,51,93,35412552,3,11,51,1,0.14214159543459326,1,Priority,59.2,0,Active/Censored
C01307,32,90,6985704,3,17,91,1,0.9179042046800753,2,Affluent,60.0,0,Active/Censored
C01308,31,97,9707081,2,26,56,2,0.6242210646038843,2,Priority,60.0,0,Active/Censored
C01309,39,97,36002446,2,16,91,0,0.10955663305742724,0,Priority,60.0,0,Active/Censored
C01310,59,74,19013903,1,19,32,0,0.4491371573262401,2,Affluent,50.0,0,Active/Censored
C01311,44,64,28281066,2,17,80,2,0.2497716308161565,0,Mass,14.8,0,Active/Censored
C01312,36,104,35660806,4,26,57,1,0.49140566240315603,2,Mass,31.7,0,Active/Censored
C01313,56,44,23282931,4,20,27,3,0.27232294977657473,0,Mass,60.0,0,Active/Censored
C01314,59,14,6062466,2,19,31,2,0.7986165388767149,0,Mass,60.0,0,Active/Censored
C01315,61,91,11945986,4,19,38,3,0.6989892886775602,1,Mass,28.9,1,Churned
C01316,34,35,11656289,3,16,24,2,0.8659203366028931,1,Mass,60.0,1,Churned
C01317,52,118,36910593,1,15,95,2,0.22816185326574545,1,Mass,44.0,0,Active/Censored
C01318,47,51,36700444,4,20,29,2,0.39685301361456443,1,Affluent,60.0,0,Active/Censored
C01319,41,103,21170559,2,18,64,0,0.7749198923155574,2,Mass,60.0,0,Active/Censored
