Document_ID,Customer_ID,Document_Type,Document_Date,Image_Quality_Score,OCR_Confidence,Fields_Extracted,Expected_Fields,File_Size_KB,Status,Field_Completeness,Extracted_OCR_Confidence,Document_Confidence,Processing_Decision
DOC0001018,C000045,Slip Gaji,2026-09-03,0.764,0.92,4,8,1134,VALID,0.5,0.952,0.7872,Human Review
DOC0001019,C000142,Surat Kerja,2026-03-04,0.905,0.859,5,11,4530,NEEDS_REVIEW,0.45454545454545453,0.947,0.8001863636363636,Human Review
DOC0001020,C000458,KTP,2025-02-26,0.575,0.864,9,9,2597,NEEDS_REVIEW,1.0,0.916,0.84395,Human Review
DOC0001021,C000178,Form Aplikasi,2024-06-22,0.916,0.987,6,7,2836,NEEDS_REVIEW,0.8571428571428571,0.8863333333333333,0.901552380952381,Auto Process
DOC0001022,C000674,Form Aplikasi,2025-06-09,0.638,0.823,10,10,197,INVALID,1.0,0.806,0.8150499999999999,Human Review
DOC0001023,C000521,NPWP,2025-05-12,0.599,0.866,0,6,2165,VALID,0.0,0.866,0.58275,Reprocess / Reject
DOC0001024,C000668,Slip Gaji,2024-08-12,0.764,0.85,5,6,1258,VALID,0.8333333333333334,0.85,0.8243333333333334,Human Review
DOC0001025,C000404,Rekening Koran,2026-02-09,0.975,0.899,8,7,970,VALID,1.0,0.9319999999999999,0.9548,Auto Process
DOC0001026,C000402,NPWP,2025-01-08,0.912,0.948,6,7,1119,VALID,0.8571428571428571,1.0,0.9344857142857143,Auto Process
DOC0001027,C000192,Rekening Koran,2025-03-01,1.0,0.885,5,9,4328,VALID,0.5555555555555556,0.885,0.8313888888888888,Human Review
DOC0001028,C000395,Form Aplikasi,2025-02-03,0.899,0.806,11,9,1880,VALID,1.0,0.886,0.90575,Auto Process
DOC0001029,C000107,Rekening Koran,2025-06-14,0.693,1.0,7,9,3713,VALID,0.7777777777777778,1.0,0.8676944444444444,Human Review
DOC0001030,C000178,Rekening Koran,2024-04-01,0.876,0.964,9,11,1170,VALID,0.8181818181818182,0.964,0.9055454545454545,Auto Process
DOC0001031,C000550,Rekening Koran,2025-03-20,0.907,0.943,10,10,1394,NEEDS_REVIEW,1.0,0.943,0.9482499999999999,Auto Process
DOC0001032,C000412,Rekening Koran,2026-04-28,0.892,1.0,0,7,1791,VALID,0.0,1.0,0.723,Reprocess / Reject
DOC0001033,C000587,Form Aplikasi,2024-12-17,0.858,0.895,6,6,4198,VALID,1.0,0.9475,0.930375,Auto Process
DOC0001034,C000509,Form Aplikasi,2026-02-28,0.973,0.963,4,10,4766,VALID,0.4,0.9385,0.8161749999999999,Human Review
DOC0001035,C000615,Slip Gaji,2025-03-03,1.0,0.833,4,10,1070,VALID,0.4,0.846,0.77105,Human Review
DOC0001036,C000206,Slip Gaji,2026-07-06,0.858,0.823,10,10,2739,VALID,1.0,0.923,0.9109999999999999,Auto Process
DOC0001037,C000254,Rekening Koran,2025-12-13,0.795,0.97,5,10,356,NEEDS_REVIEW,0.5,0.9059999999999999,0.7863499999999999,Human Review
DOC0001038,C000171,Slip Gaji,2026-05-30,0.811,1.0,6,10,2458,VALID,0.6,0.778,0.77505,Human Review
DOC0001039,C000523,Surat Kerja,2025-11-17,1.0,0.97,0,10,734,VALID,0.0,0.97,0.7349999999999999,Reprocess / Reject
DOC0001040,C000481,Slip Gaji,2025-12-02,0.897,0.775,6,9,1873,VALID,0.6666666666666666,0.775,0.7784166666666666,Human Review
DOC0001041,C000680,NPWP,2025-07-23,0.802,0.987,11,9,1097,INVALID,1.0,0.987,0.944,Auto Process
DOC0001042,C000308,Surat Kerja,2024-05-26,0.963,0.803,6,6,2106,VALID,1.0,0.803,0.89225,Human Review
DOC0001043,C000485,Slip Gaji,2024-11-07,0.843,0.759,6,11,4391,VALID,0.5454545454545454,0.759,0.7266136363636364,Reprocess / Reject
DOC0001044,C000501,NPWP,2024-03-10,0.727,0.877,11,7,2312,VALID,1.0,0.877,0.87025,Human Review
DOC0001045,C000151,Rekening Koran,2024-02-10,0.756,0.867,6,10,3976,VALID,0.6,1.0,0.81905,Human Review
DOC0001046,C000204,Surat Kerja,2024-08-30,1.0,0.993,0,10,706,VALID,0.0,0.993,0.7465,Reprocess / Reject
DOC0001047,C000064,Rekening Koran,2026-01-16,0.835,0.86,9,10,4301,VALID,0.9,0.9075,0.880375,Human Review
DOC0001048,C000024,Slip Gaji,2024-02-06,0.636,0.85,9,6,3903,NEEDS_REVIEW,1.0,0.915,0.8567499999999999,Human Review
DOC0001049,C000373,Slip Gaji,2026-08-06,0.804,0.819,4,6,3307,VALID,0.6666666666666666,0.968,0.8293166666666667,Human Review
DOC0001050,C000252,Slip Gaji,2025-04-03,0.801,0.962,11,8,587,VALID,1.0,0.81,0.87805,Human Review
DOC0001051,C000636,NPWP,2025-01-18,1.0,0.817,10,7,1841,VALID,1.0,0.888,0.9333499999999999,Auto Process
DOC0001052,C000251,Form Aplikasi,2025-01-13,0.776,0.852,8,11,4158,VALID,0.7272727272727273,0.852,0.8018181818181819,Human Review
DOC0001053,C000112,Form Aplikasi,2024-12-28,0.88,0.954,11,11,3932,NEEDS_REVIEW,1.0,0.954,0.947,Auto Process
DOC0001054,C000686,KTP,2025-11-05,0.938,0.823,7,11,4083,VALID,0.6363636363636364,0.823,0.805090909090909,Human Review
DOC0001055,C000055,KTP,2026-04-25,0.989,0.875,0,7,3488,VALID,0.0,0.8705,0.683175,Reprocess / Reject
DOC0001056,C000052,KTP,2025-07-11,0.913,0.713,5,7,3885,VALID,0.7142857142857143,0.796,0.7923714285714286,Human Review
DOC0001057,C000160,NPWP,2024-05-14,0.777,0.925,6,10,4668,VALID,0.6,0.805,0.76475,Human Review
DOC0001058,C000617,Form Aplikasi,2024-10-13,0.795,0.755,4,6,3040,VALID,0.6666666666666666,0.8876666666666667,0.7893499999999999,Human Review
DOC0001059,C000586,Slip Gaji,2025-12-07,0.855,0.954,5,7,1356,VALID,0.7142857142857143,0.954,0.8693214285714286,Human Review
DOC0001060,C000626,KTP,2025-12-11,0.987,0.903,10,6,2023,VALID,1.0,0.923,0.9552499999999999,Auto Process
DOC0001061,C000030,KTP,2025-11-12,0.892,0.895,11,10,4207,NEEDS_REVIEW,1.0,0.897,0.9212,Auto Process
DOC0001062,C000291,Rekening Koran,2026-06-22,0.82,0.882,7,11,3046,VALID,0.6363636363636364,0.882,0.805090909090909,Human Review
DOC0001063,C000538,Form Aplikasi,2024-07-04,0.716,0.864,8,10,4725,VALID,0.8,0.864,0.8109999999999999,Human Review
DOC0001064,C000234,KTP,2026-05-13,0.976,0.898,5,7,3348,VALID,0.7142857142857143,0.9005,0.8724464285714286,Human Review
DOC0001065,C000666,Form Aplikasi,2024-01-21,0.874,0.94,9,8,2763,INVALID,1.0,0.99,0.956,Auto Process
DOC0001066,C000283,NPWP,2026-04-20,0.938,0.827,4,8,1174,VALID,0.5,0.732,0.7397499999999999,Reprocess / Reject
DOC0001067,C000002,Surat Kerja,2025-10-17,1.0,0.825,5,9,1377,NEEDS_REVIEW,0.5555555555555556,0.825,0.8013888888888889,Human Review
DOC0001068,C000071,Slip Gaji,2025-02-17,1.0,0.933,6,11,4336,VALID,0.5454545454545454,0.909,0.8444636363636363,Human Review
DOC0001069,C000414,Slip Gaji,2025-12-04,0.893,0.892,0,11,3899,VALID,0.0,0.892,0.66925,Reprocess / Reject
DOC0001070,C000301,KTP,2025-08-17,0.979,0.956,10,11,2332,NEEDS_REVIEW,0.9090909090909091,0.843,0.9104727272727272,Auto Process
DOC0001071,C000544,Surat Kerja,2024-07-28,0.657,0.879,11,8,1971,NEEDS_REVIEW,1.0,0.879,0.85375,Human Review
DOC0001072,C000526,Surat Kerja,2025-01-29,0.728,0.827,6,11,3571,NEEDS_REVIEW,0.5454545454545454,0.827,0.7318636363636364,Reprocess / Reject
DOC0001073,C000069,Slip Gaji,2025-10-08,0.965,0.905,6,6,259,VALID,1.0,0.905,0.94375,Auto Process
DOC0001074,C000090,KTP,2026-08-31,0.945,0.877,5,8,2289,NEEDS_REVIEW,0.625,0.878,0.83135,Human Review
DOC0001075,C000068,KTP,2025-05-03,1.0,0.818,8,7,3487,VALID,1.0,0.94,0.9517,Auto Process
DOC0001076,C000431,Rekening Koran,2024-07-30,0.859,0.872,5,9,2356,VALID,0.5555555555555556,0.872,0.7896388888888888,Human Review
DOC0001077,C000101,KTP,2024-12-05,0.834,1.0,0,6,4306,VALID,0.0,1.0,0.7085,Reprocess / Reject
DOC0001078,C000583,Rekening Koran,2025-06-12,0.949,0.956,7,10,258,VALID,0.7,0.9106666666666667,0.8743833333333333,Human Review
DOC0001079,C000508,KTP,2024-12-28,0.841,0.775,8,9,1535,VALID,0.8888888888888888,0.712,0.7979222222222222,Human Review
DOC0001080,C000635,Surat Kerja,2026-08-04,0.858,0.999,10,8,1250,VALID,1.0,0.849,0.9115,Auto Process
DOC0001081,C000278,Slip Gaji,2026-07-27,0.766,0.754,11,6,1832,VALID,1.0,0.817,0.8405499999999999,Human Review
DOC0001082,C000545,NPWP,2025-11-29,0.772,0.867,4,10,1010,VALID,0.4,0.9079999999999999,0.7408499999999999,Reprocess / Reject
DOC0001083,C000577,Rekening Koran,2024-11-10,0.949,0.926,6,6,1470,VALID,1.0,0.926,0.95025,Auto Process
DOC0001084,C000241,Slip Gaji,2024-10-10,0.689,1.0,11,7,760,VALID,1.0,0.737,0.8301999999999999,Human Review
DOC0001085,C000578,Rekening Koran,2024-08-13,0.9,0.964,8,7,4870,NEEDS_REVIEW,1.0,0.8805000000000001,0.9277749999999999,Auto Process
DOC0001086,C000442,Slip Gaji,2024-08-02,0.748,0.895,5,7,1589,VALID,0.7142857142857143,0.895,0.8130714285714286,Human Review
DOC0001087,C000156,NPWP,2024-06-09,0.828,0.963,7,11,4826,VALID,0.6363636363636364,0.963,0.847590909090909,Human Review
DOC0001088,C000164,Rekening Koran,2025-08-15,0.732,0.927,5,9,3760,VALID,0.5555555555555556,0.955,0.7951888888888888,Human Review
DOC0001089,C000378,Slip Gaji,2025-06-18,0.852,0.903,0,8,639,VALID,0.0,0.893,0.6609999999999999,Reprocess / Reject
DOC0001090,C000650,Rekening Koran,2026-09-10,0.691,0.863,10,6,640,NEEDS_REVIEW,1.0,0.863,0.85425,Human Review
DOC0001091,C000590,Rekening Koran,2026-06-22,1.0,1.0,6,6,826,VALID,1.0,0.927,0.97445,Auto Process
DOC0001092,C000686,NPWP,2025-11-02,0.838,0.775,6,11,3216,NEEDS_REVIEW,0.5454545454545454,0.955,0.7963636363636363,Human Review
DOC0001093,C000496,Form Aplikasi,2025-03-04,0.931,1.0,4,6,3665,VALID,0.6666666666666666,0.912,0.8686166666666666,Human Review
DOC0001094,C000596,Rekening Koran,2024-12-04,0.801,0.836,6,6,4610,VALID,1.0,0.8785000000000001,0.8831249999999999,Human Review
DOC0001095,C000289,Surat Kerja,2024-05-17,0.896,0.953,5,7,2744,NEEDS_REVIEW,0.7142857142857143,0.953,0.8790714285714286,Human Review
DOC0001096,C000146,NPWP,2024-11-17,0.893,1.0,8,9,3368,VALID,0.8888888888888888,1.0,0.9454722222222223,Auto Process
DOC0001097,C000623,Form Aplikasi,2024-02-29,0.512,0.832,6,7,2458,VALID,0.8571428571428571,0.9390000000000001,0.7957357142857143,Human Review
DOC0001098,C000109,Slip Gaji,2026-03-15,0.927,0.885,9,9,4180,VALID,1.0,0.885,0.92425,Auto Process
DOC0001099,C000527,Surat Kerja,2024-07-19,0.746,1.0,10,10,2142,VALID,1.0,0.734,0.8434,Human Review
DOC0001100,C000657,Form Aplikasi,2026-03-31,0.936,1.0,6,11,2478,VALID,0.5454545454545454,1.0,0.8703636363636363,Human Review
DOC0001101,C000225,Surat Kerja,2026-09-01,0.853,1.0,10,10,3878,VALID,1.0,0.917,0.9342,Auto Process
DOC0001102,C000648,Rekening Koran,2025-08-02,0.716,0.894,4,9,904,VALID,0.4444444444444444,0.865,0.7269611111111111,Reprocess / Reject
DOC0001103,C000272,Slip Gaji,2026-07-03,1.0,0.965,0,8,3465,VALID,0.0,0.919,0.7163999999999999,Reprocess / Reject
DOC0001104,C000604,Slip Gaji,2025-11-04,0.858,1.0,5,8,4702,VALID,0.625,1.0,0.87075,Human Review
DOC0001105,C000154,Surat Kerja,2025-09-27,0.653,0.967,6,6,4854,NEEDS_REVIEW,1.0,0.967,0.89675,Human Review
DOC0001106,C000210,KTP,2024-11-12,0.76,0.968,6,11,538,VALID,0.5454545454545454,0.797,0.7505136363636363,Human Review
DOC0001107,C000609,Rekening Koran,2026-02-16,0.89,0.984,0,11,2472,VALID,0.0,0.92475,0.6937625,Reprocess / Reject
DOC0001108,C000606,Surat Kerja,2024-10-25,1.0,0.979,5,6,3228,VALID,0.8333333333333334,0.775,0.8764333333333334,Human Review
DOC0001109,C000492,Slip Gaji,2025-08-07,0.938,0.826,4,8,2086,VALID,0.5,1.0,0.8334,Human Review
DOC0001110,C000513,Rekening Koran,2024-07-29,0.917,0.988,8,7,3164,VALID,1.0,1.0,0.97745,Auto Process
DOC0001111,C000132,KTP,2024-01-24,0.907,0.896,9,7,2654,INVALID,1.0,1.0,0.96115,Auto Process
DOC0001112,C000368,NPWP,2025-12-02,0.651,0.913,11,8,2464,VALID,1.0,0.831,0.84055,Human Review
DOC0001113,C000266,Form Aplikasi,2025-07-07,0.989,0.907,6,6,1715,VALID,1.0,0.784,0.9077,Auto Process
DOC0001114,C000295,Slip Gaji,2024-08-09,0.821,0.902,9,7,4195,VALID,1.0,0.902,0.90625,Auto Process
DOC0001115,C000272,Rekening Koran,2025-02-26,0.888,0.781,8,7,1749,NEEDS_REVIEW,1.0,0.9378,0.91738,Auto Process
DOC0001116,C000270,NPWP,2024-04-24,0.732,0.963,7,8,2282,VALID,0.875,0.963,0.8832499999999999,Human Review
DOC0001117,C000293,Rekening Koran,2024-03-01,0.784,0.923,11,10,2200,VALID,1.0,0.923,0.9075,Auto Process
DOC0001118,C000353,NPWP,2024-10-24,0.92,0.844,5,7,3585,NEEDS_REVIEW,0.7142857142857143,0.779,0.8078214285714287,Human Review
DOC0001119,C000479,Surat Kerja,2025-11-12,0.86,0.898,6,6,1522,NEEDS_REVIEW,1.0,0.898,0.9139999999999999,Auto Process
DOC0001120,C000579,Form Aplikasi,2024-01-16,0.728,0.977,10,9,3306,NEEDS_REVIEW,1.0,0.812,0.8627499999999999,Human Review
DOC0001121,C000103,Rekening Koran,2024-12-08,0.809,0.956,8,9,945,VALID,0.8888888888888888,0.9319999999999999,0.8940722222222222,Human Review
DOC0001122,C000006,Form Aplikasi,2024-10-07,0.89,0.916,7,8,4009,NEEDS_REVIEW,0.875,0.795,0.8569,Human Review
DOC0001123,C000131,Surat Kerja,2024-06-21,0.719,0.83,11,11,3893,VALID,1.0,0.9550000000000001,0.8885,Human Review
DOC0001124,C000016,Surat Kerja,2024-09-25,0.724,1.0,11,9,1053,VALID,1.0,0.8665,0.884275,Human Review
DOC0001125,C000221,Form Aplikasi,2026-08-10,0.879,0.956,7,9,2805,INVALID,0.7777777777777778,0.8736666666666667,0.8633777777777778,Human Review
DOC0001126,C000461,NPWP,2025-11-18,0.855,0.92,8,10,1855,VALID,0.8,0.92,0.8737499999999999,Human Review
DOC0001127,C000161,Rekening Koran,2026-03-12,0.918,0.947,8,10,2324,VALID,0.8,0.7210000000000001,0.8239000000000001,Human Review
DOC0001128,C000315,Surat Kerja,2026-02-26,0.822,0.967,8,8,3886,INVALID,1.0,0.967,0.939,Auto Process
DOC0001129,C000360,KTP,2026-07-30,0.961,0.83,8,11,4496,NEEDS_REVIEW,0.7272727272727273,0.882,0.8552681818181816,Human Review
DOC0001130,C000283,NPWP,2024-02-19,0.81,0.924,8,8,109,VALID,1.0,0.924,0.9145000000000001,Auto Process
DOC0001131,C000599,KTP,2026-02-16,0.993,0.862,6,9,3037,NEEDS_REVIEW,0.6666666666666666,0.862,0.8459166666666665,Human Review
DOC0001132,C000168,Form Aplikasi,2024-10-21,0.935,0.869,11,9,2018,VALID,1.0,0.869,0.91825,Auto Process
DOC0001133,C000435,KTP,2026-07-17,0.915,0.948,5,8,3702,VALID,0.625,0.962,0.8639,Human Review
DOC0001134,C000677,KTP,2026-08-09,0.637,0.964,9,10,1382,VALID,0.9,0.964,0.86625,Human Review
DOC0001135,C000298,KTP,2024-02-08,0.964,0.815,10,6,1303,VALID,1.0,0.911,0.9320999999999999,Auto Process
DOC0001136,C000664,Slip Gaji,2026-08-28,1.0,0.902,11,11,1762,VALID,1.0,0.902,0.951,Auto Process
DOC0001137,C000602,Rekening Koran,2026-01-15,0.641,0.986,6,9,1333,VALID,0.6666666666666666,0.986,0.8199166666666666,Human Review
DOC0001138,C000559,Surat Kerja,2025-04-16,0.82,0.977,6,11,4382,VALID,0.5454545454545454,0.722,0.7406136363636363,Reprocess / Reject
DOC0001139,C000306,Form Aplikasi,2024-08-31,1.0,0.917,9,11,4592,VALID,0.8181818181818182,0.9,0.9070954545454546,Auto Process
DOC0001140,C000319,Surat Kerja,2025-05-20,0.858,0.864,7,8,4757,VALID,0.875,0.954,0.8967499999999999,Human Review
DOC0001141,C000476,Slip Gaji,2024-01-23,1.0,0.897,4,8,1593,VALID,0.5,0.893,0.8221,Human Review
DOC0001142,C000374,Surat Kerja,2025-08-15,0.625,0.902,7,11,3216,VALID,0.6363636363636364,0.874,0.7565409090909091,Human Review
DOC0001143,C000408,Form Aplikasi,2024-02-13,0.914,1.0,11,9,4167,VALID,1.0,0.976,0.9701,Auto Process
DOC0001144,C000454,Rekening Koran,2024-12-25,0.814,0.856,11,8,3337,VALID,1.0,0.856,0.8815,Human Review
DOC0001145,C000676,Surat Kerja,2024-08-10,0.878,0.961,5,10,3541,VALID,0.5,0.892,0.80085,Human Review
DOC0001146,C000450,KTP,2026-04-15,0.849,0.973,5,11,3654,NEEDS_REVIEW,0.45454545454545453,0.973,0.8123863636363636,Human Review
DOC0001147,C000126,KTP,2025-08-24,0.839,0.992,0,11,1567,NEEDS_REVIEW,0.0,1.0,0.70855,Reprocess / Reject
DOC0001148,C000179,Form Aplikasi,2025-02-15,0.853,0.952,0,11,3214,VALID,0.0,0.862,0.6577500000000001,Reprocess / Reject
DOC0001149,C000050,Slip Gaji,2025-04-23,0.886,0.854,0,6,1480,NEEDS_REVIEW,0.0,0.854,0.6485,Reprocess / Reject
DOC0001150,C000153,Slip Gaji,2024-02-27,0.977,0.903,5,7,2125,VALID,0.7142857142857143,0.879,0.8659214285714285,Human Review
DOC0001151,C000322,Slip Gaji,2024-08-03,0.952,1.0,6,7,1103,VALID,0.8571428571428571,1.0,0.9522857142857143,Auto Process
DOC0001152,C000461,Rekening Koran,2025-05-05,0.921,0.888,11,11,1768,VALID,1.0,0.888,0.92425,Auto Process
DOC0001153,C000646,NPWP,2024-08-31,0.796,0.922,11,6,409,VALID,1.0,0.922,0.91,Auto Process
DOC0001154,C000424,KTP,2026-09-12,0.862,0.955,5,10,4092,VALID,0.5,0.759,0.7494,Reprocess / Reject
DOC0001155,C000543,KTP,2025-03-25,0.664,0.926,5,10,706,INVALID,0.5,0.926,0.754,Human Review
DOC0001156,C000540,KTP,2024-09-13,0.997,0.917,5,6,3385,INVALID,0.8333333333333334,0.917,0.9160833333333334,Auto Process
DOC0001157,C000025,Rekening Koran,2024-08-19,0.893,1.0,4,8,1439,VALID,0.5,1.0,0.8482500000000001,Human Review
DOC0001158,C000348,Slip Gaji,2024-07-29,1.0,0.974,8,6,3049,VALID,1.0,1.0,0.9961,Auto Process
DOC0001159,C000025,Surat Kerja,2025-01-20,0.866,0.887,4,10,211,VALID,0.4,0.933,0.7761,Human Review
DOC0001160,C000409,Rekening Koran,2024-02-26,0.786,0.984,10,10,1522,VALID,1.0,0.905,0.9108499999999999,Auto Process
DOC0001161,C000525,Form Aplikasi,2026-08-09,0.795,0.837,6,6,1178,VALID,1.0,0.944,0.9047000000000001,Auto Process
DOC0001162,C000414,Rekening Koran,2025-01-13,0.837,0.954,10,8,267,VALID,1.0,0.863,0.9044,Auto Process
DOC0001163,C000549,KTP,2026-05-07,0.791,0.936,8,10,2055,VALID,0.8,0.936,0.8657499999999999,Human Review
DOC0001164,C000545,Surat Kerja,2026-05-06,0.974,1.0,10,10,1098,VALID,1.0,1.0,0.9934999999999999,Auto Process
DOC0001165,C000580,Slip Gaji,2024-08-05,0.885,0.93,5,11,3010,VALID,0.45454545454545453,0.907,0.7918363636363637,Human Review
DOC0001166,C000569,NPWP,2024-09-26,0.844,0.871,11,11,572,VALID,1.0,0.871,0.8964999999999999,Human Review
DOC0001167,C000395,KTP,2024-03-22,0.753,0.92,9,6,963,VALID,1.0,0.92,0.89825,Human Review
DOC0001168,C000107,Form Aplikasi,2026-03-09,0.739,0.761,8,11,737,VALID,0.7272727272727273,0.907,0.7981681818181818,Human Review
DOC0001169,C000177,Slip Gaji,2026-05-12,0.643,0.934,10,10,4436,INVALID,1.0,0.861,0.8522,Human Review
DOC0001170,C000124,Surat Kerja,2024-11-26,0.945,0.731,8,9,1703,VALID,0.8888888888888888,0.828,0.8579222222222221,Human Review
DOC0001171,C000095,KTP,2025-01-28,0.839,0.912,10,7,2785,VALID,1.0,0.912,0.9157500000000001,Auto Process
DOC0001172,C000018,Form Aplikasi,2026-02-27,0.853,1.0,6,9,108,NEEDS_REVIEW,0.6666666666666666,0.931,0.8557666666666666,Human Review
DOC0001173,C000673,Slip Gaji,2026-01-02,1.0,0.87,11,6,1970,VALID,1.0,0.921,0.95285,Auto Process
DOC0001174,C000531,Surat Kerja,2025-10-02,0.867,0.911,8,11,2558,NEEDS_REVIEW,0.7272727272727273,0.911,0.8540681818181817,Human Review
DOC0001175,C000125,KTP,2026-04-29,0.952,0.864,7,8,481,VALID,0.875,0.999,0.9359999999999999,Auto Process
DOC0001176,C000197,KTP,2026-01-01,0.986,0.858,6,6,4491,VALID,1.0,0.858,0.9255,Auto Process
DOC0001177,C000419,NPWP,2024-06-24,0.966,1.0,11,7,2003,VALID,1.0,1.0,0.9914999999999999,Auto Process
DOC0001178,C000179,NPWP,2024-05-15,0.805,0.888,4,11,4824,VALID,0.36363636363636365,0.888,0.7361590909090909,Reprocess / Reject
DOC0001179,C000177,Slip Gaji,2024-01-25,0.877,0.82,4,9,2407,VALID,0.4444444444444444,0.82,0.740361111111111,Reprocess / Reject
DOC0001180,C000588,Rekening Koran,2025-02-10,0.932,0.958,6,6,272,VALID,1.0,0.887,0.9371499999999999,Auto Process
DOC0001181,C000542,Slip Gaji,2024-12-09,0.864,0.97,7,6,3631,NEEDS_REVIEW,1.0,0.97,0.951,Auto Process
DOC0001182,C000561,KTP,2025-09-26,0.518,0.884,10,10,2700,INVALID,1.0,0.9245,0.835675,Human Review
DOC0001183,C000026,Surat Kerja,2025-06-07,0.857,1.0,4,9,1255,VALID,0.4444444444444444,0.8975,0.7894861111111112,Human Review
DOC0001184,C000668,KTP,2024-11-15,0.824,0.897,9,8,1735,VALID,1.0,0.773,0.8611,Human Review
DOC0001185,C000663,Rekening Koran,2026-04-30,1.0,0.801,6,7,2543,VALID,0.8571428571428571,1.0,0.9344357142857143,Auto Process
DOC0001186,C000523,Rekening Koran,2025-02-09,0.834,0.956,5,11,4513,VALID,0.45454545454545453,0.907,0.7829863636363636,Human Review
DOC0001187,C000523,Surat Kerja,2025-09-10,0.871,0.851,7,7,3763,NEEDS_REVIEW,1.0,0.851,0.8932499999999999,Human Review
DOC0001188,C000578,Slip Gaji,2025-01-14,1.0,0.941,8,11,3165,NEEDS_REVIEW,0.7272727272727273,0.9315,0.8989931818181819,Human Review
DOC0001189,C000566,Slip Gaji,2025-10-24,0.898,0.815,5,6,656,VALID,0.8333333333333334,0.857,0.8550333333333333,Human Review
DOC0001190,C000185,Surat Kerja,2026-02-04,0.756,0.973,7,8,2237,VALID,0.875,0.973,0.89425,Human Review
DOC0001191,C000111,Rekening Koran,2025-12-23,0.677,0.806,6,7,3391,VALID,0.8571428571428571,0.9039999999999999,0.8208357142857142,Human Review
DOC0001192,C000396,NPWP,2024-01-03,0.641,0.91,7,9,3269,VALID,0.7777777777777778,0.91,0.8096944444444445,Human Review
DOC0001193,C000258,Rekening Koran,2025-04-20,1.0,0.882,10,11,1999,INVALID,0.9090909090909091,0.923,0.9326227272727273,Auto Process
DOC0001194,C000592,Slip Gaji,2024-02-26,0.893,0.945,9,10,1519,VALID,0.9,0.88,0.8979999999999999,Human Review
DOC0001195,C000437,Rekening Koran,2026-09-02,0.836,0.79,9,9,1462,NEEDS_REVIEW,1.0,0.8400000000000001,0.8714999999999999,Human Review
DOC0001196,C000050,Slip Gaji,2024-02-01,0.852,0.945,10,8,278,NEEDS_REVIEW,1.0,0.945,0.9355,Auto Process
DOC0001197,C000300,Surat Kerja,2025-12-28,1.0,0.801,10,6,1290,VALID,1.0,0.9359999999999999,0.9477499999999999,Auto Process
DOC0001198,C000346,KTP,2024-01-30,1.0,1.0,10,10,3309,VALID,1.0,1.0,1.0,Auto Process
DOC0001199,C000023,Surat Kerja,2024-06-02,0.837,0.882,10,7,3281,VALID,1.0,0.9535,0.925275,Auto Process
DOC0001200,C000436,Surat Kerja,2025-12-12,0.797,1.0,7,8,4142,VALID,0.875,0.904,0.8844000000000001,Human Review
