Loan_ID,Customer_Segment,Loan_Type,Loan_Amount,Interest_Rate,Tenor_Months,PD_Base,LGD_Base,Annual_Operating_Cost,EAD,Expected_Loss_Base,Expected_Interest_Income,Expected_Profit_Base,Maturity_Years
L00801,Affluent,Consumer,198489601.69902703,0.08483142302978916,60,0.18969663224412311,0.42925725866710407,3437261.692293198,198489601.69902703,16162741.562919173,16838155.36874452,-2761847.8864678526,5.0
L00802,Mass,Mortgage,265122127.6072442,0.11591986412326716,36,0.13414349406379936,0.2076556255204197,2099056.209992818,265122127.6072442,7385149.503893472,30732921.008303244,21248715.294416953,3.0
L00803,Affluent,Auto,69851705.87279393,0.1019759204751193,12,0.06551729433954792,0.15,5016859.918579282,69851705.87279393,686474.2160681052,7123192.003135458,1419857.8684880706,1.0
L00804,Mass,Mortgage,90681084.13695154,0.11967385302577657,36,0.16526299080391627,0.2950893659840565,1797530.7069363229,90681084.13695154,4422276.275213865,10852154.735223617,4632347.75307343,3.0
L00805,Mass,Mortgage,133448191.40316468,0.09701706566208715,60,0.01799751218800689,0.4867973824409027,3805859.415206773,133448191.40316468,1169158.5309820403,12946751.947847601,7971734.001658788,5.0
L00806,Mass,Auto,39503055.26463652,0.09769765088609365,24,0.049570566223089876,0.27742093068031004,2206613.4663969623,39503055.26463652,543242.5640627017,3859355.7021785225,1109499.6717188586,2.0
L00807,Affluent,Auto,85299136.71619847,0.13872088753464218,48,0.03156331538149181,0.5673707947863126,1360657.3973629063,85299136.71619847,1527545.7546221868,11832771.951209836,8944568.799224742,4.0
L00808,Mass,Auto,312491032.7272241,0.07578491150975389,12,0.04080174224190401,0.15,6943027.041826764,312491032.7272241,1912526.7855363884,23682105.262824286,14826551.435461132,1.0
L00809,Mass,Consumer,177590946.24889892,0.1281206623815546,60,0.1260064539360525,0.17175923955420974,1754270.0830300085,177590946.24889892,3843560.4844822334,22753069.666375987,17155239.098863747,5.0
L00810,Priority,Auto,106690089.8827612,0.13478143267762488,36,0.07788323955223159,0.38452966259180243,2017080.5116816217,106690089.8827612,3195199.1763837156,14379843.166903125,9167563.478837788,3.0
L00811,Mass,Mortgage,130620479.33512048,0.11878471493270698,36,0.08546248157411675,0.24609560412229103,3754608.0951966005,130620479.33512048,2747202.2190487236,15515716.40219583,9013906.087950505,3.0
L00812,Mass,Consumer,185521497.8912058,0.09905153155132156,36,0.07016915186690632,0.2962762016027353,4648030.202983947,185521497.8912058,3856889.864412419,18376188.501819205,9871268.43442284,3.0
L00813,Priority,Auto,214176267.03403166,0.13068423729131534,36,0.02764895576338629,0.3087199489556531,1292941.0734912788,214176267.03403166,1828162.398723416,27989462.10324351,24868358.631028816,3.0
L00814,Mass,Auto,79057950.34698728,0.09920829552198002,48,0.13900813688619823,0.18541031337851516,5138260.74499079,79057950.34698728,2037603.4212713197,7843204.5013859365,667340.3351238267,4.0
L00815,Mass,Mortgage,379377765.05746216,0.09229585945720702,12,0.0627798556297422,0.5654491183346535,2492143.374655507,379377765.05746216,13467460.723206738,35014996.88493283,19055392.787070587,1.0
L00816,Affluent,Auto,322064840.6289956,0.09801116980455005,24,0.19696049452477776,0.15,2392510.4260888966,322064840.6289956,9515107.541899607,31565951.782963835,19658333.814975332,2.0
L00817,Affluent,Consumer,199424349.82565558,0.09473651269586632,24,0.11543455163415084,0.36043496911793554,2299228.7975169076,199424349.82565558,8297378.935898104,18892767.449123107,8296159.7157080965,2.0
L00818,Mass,Consumer,63769297.45427238,0.08796078375144753,48,0.06892930242022274,0.22456494024999415,2479186.54593541,63769297.45427238,987091.630631012,5609197.383356987,2142919.2067905646,4.0
L00819,Mass,Consumer,55830695.276636936,0.12498014101396136,60,0.06827463238266172,0.6120965975682456,1146401.1241747544,55830695.276636936,2333202.172318139,6977728.168581591,3498124.8720886977,5.0
L00820,Mass,Consumer,93928973.47546495,0.09107792965280789,12,0.19898750448777958,0.19120905625310453,3063553.0821352084,93928973.47546495,3573829.5839614156,8554856.438558856,1917473.7724622316,1.0
L00821,Mass,Auto,125595392.069374,0.10446635419941529,60,0.1822509333733489,0.20207817835645603,2768757.101186637,125595392.069374,4625544.73426821,13120492.713733658,5726190.8782788105,5.0
L00822,Mass,Auto,31852722.06810196,0.07901210599082152,60,0.12007184851995821,0.15,2080552.9321546415,31852722.06810196,573692.2828664202,2516750.652141052,-137494.56288000988,5.0
L00823,Mass,Auto,173905420.82237947,0.10555459227148545,12,0.04204772674024381,0.2396719437915492,2770783.7046249392,173905420.82237947,1752559.7727409669,18356515.78870736,13833172.311341453,1.0
L00824,Mass,Consumer,315162519.4907945,0.0841933312039907,24,0.21138312808656853,0.2713319335101443,2256314.102037163,315162519.4907945,18076144.053605944,26534582.386572633,6202124.230929526,2.0
L00825,Affluent,Consumer,184905955.5884788,0.0837512551873458,36,0.010362959862009292,0.3719582938212183,2409119.3091166243,184905955.5884788,712736.4382621266,15486105.872150717,12364250.124771966,3.0
L00826,Mass,Consumer,72273110.23412466,0.1030328176182705,12,0.06298240470509424,0.3953981624937644,3080541.858022358,72273110.23412466,1799826.449337908,7446502.185457725,2566133.878097459,1.0
L00827,Mass,Auto,66134410.55814793,0.12402550077325683,48,0.05584124618300216,0.2621215582112846,2232963.6354518877,66134410.55814793,968022.2279659495,8202353.38781846,5001367.5244006235,4.0
L00828,Mass,Consumer,150262084.71743268,0.11292744637931633,36,0.03578007768641267,0.36065679917183135,1694916.7491131234,150262084.71743268,1939031.2711093572,16968713.514772166,13334765.494549684,3.0
L00829,Affluent,Mortgage,106966313.33824179,0.11416416695038967,36,0.11299091453769589,0.39966223990344646,3653603.6371552115,106966313.33824179,4830406.384161421,12211720.054014727,3727710.032698095,3.0
L00830,Mass,Auto,167297325.81137744,0.10266149076037787,48,0.06330877454871527,0.3003606704882106,1460474.2476126663,167297325.81137744,3181236.606045545,17174992.86802065,12533282.01436244,4.0
L00831,Mass,Auto,188440587.6330469,0.09895847522729068,24,0.1164171857708217,0.15,4229319.610450281,188440587.6330469,3290658.4345858837,18647793.223100968,11127815.178064803,2.0
L00832,Mass,Consumer,272165310.11262393,0.11924053149289623,60,0.07229740793685885,0.3607682692352543,2105258.464188783,272165310.11262393,7098781.838306154,32453136.231758203,23249095.929263264,5.0
L00833,Mass,Consumer,51336354.765670866,0.09486281107822556,48,0.07277623836673096,0.23870948999322789,3873535.6939949924,51336354.765670866,891834.5983331779,4869910.9235806,104540.63125242945,4.0
L00834,Mass,Mortgage,141699122.4507056,0.12001981478005852,36,0.09543755517828144,0.21102434671281572,5130543.6546453005,141699122.4507056,2853770.410284183,17006702.431030516,9022388.36610103,3.0
L00835,Affluent,Mortgage,91367102.95911263,0.12724704490081307,36,0.13025152300783666,0.29569248927051334,2426925.457633034,91367102.95911263,3518948.88245375,11626193.852695415,5680319.512608631,3.0
L00836,Mass,Consumer,111443246.33448729,0.08985503790643601,24,0.16393647023311012,0.3002851576332006,3866458.6816847655,111443246.33448729,5486093.450060019,10013737.123801641,661184.9920568564,2.0
L00837,Affluent,Working Capital,229475984.72028735,0.09249998107860226,60,0.021239452969919127,0.18998144061642505,3426222.8662376786,229475984.72028735,925958.9757831927,21226524.2446202,16874342.40259933,5.0
L00838,Priority,Mortgage,248970931.22224373,0.09517748088453712,36,0.01,0.19274272705305287,2739271.5261505656,248970931.22224373,479873.3624071333,23696426.047210507,20477281.15865281,3.0
L00839,Mass,Mortgage,342518092.3099603,0.07859467273643855,60,0.04841666072739349,0.39663898787005303,3379225.810383121,342518092.3099603,6577695.2861842085,26920097.371410582,16963176.27484325,5.0
L00840,Mass,Consumer,165121972.90931112,0.09655075083059056,60,0.04443206971116855,0.39020285245018477,2173535.288214837,165121972.90931112,2862805.5641542664,15942650.463022422,10906309.610653318,5.0
L00841,Mass,Consumer,110495981.05077936,0.12842609526995108,36,0.04799620374315874,0.36643170901572764,5681625.053034965,110495981.05077936,1943329.3889178652,14190567.3893741,6565612.9474212695,3.0
L00842,Affluent,Consumer,99268955.69428794,0.08617964023796373,48,0.07898288442931184,0.37889856918581843,2607600.049424606,99268955.69428794,2970772.5912393173,8554962.888532097,2976590.2478681733,4.0
L00843,Mass,Consumer,32668963.246188592,0.12885352995577107,36,0.19395115402792887,0.5137594018358007,1735190.544000441,32668963.246188592,3255273.6509347525,4209511.234266746,-780952.9606684477,3.0
L00844,Mass,Mortgage,327763734.2622014,0.09719799975684461,12,0.01,0.1864885405643298,2012328.2465286986,327763734.2622014,611241.8045247276,31857979.363119934,29234409.312066507,1.0
L00845,Mass,Mortgage,94261037.89759783,0.14305264146784955,60,0.03256544360199667,0.3521236405387387,3896365.003770608,94261037.89759783,1080897.2182495145,13484290.458752442,8507028.236732319,5.0
L00846,Affluent,Working Capital,175372895.40066904,0.0927273648243223,36,0.07432249755852297,0.4230530864565894,1577894.838010469,175372895.40066904,5514138.059597195,16261866.452115552,9169833.554507887,3.0
L00847,Mass,Working Capital,199684603.0580054,0.10240832490320112,60,0.012397720520053066,0.32474302866756904,6438453.058527657,199684603.0580054,803944.8508409195,20449365.708130963,13206967.798762389,5.0
L00848,Affluent,Consumer,47158068.14550889,0.0886167048265368,48,0.24605623454016384,0.28078298798364304,4802305.592708469,47158068.14550889,3258075.699085388,4178992.6050402694,-3881388.686753588,4.0
L00849,Mass,Consumer,60038255.36333854,0.09262138607545513,12,0.35,0.26977879562127055,1350813.4232027798,60038255.36333854,5668966.878093315,5560826.429304543,-1458953.8719915522,1.0
L00850,Priority,Auto,382893419.7632128,0.12908722500345104,36,0.028965441748670346,0.15,3680157.706704769,382893419.7632128,1663601.5569150785,49426649.02931468,44082889.765694834,3.0
L00851,Mass,Working Capital,149204579.28310925,0.11354166033250163,24,0.0392664412120911,0.15,1540958.2952655063,149204579.28310925,878809.9261492492,16940935.6610166,14521167.439601842,2.0
L00852,Mass,Working Capital,77637650.35857518,0.12351872002519408,24,0.08544673848436175,0.15,1647927.7702370426,77637650.35857518,995082.6010094231,9589703.198054757,6946692.8268082915,2.0
L00853,Affluent,Consumer,109150917.0210754,0.0813193925821794,48,0.14724404860974508,0.3541149798861573,1977474.5991381542,109150917.0210754,5691273.254174937,8876086.271941718,1207338.418628627,4.0
L00854,Affluent,Consumer,271013713.08975166,0.11678691215684246,12,0.09154779276749125,0.15,1724815.693502597,271013713.08975166,3721606.0864633373,31650854.703912534,26204432.9239466,1.0
L00855,Mass,Consumer,241828211.09800607,0.08751402029903152,60,0.18553344612088146,0.2626419076528235,3593090.801644242,241828211.09800607,11784012.612817463,21163358.974909384,5786255.56044768,5.0
L00856,Mass,Auto,39962056.6871111,0.08092826676540865,36,0.2640073426654462,0.15,2837977.364442341,39962056.6871111,1582541.4590115189,3234059.98406891,-1186458.8393849498,3.0
L00857,Affluent,Mortgage,408791246.3147991,0.109297790499364,36,0.09193848751501763,0.5161706619321038,3088286.127334616,408791246.3147991,19399576.92824584,44679979.997688815,22192116.94210836,3.0
L00858,Affluent,Mortgage,247671374.850146,0.10911369000140544,24,0.10049620289039023,0.19081449814262444,2503764.943241697,247671374.850146,4749379.105479826,27024337.617620714,19771193.568899192,2.0
L00859,Mass,Mortgage,107032797.45607546,0.1059602241533847,12,0.02832344039056884,0.3474672309489873,1920056.0730115925,107032797.45607546,1053359.7872650665,11341219.21020958,8367803.349932922,1.0
L00860,Mass,Consumer,49092187.616813295,0.11791605142729797,36,0.029387613429397268,0.22731244056284547,1927010.8983433137,49092187.616813295,327944.1653810135,5788756.919702717,3533801.85597839,3.0
L00861,Affluent,Mortgage,264541522.22834042,0.12072419371740618,36,0.06377702108120573,0.31124341196218763,4345366.425701096,264541522.22834042,5251196.2110019615,31936561.97579168,22339999.339088622,3.0
L00862,Affluent,Consumer,171539295.39073053,0.1314551281054866,48,0.06526671054207575,0.4218088887430684,2099872.328730787,171539295.39073053,4722490.292929367,22549720.050713386,15727357.429053232,4.0
L00863,Affluent,Mortgage,40211095.267544165,0.08357382603049496,36,0.12952160839469748,0.3091832143367909,5023493.103860783,40211095.267544165,1610289.7898781933,3360595.0803853953,-3273187.8133535814,3.0
L00864,Mass,Auto,100829723.30855559,0.13203629241810405,24,0.057313134309886535,0.39110929126784905,1819494.5524608004,100829723.30855559,2260168.7622480798,13313182.831204968,9233519.516496086,2.0
L00865,Mass,Auto,1251529209.1050887,0.13888160681452036,36,0.02764576899105482,0.2859011391133274,2558147.0871046577,1251529209.1050887,9892032.860533541,173814387.53582057,161364207.5881824,3.0
L00866,Affluent,Consumer,121494386.59424044,0.09840785970386337,24,0.053071785125620774,0.37483269676998743,2918253.1734922244,121494386.59424044,2416892.733728374,11956002.550772952,6620856.643552354,2.0
L00867,Affluent,Auto,68786932.82494175,0.07496714970468282,24,0.09265296322559187,0.32283778081202247,4514346.662091917,68786932.82494175,2057546.2761649545,5156760.29081337,-1415132.6474435022,2.0
L00868,Affluent,Auto,56323917.86541792,0.08009701956475587,48,0.2238162434725657,0.1889839747186347,4059145.3781994255,56323917.86541792,2382371.2399762166,4511377.951230082,-1930138.6669455604,4.0
L00869,Mass,Consumer,453305359.1289108,0.09668667514319318,12,0.14835161189840063,0.4193624151876607,2915343.5556562888,453305359.1289108,28201527.224050656,43828587.99876551,12711717.21905857,1.0
L00870,Mass,Consumer,226628329.34746864,0.1412545486255336,24,0.19937594701841865,0.38900270256870983,2595111.149106988,226628329.34746864,17576790.61181528,32012282.367735453,11840380.606813183,2.0
L00871,Affluent,Mortgage,344836736.7525323,0.10530744000365722,36,0.06510034437097686,0.15,1587142.377394384,344836736.7525323,3367348.5471530617,36313873.96662423,31359383.04207678,3.0
L00872,Mass,Consumer,144550757.06653482,0.09389068589846736,36,0.057391177452466316,0.1933818087713179,2270659.4115477246,144550757.06653482,1604283.5248427766,13571969.72811968,9697026.79172918,3.0
L00873,Priority,Consumer,307355841.5276717,0.09266275934956865,60,0.03244861818108164,0.6075899707538468,7749678.410840339,307355841.5276717,6059660.253911217,28480440.3781628,14671101.713411245,5.0
L00874,Mass,Consumer,63513434.5108263,0.08119099814989575,60,0.1297739809717325,0.33627209224400273,1548126.9543499514,63513434.5108263,2771686.147925761,5156719.143862023,836906.0415863106,5.0
L00875,Affluent,Consumer,135562796.86610153,0.12074236853424702,48,0.02985295972385564,0.16484745775992896,1887057.3131495197,135562796.86610153,667129.5370304896,16368173.1787401,13813986.32856009,4.0
L00876,Affluent,Mortgage,148826601.36146936,0.10334276259505648,36,0.10149328516466556,0.5109241560868308,1252606.6398717666,148826601.36146936,7717458.6388700325,15380152.132327437,6410086.853585638,3.0
L00877,Mass,Mortgage,338433271.07832223,0.14279693117572378,36,0.03429695979149679,0.15,1720568.683568211,338433271.07832223,1741084.8435416925,48327232.51774625,44865578.99063635,3.0
L00878,Mass,Consumer,152417584.87079805,0.1163077691356761,12,0.11590084803978067,0.2845068389000622,1383643.4485755633,152417584.87079805,5025906.440406622,17727349.2733701,11317799.384387912,1.0
L00879,Mass,Auto,75065265.10119432,0.11993885368903086,60,0.19874928728242283,0.35773401199428095,1354423.5955672031,75065265.10119432,5337093.802266246,9003241.84810046,2311724.4502670104,5.0
L00880,Mass,Consumer,125907451.09856205,0.10064211304663179,36,0.0504202258367046,0.28867704814591577,2937938.9599821777,125907451.09856205,1832603.3428854023,12671591.926874746,7901049.624007165,3.0
L00881,Mass,Consumer,34130173.3132029,0.08536145391287721,36,0.016810786607777715,0.534277781166525,3602082.2751006708,34130173.3132029,306544.5806328152,2913401.2163134813,-995225.6394200046,3.0
L00882,Mass,Consumer,21047150.71120968,0.08927554235407476,36,0.19662860432285573,0.18472111740432703,2982094.973444101,21047150.71120968,764463.1480467877,1878995.7947511945,-1867562.326739694,3.0
