Customer_ID,Age,Monthly_Income,Tenure_Months,Product_Count,Digital_Engagement,Balance,Prior_Monthly_Transactions,Segment,Treatment,Campaign_Name,Conversion,Propensity_True
C01526,23,8742878.0,100,5,61,24825940.0,28,Affluent,1,Personal Loan Offer,0,0.47251452220974804
C01527,35,13484882.0,180,4,13,25027882.0,18,Priority,1,Personal Loan Offer,1,0.268092630399897
C01528,27,14803097.0,143,5,25,7156078.0,26,Mass,0,Personal Loan Offer,0,0.2845820937481551
C01529,21,11652847.0,93,2,28,22293295.0,19,Mass,1,Personal Loan Offer,0,0.295404769951001
C01530,62,21810378.0,59,2,44,57861319.0,26,Affluent,0,Personal Loan Offer,1,0.29832204069446794
C01531,25,8546894.0,152,4,50,87219093.0,32,Priority,1,Personal Loan Offer,0,0.7076456633963104
C01532,21,20641474.0,155,1,48,6346588.0,31,Priority,0,Personal Loan Offer,1,0.3998619155279228
C01533,62,16136446.0,68,2,89,4380361.0,27,Priority,1,Personal Loan Offer,0,0.6652381011662539
C01534,29,11920865.0,22,4,95,21282111.0,19,Mass,1,Personal Loan Offer,0,0.4919018255966418
C01535,57,10091480.0,106,2,71,60637884.0,23,Priority,1,Personal Loan Offer,0,0.615782158237718
C01536,22,45584781.0,115,2,67,28655022.0,17,Mass,1,Personal Loan Offer,0,0.5858291967175717
C01537,27,7656477.0,169,6,88,39489245.0,39,Mass,1,Personal Loan Offer,0,0.45524841454602
C01538,25,14136638.0,161,2,34,5131937.0,27,Affluent,0,Personal Loan Offer,0,0.2901669725639943
C01539,52,7942961.0,43,6,60,11288052.0,25,Mass,1,Personal Loan Offer,1,0.5067905924863874
C01540,48,32040415.0,47,6,68,2224695.0,25,Affluent,1,Personal Loan Offer,0,0.6198474156869133
C01541,42,19543859.0,180,5,35,17343958.0,21,Affluent,1,Personal Loan Offer,0,0.592407323620272
C01542,31,8263219.0,61,1,96,2296791.0,27,Affluent,1,Personal Loan Offer,1,0.4634724571320318
C01543,24,15908187.0,84,2,31,75822416.0,24,Mass,0,Personal Loan Offer,0,0.39497768946628964
C01544,46,13827223.0,57,6,15,94684825.0,24,Mass,0,Personal Loan Offer,0,0.4527600112604488
C01545,31,9031902.0,73,1,39,23020285.0,22,Affluent,0,Personal Loan Offer,0,0.3167233980314965
C01546,47,18208654.0,103,4,84,4406846.0,34,Mass,1,Personal Loan Offer,0,0.6753853997672642
C01547,51,14865225.0,55,4,44,29120574.0,20,Mass,0,Personal Loan Offer,1,0.24151842686654995
C01548,59,13511497.0,76,6,29,128363339.0,16,Mass,0,Personal Loan Offer,0,0.42795952553600786
C01549,43,11726495.0,65,6,89,32183947.0,22,Affluent,0,Personal Loan Offer,1,0.6079173482195758
C01550,21,15210510.0,22,2,23,65412689.0,24,Priority,0,Personal Loan Offer,1,0.3728380570611077
C01551,33,13613608.0,143,4,24,12311908.0,23,Affluent,1,Personal Loan Offer,0,0.338214979994771
C01552,59,12396423.0,161,4,91,8368898.0,25,Affluent,1,Personal Loan Offer,0,0.6448050550690778
C01553,44,8434647.0,90,6,39,18631809.0,18,Affluent,0,Personal Loan Offer,1,0.49918189864012935
C01554,48,30461941.0,39,4,10,2912544.0,28,Mass,0,Personal Loan Offer,0,0.35698868171540155
C01555,41,6734043.0,117,1,49,192447008.0,27,Mass,0,Personal Loan Offer,0,0.3645204612135843
C01556,28,15181940.0,98,6,77,22997427.0,25,Mass,1,Personal Loan Offer,1,0.6779924756674163
C01557,61,10062083.0,101,4,78,47584412.0,27,Priority,1,Personal Loan Offer,0,0.4938016920878056
C01558,55,31584221.0,108,2,17,12606641.0,30,Mass,1,Personal Loan Offer,1,0.36355654725766834
C01559,65,7300853.0,130,2,35,4274409.0,23,Priority,0,Personal Loan Offer,0,0.23132227186096446
C01560,59,8008567.0,10,2,66,83224943.0,28,Affluent,0,Personal Loan Offer,1,0.18737216452827363
C01561,34,7039286.0,20,5,70,6498894.0,19,Mass,1,Personal Loan Offer,0,0.7366350596378661
C01562,32,14336553.0,20,6,66,28348413.0,22,Mass,1,Personal Loan Offer,0,0.44871412487604606
C01563,32,5639124.0,30,3,40,31150088.0,30,Mass,0,Personal Loan Offer,0,0.30188982449114365
C01564,62,9223144.0,175,1,88,21535087.0,21,Mass,0,Personal Loan Offer,0,0.2379764365433165
C01565,46,3673355.0,132,6,17,9126188.0,30,Mass,1,Personal Loan Offer,0,0.3143341897488028
C01566,41,13696474.0,121,4,84,17220491.0,22,Affluent,1,Personal Loan Offer,1,0.6374362327537493
C01567,64,9113788.0,127,4,95,7734427.0,11,Mass,0,Personal Loan Offer,0,0.5867911048510364
C01568,48,5293478.0,8,1,72,44921206.0,29,Affluent,0,Personal Loan Offer,0,0.3116452177608174
C01569,61,21801784.0,40,6,49,35420091.0,26,Mass,1,Personal Loan Offer,1,0.47868145291568526
C01570,65,5845604.0,144,1,44,19576499.0,25,Affluent,0,Personal Loan Offer,1,0.3839404595447338
C01571,24,18601192.0,85,4,49,11329170.0,24,Affluent,0,Personal Loan Offer,0,0.5311309116822428
C01572,37,8160735.0,93,4,25,164522966.0,14,Affluent,0,Personal Loan Offer,0,0.4114745049473348
C01573,54,28955811.0,136,4,30,5439397.0,31,Mass,1,Personal Loan Offer,1,0.507644024083174
C01574,57,18122594.0,16,4,67,4267888.0,35,Priority,0,Personal Loan Offer,0,0.6240600486880198
C01575,27,6892820.0,145,3,60,18425329.0,19,Affluent,1,Personal Loan Offer,0,0.632375437555123
C01576,35,7246447.0,124,4,55,15451173.0,22,Affluent,0,Personal Loan Offer,0,0.45023777803622506
C01577,45,16742418.0,74,3,53,59938242.0,35,Mass,1,Personal Loan Offer,1,0.5317354443376691
C01578,56,10387453.0,91,3,17,38162323.0,18,Affluent,0,Personal Loan Offer,0,0.40565796621510275
C01579,26,10932809.0,16,5,88,20599316.0,24,Mass,1,Personal Loan Offer,0,0.399429398981552
C01580,48,24158542.0,39,5,96,32985565.0,16,Mass,1,Personal Loan Offer,1,0.7022513475158382
C01581,34,7949649.0,46,1,32,32391564.0,23,Affluent,0,Personal Loan Offer,0,0.24295959052611238
C01582,30,12617923.0,159,6,38,163905328.0,23,Mass,0,Personal Loan Offer,1,0.36551758585071625
C01583,44,20286425.0,23,1,67,25767027.0,27,Mass,0,Personal Loan Offer,0,0.3601792901978132
C01584,39,18726156.0,54,2,10,10121432.0,31,Mass,1,Personal Loan Offer,1,0.2714392483636907
C01585,49,10991472.0,26,3,19,24391467.0,19,Mass,0,Personal Loan Offer,0,0.14910996843360522
C01586,35,10236998.0,53,2,92,1457981.0,21,Mass,0,Personal Loan Offer,0,0.49639955721910356
C01587,58,4611523.0,4,3,25,19357593.0,20,Mass,0,Personal Loan Offer,1,0.2590276730241491
C01588,24,6712503.0,51,2,62,59663160.0,27,Mass,0,Personal Loan Offer,0,0.5248135812482
C01589,59,14296349.0,131,3,90,36522057.0,22,Mass,1,Personal Loan Offer,0,0.46596654822557937
C01590,22,11123627.0,139,5,76,26958222.0,19,Priority,1,Personal Loan Offer,1,0.7772405120794041
C01591,54,12504850.0,70,5,34,38281679.0,25,Mass,1,Personal Loan Offer,1,0.459566270173811
C01592,36,21252959.0,128,3,23,60279303.0,18,Mass,1,Personal Loan Offer,0,0.31681258787450794
C01593,38,6245611.0,113,2,75,83176569.0,24,Priority,0,Personal Loan Offer,1,0.7023758017958127
C01594,21,10538208.0,163,5,46,31286546.0,30,Priority,1,Personal Loan Offer,1,0.7774526523934105
C01595,52,13312423.0,146,1,98,14579564.0,22,Affluent,1,Personal Loan Offer,1,0.527122430353053
C01596,28,8146747.0,43,3,68,1978245.0,23,Mass,0,Personal Loan Offer,0,0.35057739673385774
C01597,50,26369791.0,107,2,11,53191877.0,23,Mass,1,Personal Loan Offer,0,0.316003926325282
C01598,53,19779171.0,142,4,32,33479549.0,29,Affluent,0,Personal Loan Offer,0,0.29172212602013375
C01599,59,14076123.0,57,1,77,23298565.0,21,Affluent,0,Personal Loan Offer,1,0.32242877917528384
C01600,52,32192520.0,105,5,73,10051087.0,26,Priority,1,Personal Loan Offer,1,0.8258926311037378
C01601,34,5262016.0,74,2,77,52503733.0,24,Mass,1,Personal Loan Offer,0,0.5108302014648017
C01602,54,11949115.0,57,4,31,15463708.0,20,Mass,0,Personal Loan Offer,0,0.2598443746092763
C01603,58,14678620.0,38,4,32,19323272.0,21,Affluent,1,Personal Loan Offer,0,0.77800153485843
C01604,35,7256527.0,9,3,29,18910999.0,21,Affluent,1,Personal Loan Offer,0,0.2160273872451266
C01605,26,14158281.0,136,3,73,31361593.0,27,Affluent,0,Personal Loan Offer,0,0.6257404805888772
C01606,61,6529212.0,148,2,11,6341404.0,18,Mass,0,Personal Loan Offer,0,0.15378841919535824
C01607,27,17544020.0,119,5,84,35102914.0,26,Affluent,1,Personal Loan Offer,0,0.8314103851044164
C01608,47,21471270.0,45,4,35,9726401.0,28,Mass,0,Personal Loan Offer,0,0.34297711765838185
C01609,31,13938991.0,6,2,54,10073705.0,20,Mass,0,Personal Loan Offer,1,0.3327058360834544
C01610,26,4331301.0,115,2,32,48471322.0,15,Mass,0,Personal Loan Offer,0,0.1291181099217785
C01611,55,7051005.0,38,3,48,7394258.0,30,Mass,1,Personal Loan Offer,1,0.6324146669804556
C01612,27,16370765.0,100,6,79,48384266.0,33,Mass,0,Personal Loan Offer,1,0.5695511119239595
C01613,51,12140730.0,175,6,28,22133648.0,19,Mass,1,Personal Loan Offer,0,0.46946385807579766
C01614,52,3000000.0,3,3,61,3847623.0,21,Mass,1,Personal Loan Offer,0,0.3952792294967319
C01615,23,23770929.0,105,3,15,78273423.0,40,Mass,1,Personal Loan Offer,0,0.2839339036563556
C01616,28,12936693.0,179,1,26,27275422.0,29,Mass,0,Personal Loan Offer,0,0.10320975090573242
C01617,56,7647781.0,62,4,72,29661744.0,26,Priority,1,Personal Loan Offer,1,0.5859669225702262
C01618,43,20741411.0,147,2,61,54760799.0,15,Affluent,0,Personal Loan Offer,0,0.4359389149782064
C01619,26,8266900.0,150,5,65,89563961.0,34,Mass,0,Personal Loan Offer,1,0.5832657790087133
C01620,65,8217434.0,89,4,30,24453153.0,27,Affluent,0,Personal Loan Offer,1,0.6691517745231852
C01621,32,14614302.0,57,2,28,37077844.0,28,Mass,1,Personal Loan Offer,1,0.3716810640594477
C01622,21,31959766.0,124,6,48,28989051.0,24,Mass,1,Personal Loan Offer,1,0.6573569797978852
C01623,62,29308559.0,113,5,21,14194642.0,20,Mass,1,Personal Loan Offer,0,0.3628286692739594
C01624,21,14625228.0,87,2,90,4105370.0,23,Priority,1,Personal Loan Offer,1,0.4530290646952194
C01625,45,15474891.0,37,1,34,24795305.0,25,Mass,0,Personal Loan Offer,0,0.2550955116181126
C01626,65,18545572.0,135,2,75,79413637.0,41,Affluent,1,Personal Loan Offer,0,0.48120279234038127
C01627,47,6010847.0,40,3,24,35840023.0,26,Affluent,1,Personal Loan Offer,0,0.3412678718356261
C01628,47,17101877.0,26,3,69,6877870.0,31,Mass,0,Personal Loan Offer,0,0.42490464089789776
C01629,38,8013810.0,14,5,28,59934589.0,26,Affluent,1,Personal Loan Offer,0,0.2562139809676336
C01630,26,14297284.0,82,6,35,14676718.0,24,Mass,1,Personal Loan Offer,1,0.607130398557857
C01631,46,10588828.0,24,5,47,2468736.0,16,Affluent,0,Personal Loan Offer,1,0.47175366143388076
C01632,61,15808871.0,62,6,21,55347754.0,27,Affluent,0,Personal Loan Offer,0,0.4379468524898804
C01633,25,12805356.0,46,1,21,7770633.0,31,Mass,0,Personal Loan Offer,0,0.1572634509417427
C01634,60,3000000.0,84,1,78,118683543.0,28,Mass,1,Personal Loan Offer,0,0.3656590415430283
C01635,39,13240722.0,141,6,41,63023374.0,16,Affluent,0,Personal Loan Offer,0,0.41871661046999753
C01636,45,17083119.0,83,4,61,15925682.0,26,Mass,0,Personal Loan Offer,0,0.34193911432970836
C01637,28,15335452.0,102,2,68,31661205.0,23,Priority,0,Personal Loan Offer,0,0.5628855837055505
C01638,48,11341679.0,28,5,66,225800268.0,22,Mass,1,Personal Loan Offer,0,0.5052271826331123
C01639,29,29609510.0,23,2,67,54366019.0,29,Mass,1,Personal Loan Offer,0,0.578238071024546
C01640,33,14241523.0,176,5,98,25379260.0,25,Mass,0,Personal Loan Offer,0,0.6067236499064462
C01641,53,15265982.0,113,6,67,359561872.0,32,Mass,0,Personal Loan Offer,0,0.6737492569668357
C01642,23,21314278.0,5,3,41,22495455.0,25,Priority,0,Personal Loan Offer,0,0.5097888227901037
C01643,41,14648425.0,103,4,35,35785654.0,28,Mass,0,Personal Loan Offer,0,0.4376743548151913
C01644,47,7322830.0,4,5,82,7842197.0,25,Mass,0,Personal Loan Offer,0,0.46365215615978955
C01645,26,3138739.0,16,6,48,3747217.0,29,Mass,0,Personal Loan Offer,0,0.584820932243657
C01646,34,9230287.0,69,4,60,14998197.0,29,Mass,1,Personal Loan Offer,0,0.3243743676377646
C01647,36,18236529.0,119,2,84,20783104.0,21,Mass,1,Personal Loan Offer,1,0.49669034814757307
C01648,50,9881889.0,113,2,31,27798883.0,22,Mass,0,Personal Loan Offer,1,0.17977668831707813
C01649,64,18644566.0,143,3,30,4835387.0,23,Mass,0,Personal Loan Offer,0,0.32119675652718255
C01650,58,13022871.0,34,1,14,38721949.0,24,Mass,1,Personal Loan Offer,0,0.30758050652264
C01651,29,24369759.0,37,5,16,8717624.0,29,Priority,0,Personal Loan Offer,1,0.563412323225758
C01652,21,10201527.0,97,3,66,36762071.0,23,Mass,1,Personal Loan Offer,0,0.5765880414228289
C01653,23,15519461.0,157,5,55,50940524.0,32,Affluent,1,Personal Loan Offer,0,0.5390372540744389
C01654,47,15849587.0,131,1,37,13466743.0,23,Mass,0,Personal Loan Offer,0,0.38835732990952854
C01655,28,27406705.0,122,2,29,7628669.0,19,Affluent,1,Personal Loan Offer,0,0.2935163421537118
C01656,31,4693864.0,19,3,73,93632879.0,26,Mass,1,Personal Loan Offer,1,0.4168722119790074
C01657,59,9325775.0,159,1,17,47877438.0,32,Mass,0,Personal Loan Offer,0,0.246199802063407
C01658,60,19136366.0,178,5,73,23282654.0,20,Affluent,1,Personal Loan Offer,0,0.7161799171961584
C01659,58,28082587.0,106,4,92,86848050.0,29,Affluent,1,Personal Loan Offer,1,0.645309248526916
C01660,32,13693838.0,62,6,51,21736524.0,27,Mass,1,Personal Loan Offer,0,0.6016770435609068
C01661,48,10215635.0,120,5,55,10753433.0,22,Affluent,0,Personal Loan Offer,1,0.5606645232664884
C01662,48,18198183.0,117,1,58,7345076.0,21,Mass,0,Personal Loan Offer,0,0.3968586839239919
C01663,29,19350014.0,168,6,18,17956158.0,24,Mass,1,Personal Loan Offer,0,0.30641076280937507
C01664,45,9846270.0,22,1,67,43269706.0,31,Affluent,0,Personal Loan Offer,0,0.4043780838157376
C01665,44,14390607.0,94,6,43,80277669.0,28,Priority,0,Personal Loan Offer,0,0.6039905867165608
C01666,38,22970175.0,129,5,52,20475775.0,26,Mass,1,Personal Loan Offer,1,0.5500367583046861
C01667,54,33942201.0,65,5,12,67279609.0,24,Affluent,0,Personal Loan Offer,0,0.36150275369814455
C01668,51,18053496.0,152,3,89,16142618.0,20,Affluent,0,Personal Loan Offer,0,0.444031042008641
C01669,44,12294882.0,14,1,40,9153481.0,24,Mass,0,Personal Loan Offer,0,0.12253850563276386
C01670,53,11648359.0,21,1,16,5416333.0,24,Mass,0,Personal Loan Offer,0,0.28896019907300735
C01671,55,16305048.0,143,1,81,12055154.0,26,Mass,0,Personal Loan Offer,0,0.5625591859375502
C01672,46,11260337.0,25,5,99,5624178.0,34,Mass,0,Personal Loan Offer,0,0.41152701937427644
C01673,33,13319231.0,77,4,57,149193468.0,25,Mass,1,Personal Loan Offer,1,0.4967351202237978
C01674,55,6706483.0,53,2,13,31032303.0,21,Affluent,0,Personal Loan Offer,0,0.2364647629277183
C01675,53,24490569.0,125,1,100,18176280.0,24,Mass,1,Personal Loan Offer,0,0.6815188812009891
C01676,65,6409652.0,5,1,28,111914371.0,21,Mass,0,Personal Loan Offer,0,0.2333495664312713
C01677,27,9461635.0,66,2,31,5438291.0,29,Mass,1,Personal Loan Offer,0,0.35164633808482954
C01678,39,12661716.0,178,5,74,17436914.0,25,Mass,1,Personal Loan Offer,0,0.5037537352510912
C01679,62,35871727.0,68,6,40,147732922.0,26,Affluent,1,Personal Loan Offer,1,0.5431109736353744
C01680,44,9510829.0,109,4,17,17317053.0,19,Affluent,0,Personal Loan Offer,0,0.4416010876561664
C01681,63,8319465.0,178,6,72,231029649.0,25,Mass,1,Personal Loan Offer,0,0.7363223874549586
C01682,21,8863638.0,111,3,33,43874668.0,21,Mass,0,Personal Loan Offer,1,0.20171549536454836
C01683,22,29883309.0,137,2,88,73822103.0,26,Mass,1,Personal Loan Offer,0,0.6951399667467448
C01684,56,3000000.0,173,5,24,75991926.0,19,Mass,1,Personal Loan Offer,0,0.2458250524110968
C01685,37,6912980.0,112,1,92,20032075.0,33,Affluent,0,Personal Loan Offer,0,0.2638513909207507
C01686,44,53899189.0,151,6,75,12274459.0,20,Affluent,1,Personal Loan Offer,1,0.7489925567805129
C01687,40,16608121.0,93,5,31,17819475.0,26,Affluent,0,Personal Loan Offer,0,0.5341766847829275
C01688,39,6531358.0,147,1,62,7454365.0,24,Mass,0,Personal Loan Offer,0,0.1976923259110121
C01689,63,11726506.0,117,2,95,18723312.0,24,Affluent,0,Personal Loan Offer,0,0.3380908467095845
C01690,25,12453562.0,63,4,15,19912073.0,33,Mass,1,Personal Loan Offer,0,0.2707082202996061
C01691,55,19111219.0,102,5,84,108306727.0,29,Mass,1,Personal Loan Offer,1,0.5632910212619053
C01692,61,33004132.0,62,2,51,36198149.0,21,Mass,0,Personal Loan Offer,0,0.5857530662771915
C01693,50,14859064.0,73,5,96,212374204.0,26,Affluent,1,Personal Loan Offer,1,0.7346786984181736
C01694,38,8917566.0,54,3,28,2307554.0,21,Affluent,1,Personal Loan Offer,1,0.4401285969157209
C01695,28,18500599.0,90,5,75,5922085.0,21,Affluent,1,Personal Loan Offer,0,0.6502599881215336
C01696,51,8173258.0,64,3,98,14018627.0,21,Mass,1,Personal Loan Offer,0,0.7277115492214777
C01697,42,6797610.0,114,3,41,88963550.0,22,Affluent,0,Personal Loan Offer,0,0.31040840752302773
C01698,27,4558332.0,68,3,19,17924259.0,21,Mass,1,Personal Loan Offer,0,0.255375525359217
C01699,37,5073780.0,90,1,45,4608514.0,19,Affluent,0,Personal Loan Offer,1,0.18279834606953452
C01700,64,7329167.0,27,2,64,15652143.0,27,Mass,1,Personal Loan Offer,0,0.4959337004357887
C01701,32,6278445.0,71,2,67,6038369.0,23,Affluent,1,Personal Loan Offer,0,0.5918908488496563
C01702,29,14256126.0,66,5,53,4963477.0,29,Mass,1,Personal Loan Offer,0,0.5960244720389878
C01703,51,6204257.0,174,3,94,147607997.0,17,Mass,1,Personal Loan Offer,1,0.5351812055744256
C01704,29,3000000.0,82,3,62,14071105.0,19,Mass,1,Personal Loan Offer,0,0.23793130206757182
C01705,62,6758190.0,6,6,68,23780957.0,25,Mass,0,Personal Loan Offer,1,0.5447055531078888
C01706,59,9257035.0,58,6,97,18224666.0,18,Mass,0,Personal Loan Offer,1,0.5714154998168339
C01707,65,8601266.0,132,2,95,15552737.0,28,Mass,0,Personal Loan Offer,1,0.6289089771354418
C01708,62,27678203.0,32,3,41,8628505.0,29,Mass,0,Personal Loan Offer,0,0.3597492995032256
C01709,31,8563065.0,32,3,36,14659633.0,19,Priority,0,Personal Loan Offer,0,0.3749406463532098
C01710,30,19480511.0,69,6,78,28021379.0,22,Mass,1,Personal Loan Offer,1,0.8308940765063095
C01711,36,11875367.0,66,5,57,82629568.0,29,Affluent,0,Personal Loan Offer,0,0.6678619912853555
C01712,42,11724012.0,88,4,50,51581749.0,30,Affluent,1,Personal Loan Offer,1,0.6364708843347584
C01713,60,7579502.0,9,2,73,5910116.0,23,Affluent,0,Personal Loan Offer,1,0.41683496788520824
C01714,54,11618239.0,131,3,70,53745755.0,30,Mass,0,Personal Loan Offer,0,0.34923812764329487
C01715,49,7878234.0,41,1,93,32174374.0,22,Mass,0,Personal Loan Offer,0,0.5933650915927134
C01716,60,13176303.0,129,5,43,10708216.0,29,Mass,1,Personal Loan Offer,0,0.6319995261453952
C01717,50,10537806.0,103,6,78,23994614.0,27,Affluent,0,Personal Loan Offer,0,0.5089496442899937
C01718,38,7137491.0,39,5,30,35446321.0,29,Mass,0,Personal Loan Offer,0,0.3297770239721236
C01719,39,20706518.0,86,2,95,20963550.0,29,Mass,0,Personal Loan Offer,1,0.44206550756611745
C01720,44,15175297.0,9,3,17,32329354.0,26,Priority,1,Personal Loan Offer,1,0.45509841566964016
C01721,24,9378991.0,127,6,78,8438303.0,17,Affluent,1,Personal Loan Offer,1,0.7529327017252921
C01722,54,12999720.0,57,3,19,146725621.0,19,Mass,1,Personal Loan Offer,0,0.2671551732652727
C01723,50,11459330.0,71,6,90,2905041.0,25,Mass,0,Personal Loan Offer,0,0.599774095037401
C01724,53,7446407.0,30,4,97,35644095.0,22,Mass,0,Personal Loan Offer,1,0.3484328845477997
C01725,45,12474413.0,67,3,84,28861131.0,24,Affluent,1,Personal Loan Offer,1,0.46146334626982555
C01726,56,8527960.0,73,4,81,38041424.0,29,Affluent,1,Personal Loan Offer,1,0.7653485273624262
C01727,63,7136290.0,43,2,53,9848921.0,26,Mass,0,Personal Loan Offer,0,0.4118871002854472
C01728,46,4915456.0,177,3,32,64388130.0,25,Priority,1,Personal Loan Offer,1,0.5411764024358079
C01729,40,9851982.0,52,2,99,17952899.0,24,Mass,1,Personal Loan Offer,0,0.4822076418665896
C01730,25,16391133.0,35,5,58,6107499.0,20,Mass,0,Personal Loan Offer,0,0.46149129773132247
C01731,56,8189428.0,100,4,84,6692061.0,36,Mass,1,Personal Loan Offer,0,0.5650307455505431
C01732,61,48004580.0,59,3,74,22656286.0,28,Mass,0,Personal Loan Offer,0,0.6324089207724324
C01733,52,19531602.0,83,5,73,4052001.0,26,Mass,0,Personal Loan Offer,0,0.7269191527162331
C01734,59,24588730.0,132,3,42,121054185.0,39,Mass,1,Personal Loan Offer,0,0.3681031904387764
C01735,59,18583801.0,16,6,48,57091404.0,19,Mass,0,Personal Loan Offer,0,0.49433625151168487
C01736,56,33247593.0,93,4,50,124284910.0,28,Mass,1,Personal Loan Offer,1,0.4226758069986918
C01737,43,7783885.0,6,6,64,111849673.0,22,Priority,1,Personal Loan Offer,1,0.4257992378929909
C01738,25,3000000.0,10,6,75,14066918.0,25,Affluent,1,Personal Loan Offer,0,0.7268561345687266
C01739,21,9388988.0,19,2,28,8384651.0,31,Affluent,1,Personal Loan Offer,0,0.5515512025971915
C01740,30,16312421.0,31,2,30,1374321.0,27,Affluent,0,Personal Loan Offer,0,0.44786916246128083
C01741,40,13042862.0,65,6,14,13323084.0,17,Affluent,1,Personal Loan Offer,0,0.44389964006712385
C01742,54,13963078.0,169,2,57,116907746.0,24,Mass,1,Personal Loan Offer,0,0.6333216217706475
C01743,41,24813979.0,164,5,70,8739750.0,32,Priority,1,Personal Loan Offer,1,0.7400199660305969
C01744,22,14806086.0,21,2,29,16212966.0,31,Mass,0,Personal Loan Offer,1,0.39571272225511495
C01745,30,18621350.0,179,6,74,11486380.0,32,Mass,0,Personal Loan Offer,0,0.6388277942636901
C01746,65,7157403.0,116,5,10,29099687.0,28,Affluent,1,Personal Loan Offer,0,0.4080404534651541
C01747,65,6569516.0,101,4,88,72371817.0,26,Mass,0,Personal Loan Offer,0,0.5511931866017672
C01748,37,29156250.0,144,3,72,4291008.0,25,Mass,1,Personal Loan Offer,1,0.6224656923907289
C01749,57,12684775.0,89,4,72,5196349.0,24,Affluent,1,Personal Loan Offer,1,0.4324782155556759
C01750,53,8517566.0,50,3,74,88442473.0,24,Mass,1,Personal Loan Offer,1,0.5357984087887915
C01751,62,8526165.0,97,3,42,41629088.0,25,Mass,0,Personal Loan Offer,0,0.26761783153381863
